#wavelength flux
3200.1470974034314 27.74167857951064
3201.1976429657325 19.898997008099617
3202.248151515769 24.95298485914284
3203.2995751908798 29.71047193468811
3204.349762111135 23.71980597924679
3205.4018184966526 44.29914426914545
3206.451684386999 34.52222146319644
3207.502666206565 32.17761949348536
3208.554249212704 42.58919399029924
3209.60544306342 39.98754549530408
3210.656393843278 40.20084679312607
3211.7077506800165 28.51298896219997
3212.758882915498 29.738757478679403
3213.810191851059 29.431303607605173
3214.861972553363 35.24260433223234
3215.913248094604 18.997192296450965
3216.96434652196 12.423628810858183
3218.0160568700367 21.720811484682013
3219.068698432786 27.266911170322828
3220.1199206044957 21.458236456128496
3221.1712520644533 29.354508581079735
3222.2235879403565 35.25457177899822
3223.2754906844507 35.51324155290038
3224.327023441471 40.213180073929976
3225.379052808916 33.15928133931496
3226.4313857180914 32.81681913321528
3228.012736586845 31.58284929126978
3229.5876613868977 27.903208229177665
3230.640075641271 27.65763986751352
3231.6923554939017 34.62303563915716
3232.7448389039105 25.92362202191299
3233.797199271944 26.9962268667926
3234.849617541905 26.883467283722773
3235.902234045549 28.867999853356302
3236.9550360674984 27.408868545231325
3238.00740319704 19.02835596693941
3239.060502390183 28.739161263581803
3240.112936876189 28.402845900296697
3241.165882792698 36.54096539838381
3242.219332265959 28.279290902000497
3243.271274521908 33.05753234927341
3244.3254605686293 32.53482892162781
3245.377945204743 27.674042611272775
3246.430955481708 32.36285097463259
3247.484272131265 32.79371955783351
3248.5369527827 25.75859099924161
3249.591103620163 28.629436787050786
3250.6439944130343 52.50354836974358
3251.6969869381305 39.23417189805201
3252.7511308347543 14.677481296078264
3253.804592920742 23.93650716724343
3254.8578547969446 14.442871115957278
3255.9122653516592 32.29392528936323
3256.96482673928 41.417066385535165
3258.0186100628653 24.09824427282198
3259.0731286430087 65.52705091415729
3260.126884498723 40.37193456985504
3261.180845186989 31.59047541985188
3262.2343870413133 43.44804830612013
3263.2890653036507 43.35646832019321
3264.343152437996 55.29787622971595
3265.396696774363 27.193237716110065
3266.450733772883 35.57902768122559
3267.5054684676857 34.43851614141265
3268.5596636351656 29.086789993770303
3269.614462224196 35.82694812266084
3270.6687547185816 22.44566293468935
3271.722472390188 30.94641937071608
3273.307585883278 30.75700836959211
3274.886435136178 36.241288009528674
3275.9411431708377 44.766557989185
3276.995582687538 31.70879998723668
3278.051553462971 42.57565419788089
3279.105755409514 29.17783326804383
3280.160437425397 34.68339836375699
3281.215415675577 31.278765252423646
3282.269671110004 28.00004188029447
3283.325795286337 32.01585860180827
3284.381223981092 30.412462800108575
3285.435386047101 31.61688315904328
3286.490952408843 24.64407861384336
3287.546542660814 35.786823161414695
3288.601442494338 25.43134854683691
3289.657274320657 32.084888821900336
3290.712280410361 25.288501393820177
3291.7681499173405 28.20951961411556
3292.823823763212 28.77859622809233
3293.878992421284 28.041539928486756
3294.934727346895 29.680256402015285
3295.9911442937646 25.751740776311863
3297.0457710847813 20.706609608485387
3298.1023300313623 25.11634983675362
3299.1577803053087 25.985264807033687
3300.2140976336577 26.986327989054125
3301.270034130522 33.704367924679495
3302.326075167734 26.88724878386465
3303.3819968815965 25.811798932517014
3304.4381063112683 25.51894591907268
3305.494180665008 41.56921521640575
3306.550753471657 39.7466782524558
3307.6072276807868 18.45286779926824
3308.663247509837 28.541062484879003
3309.7195274667856 36.3181484437648
3310.776760802861 25.16219426215526
3311.8331870315665 29.11395374260695
3312.8891124144125 38.78497278893149
3313.946017534049 42.46738505999902
3315.002813901221 28.000233387250187
3316.059245383151 35.01275909445896
3317.1159016565766 36.277639125623466
3318.172748237558 30.96743868013521
3319.2300195927805 31.331833254109128
3320.287097182309 39.45524607223086
3321.3438741805494 29.11556961579135
3322.400691038817 40.76229518019712
3323.9889257322548 30.528407024778016
3325.5721034748963 30.84971053342897
3326.629086908034 30.3580423890294
3327.687168287986 20.29784448482168
3328.743447771715 23.39223357341112
3329.801500159021 35.49807993255406
3330.8591995831703 39.546050554097256
3331.9168046491013 31.219146496450374
3332.973625177815 37.18037295784897
3334.0323881584363 28.70626311804143
3335.089267225644 36.60200983716901
3336.1471697249267 25.75874088324794
3337.205216536193 27.30572073505772
3338.2628691553346 30.3096173911972
3339.3205486999427 29.753558518842823
3340.3788015232863 38.61259549496207
3341.4367660562098 30.41381721158455
3342.4925404427763 25.275183531741497
3343.552689986137 28.43278510723453
3344.61090491934 24.184051439654564
3345.669191752532 29.68743119753436
3346.7275528593686 34.461612574162274
3347.7855221745854 34.41595849557727
3348.843382413457 28.42180692936044
3349.902485848216 39.598141675377526
3350.9612875023568 31.17013611504931
3352.0196895522126 34.08152950597656
3353.078109134519 32.27241799550965
3354.136810568304 33.25309337878964
3355.194590314665 30.953757990118422
3356.2542208764653 38.044618080444494
3357.3126949702432 35.8844574798048
3358.3730014972925 32.9220893656251
3359.430304513793 35.51186330802794
3360.489664241843 32.440837862191906
3361.549010837707 26.737579732626923
3362.607780363808 41.59769893669679
3363.6665460711715 34.720023502610616
3364.7256680317423 21.47936670340032
3365.784191496148 39.948107570103566
3366.8445265321475 38.60295946008054
3367.903611125748 31.543786708673537
3368.963040005011 28.699398225499117
3370.022310777605 33.664403537825805
3371.081562379699 32.45090043184345
3372.1414380638157 33.18081970230135
3373.2006674881404 33.423745184785446
3374.2602919298524 34.16197110673152
3375.319945489281 36.8678453297916
3376.379580577127 40.710984937026026
3377.4399650446394 34.714254465552955
3378.4991857281098 30.53811649988205
3379.5590488281587 33.67223722813428
3380.6187475957545 22.153685258027863
3382.209934321109 37.35637079815599
3383.799358003938 27.91634866696932
3384.858204778052 33.44664851880424
3385.9190515012256 34.81809690437785
3386.9796505647187 33.547101414820375
3388.039469158484 33.36914660102295
3389.1000612963794 30.689346119956056
3390.160205562124 39.722460931945896
3391.2204780172538 30.074485458002407
3392.2814375888397 28.550663306556736
3393.3413548694475 28.639864541722066
3394.4021568837543 32.44531580746278
3395.462949517687 31.46875209026791
3396.5239251171874 37.09429864994541
3397.5850902114084 35.1140777998904
3398.6445522065114 33.74754555664197
3399.7056322071294 33.56422943035558
3400.766784280904 33.309724736861256
3401.8262791196653 25.46563966398592
3402.8873308053808 30.741843665657644
3403.949304291414 28.700137115407287
3405.0107123656444 34.08181104722305
3406.0712058842423 31.31307326958948
3407.13297816982 31.24904395767032
3408.1935489604825 32.792337005614485
3409.255228514856 29.850158025466705
3410.3171860921225 25.904594261104062
