#wl flux
4354.5391 1.56601e-16
4355.7915 1.5638e-16
4357.0435 1.55334e-16
4358.2959 1.49904e-16
4359.5483 1.53539e-16
4360.8008 1.52043e-16
4362.0527 1.521e-16
4363.3052 1.52248e-16
4364.5576 1.55659e-16
4365.8101 1.57613e-16
4367.0625 1.51195e-16
4368.3154 1.57724e-16
4369.5679 1.57043e-16
4370.8203 1.532e-16
4372.0728 1.57594e-16
4373.3257 1.54724e-16
4374.5781 1.59227e-16
4375.8306 1.55866e-16
4377.0835 1.57208e-16
4378.3364 1.57538e-16
4379.5889 1.56078e-16
4380.8418 1.53559e-16
4382.0947 1.48589e-16
4383.3477 1.54774e-16
4384.6006 1.58422e-16
4385.8535 1.57114e-16
4387.106 1.49368e-16
4388.3594 1.48312e-16
4389.6123 1.50559e-16
4390.8652 1.50567e-16
4392.1182 1.52633e-16
4393.3711 1.50672e-16
4394.6245 1.54574e-16
4395.8774 1.6245e-16
4397.1304 1.5493e-16
4398.3838 1.57086e-16
4399.6372 1.57594e-16
4400.8901 1.51152e-16
4402.1436 1.45402e-16
4403.3965 1.44347e-16
4404.6499 1.51498e-16
4405.9033 1.47938e-16
4407.1567 1.53437e-16
4408.4102 1.56784e-16
4409.6636 1.56644e-16
4410.917 1.54978e-16
4412.1704 1.53692e-16
4413.4238 1.51118e-16
4414.6772 1.48066e-16
4415.9307 1.50585e-16
4417.1841 1.50167e-16
4418.438 1.53717e-16
4419.6914 1.49821e-16
4420.9448 1.51169e-16
4422.1987 1.46056e-16
4423.4521 1.4823e-16
4424.7061 1.44784e-16
4425.9595 1.50847e-16
4427.2134 1.50638e-16
4428.4668 1.56058e-16
4429.7207 1.53289e-16
4430.9746 1.54936e-16
4432.2285 1.49877e-16
4433.4824 1.51417e-16
4434.7358 1.4793e-16
4435.9897 1.46684e-16
4437.2437 1.48005e-16
4438.4976 1.40921e-16
4439.7515 1.54365e-16
4441.0054 1.55079e-16
4442.2593 1.51261e-16
4443.5132 1.53882e-16
4444.7676 1.48629e-16
4446.0215 1.53843e-16
4447.2754 1.54082e-16
4448.5293 1.51632e-16
4449.7837 1.57864e-16
4451.0376 1.62857e-16
4452.292 1.56409e-16
4453.5459 1.58394e-16
4454.7998 1.53481e-16
4456.0542 1.53019e-16
4457.3086 1.53956e-16
4458.5625 1.54003e-16
4459.8169 1.42101e-16
4461.0708 1.46185e-16
4462.3252 1.48211e-16
4463.5796 1.43781e-16
4464.834 1.44902e-16
4466.0879 1.44342e-16
4467.3423 1.47787e-16
4468.5967 1.54444e-16
4469.8511 1.53537e-16
4471.1055 1.51693e-16
4472.3599 1.53322e-16
4473.6143 1.4907e-16
4474.8687 1.50166e-16
4476.123 1.51678e-16
4477.3774 1.50085e-16
4478.6318 1.50986e-16
4479.8867 1.51511e-16
4481.1411 1.49521e-16
4482.3955 1.49053e-16
4483.6499 1.47355e-16
4484.9043 1.46654e-16
4486.1592 1.45416e-16
4487.4136 1.44148e-16
4488.668 1.57106e-16
4489.9229 1.54887e-16
4491.1772 1.48914e-16
4492.4321 1.51908e-16
4493.6865 1.52376e-16
4494.9414 1.42349e-16
4496.1958 1.43901e-16
4497.4507 1.42237e-16
4498.7051 1.49171e-16
4499.96 1.45002e-16
4501.2148 1.47562e-16
4502.4692 1.43643e-16
4503.7241 1.5816e-16
4504.979 1.53469e-16
4506.2334 1.54521e-16
4507.4883 1.47068e-16
4508.7432 1.5095e-16
4509.9976 1.46776e-16
4511.2524 1.41011e-16
4512.5073 1.44238e-16
4513.7622 1.46853e-16
4515.0171 1.48795e-16
4516.272 1.4413e-16
4517.5269 1.44779e-16
4518.7817 1.50594e-16
4520.0366 1.42467e-16
4521.2915 1.44366e-16
4522.5464 1.43978e-16
4523.8013 1.41935e-16
4525.0562 1.45438e-16
4526.311 1.41354e-16
4527.5659 1.43901e-16
4528.8208 1.49597e-16
4530.0757 1.49262e-16
4531.3306 1.5464e-16
4532.5854 1.4917e-16
4533.8408 1.48458e-16
4535.0957 1.40807e-16
4536.3506 1.4886e-16
4537.6055 1.48652e-16
4538.8604 1.4106e-16
4540.1157 1.41122e-16
4541.3706 1.44643e-16
4542.6255 1.41028e-16
4543.8804 1.4241e-16
4545.1357 1.47131e-16
4546.3906 1.42429e-16
4547.6455 1.42579e-16
4548.9009 1.43438e-16
4550.1558 1.38351e-16
4551.4106 1.4024e-16
4552.666 1.45234e-16
4553.9209 1.46615e-16
4555.1763 1.4448e-16
4556.4312 1.45297e-16
4557.686 1.43839e-16
4558.9414 1.40032e-16
4560.1963 1.50081e-16
4561.4517 1.46676e-16
4562.7065 1.48634e-16
4563.9619 1.43966e-16
4565.2168 1.45792e-16
4566.4722 1.42375e-16
4567.7271 1.40929e-16
4568.9824 1.38303e-16
4570.2373 1.38419e-16
4571.4927 1.40019e-16
4572.7476 1.38533e-16
4574.0029 1.42043e-16
4575.2578 1.40363e-16
4576.5132 1.4493e-16
4577.7681 1.42134e-16
4579.0234 1.53094e-16
4580.2788 1.45612e-16
4581.5337 1.44238e-16
4582.7891 1.46211e-16
4584.0439 1.46837e-16
4585.2993 1.43594e-16
4586.5542 1.461e-16
4587.8096 1.43878e-16
4589.0649 1.4347e-16
4590.3198 1.42422e-16
4591.5752 1.45206e-16
4592.8301 1.47303e-16
4594.0854 1.44652e-16
4595.3408 1.43929e-16
4596.5957 1.41644e-16
4597.8511 1.33298e-16
4599.106 1.31964e-16
4600.3613 1.31992e-16
4601.6167 1.31021e-16
4602.8716 1.32314e-16
4604.127 1.36263e-16
4605.3818 1.49677e-16
4606.6372 1.4398e-16
4607.8926 1.43467e-16
4609.1475 1.42162e-16
4610.4028 1.41138e-16
4611.6577 1.38091e-16
4612.9131 1.41878e-16
4614.1685 1.42093e-16
4615.4233 1.47656e-16
4616.6787 1.42308e-16
4617.9336 1.4186e-16
4619.189 1.44836e-16
4620.4443 1.52933e-16
4621.6992 1.505e-16
4622.9546 1.46046e-16
4624.2095 1.38977e-16
4625.4648 1.38324e-16
4626.7197 1.38174e-16
4627.9751 1.43358e-16
4629.23 1.39748e-16
4630.4854 1.43919e-16
4631.7407 1.3721e-16
4632.9956 1.39424e-16
4634.2505 1.37094e-16
4635.5059 1.37314e-16
4636.7612 1.36475e-16
4638.0161 1.35537e-16
4639.271 1.42436e-16
4640.5264 1.42071e-16
4641.7812 1.48226e-16
4643.0366 1.50894e-16
4644.2915 1.4717e-16
4645.5469 1.40909e-16
4646.8018 1.37394e-16
4648.0571 1.38653e-16
4649.312 1.31413e-16
4650.5669 1.32256e-16
4651.8223 1.3442e-16
4653.0771 1.34568e-16
4654.332 1.38025e-16
4655.5874 1.39788e-16
4656.8423 1.39216e-16
4658.0972 1.43297e-16
4659.3525 1.37341e-16
4660.6074 1.37654e-16
4661.8623 1.39294e-16
4663.1172 1.39914e-16
4664.3726 1.37362e-16
4665.6274 1.32967e-16
4666.8823 1.31446e-16
4668.1372 1.32809e-16
4669.3921 1.3351e-16
4670.6475 1.28836e-16
4671.9023 1.33727e-16
4673.1572 1.37339e-16
4674.4121 1.33834e-16
4675.667 1.3504e-16
4676.9219 1.30424e-16
4678.1768 1.28195e-16
4679.4316 1.26188e-16
4680.6865 1.2059e-16
4681.9414 1.19913e-16
4683.1963 1.28323e-16
4684.4512 1.27559e-16
4685.7061 1.22151e-16
4686.9609 1.25282e-16
4688.2158 1.21497e-16
4689.4707 1.19289e-16
4690.7256 1.24147e-16
4691.9805 1.21998e-16
4693.2354 1.264e-16
4694.4902 1.33409e-16
4695.7446 1.3886e-16
4696.9995 1.48336e-16
4698.2544 1.4815e-16
4699.5088 1.52219e-16
4700.7637 1.46681e-16
4702.0186 1.53755e-16
4703.2734 1.40396e-16
4704.5278 1.43093e-16
4705.7827 1.33352e-16
4707.0371 1.31953e-16
4708.292 1.36091e-16
4709.5464 1.36469e-16
4710.8013 1.37173e-16
4712.0557 1.42481e-16
4713.3105 1.52822e-16
4714.5649 1.47633e-16
4715.8198 1.50055e-16
4717.0742 1.4634e-16
4718.3291 1.46511e-16
4719.5835 1.39855e-16
4720.8379 1.40248e-16
4722.0923 1.33818e-16
4723.3472 1.34806e-16
4724.6016 1.34753e-16
4725.856 1.32643e-16
4727.1104 1.37381e-16
4728.3647 1.41611e-16
4729.6196 1.45427e-16
4730.874 1.51397e-16
4732.1284 1.48553e-16
4733.3828 1.47662e-16
4734.6372 1.42101e-16
4735.8916 1.42029e-16
4737.146 1.34435e-16
4738.3999 1.36231e-16
4739.6543 1.42098e-16
4740.9087 1.43295e-16
4742.1631 1.47254e-16
4743.4175 1.48613e-16
4744.6714 1.46192e-16
4745.9258 1.40987e-16
4747.1802 1.4925e-16
4748.4346 1.45261e-16
4749.6885 1.52449e-16
4750.9429 1.52645e-16
4752.1968 1.45874e-16
4753.4512 1.46541e-16
4754.7051 1.48331e-16
4755.9595 1.47419e-16
4757.2134 1.43705e-16
4758.4678 1.42652e-16
4759.7217 1.40256e-16
4760.9756 1.42199e-16
4762.2295 1.40641e-16
4763.4839 1.3704e-16
4764.7378 1.41487e-16
4765.9917 1.43202e-16
4767.2456 1.38967e-16
4768.4995 1.3948e-16
4769.7534 1.32276e-16
4771.0073 1.30115e-16
4772.2612 1.25857e-16
4773.5151 1.30156e-16
4774.769 1.2803e-16
4776.0229 1.34852e-16
4777.2769 1.34399e-16
4778.5308 1.36619e-16
4779.7842 1.38322e-16
4781.0381 1.45529e-16
4782.292 1.37427e-16
4783.5459 1.39563e-16
4784.7993 1.48722e-16
4786.0532 1.41837e-16
4787.3066 1.39658e-16
4788.5605 1.45092e-16
4789.814 1.40369e-16
4791.0674 1.44185e-16
4792.3213 1.37036e-16
4793.5747 1.30359e-16
4794.8281 1.33913e-16
4796.082 1.37479e-16
4797.3354 1.40753e-16
4798.5889 1.42327e-16
4799.8423 1.40102e-16
4801.0957 1.46137e-16
4802.3491 1.43424e-16
4803.6025 1.47418e-16
4804.856 1.40962e-16
4806.1094 1.42157e-16
4807.3628 1.39923e-16
4808.6157 1.44347e-16
4809.8691 1.4755e-16
4811.1226 1.51233e-16
4812.3755 1.50892e-16
4813.6289 1.41373e-16
4814.8823 1.44069e-16
4816.1353 1.47729e-16
4817.3887 1.49907e-16
4818.6416 1.45318e-16
4819.8945 1.46641e-16
4821.1479 1.48387e-16
4822.4009 1.45236e-16
4823.6538 1.41219e-16
4824.9067 1.44125e-16
4826.1597 1.44546e-16
4827.4131 1.38659e-16
4828.666 1.45376e-16
4829.9189 1.4205e-16
4831.1719 1.46974e-16
4832.4243 1.48491e-16
4833.6772 1.48163e-16
4834.9302 1.44962e-16
4836.1831 1.44902e-16
4837.436 1.46949e-16
4838.6885 1.50658e-16
4839.9414 1.5263e-16
4841.1938 1.48736e-16
4842.4468 1.49352e-16
4843.6992 1.50624e-16
4844.9517 1.4951e-16
4846.2046 1.4986e-16
4847.457 1.50312e-16
4848.7095 1.42996e-16
4849.9624 1.42353e-16
4851.2148 1.39102e-16
4852.4673 1.393e-16
4853.7197 1.40187e-16
4854.9722 1.41357e-16
4856.2246 1.43666e-16
4857.4766 1.44258e-16
4858.729 1.47119e-16
4859.9814 1.4296e-16
4861.2339 1.47728e-16
4862.4858 1.45896e-16
4863.7383 1.47546e-16
4864.9902 1.51689e-16
4866.2427 1.51277e-16
4867.4946 1.52758e-16
4868.7466 1.54509e-16
4869.999 1.5706e-16
4871.251 1.58518e-16
4872.5029 1.5489e-16
4873.7549 1.5315e-16
4875.0068 1.52273e-16
4876.2588 1.53529e-16
4877.5107 1.50683e-16
4878.7627 1.48432e-16
4880.0146 1.51942e-16
4881.2666 1.55053e-16
4882.5186 1.54501e-16
4883.77 1.54822e-16
4885.022 1.54634e-16
4886.2734 1.49308e-16
4887.5254 1.4926e-16
4888.7769 1.53411e-16
4890.0288 1.4983e-16
4891.2803 1.47339e-16
4892.5317 1.49307e-16
4893.7832 1.53113e-16
4895.0347 1.48003e-16
4896.2866 1.53511e-16
4897.5381 1.51159e-16
4898.7891 1.57171e-16
4900.0405 1.5654e-16
4901.292 1.57224e-16
4902.5435 1.62496e-16
4903.7949 1.58646e-16
4905.0459 1.57807e-16
4906.2974 1.60002e-16
4907.5483 1.56346e-16
4908.7998 1.56199e-16
4910.0508 1.62705e-16
4911.3018 1.57778e-16
4912.5532 1.51064e-16
4913.8042 1.58285e-16
4915.0552 1.57394e-16
4916.3062 1.53289e-16
4917.5571 1.53836e-16
4918.8081 1.51607e-16
4920.0591 1.58833e-16
4921.3096 1.52247e-16
4922.5605 1.52071e-16
4923.8115 1.51477e-16
4925.062 1.48798e-16
4926.313 1.49081e-16
4927.5635 1.45984e-16
4928.8145 1.4178e-16
4930.0649 1.43728e-16
4931.3154 1.45809e-16
4932.5664 1.46676e-16
4933.8169 1.43037e-16
4935.0674 1.49292e-16
4936.3179 1.50362e-16
4937.5679 1.53393e-16
4938.8184 1.52967e-16
4940.0688 1.50472e-16
4941.3193 1.58281e-16
4942.5698 1.51046e-16
4943.8198 1.49414e-16
4945.0703 1.55345e-16
4946.3203 1.51059e-16
4947.5703 1.51265e-16
4948.8208 1.50435e-16
4950.0708 1.51852e-16
4951.3208 1.45831e-16
4952.5708 1.51271e-16
4953.8208 1.49191e-16
4955.0708 1.51031e-16
4956.3208 1.52348e-16
4957.5708 1.5275e-16
4958.8203 1.57926e-16
4960.0703 1.56578e-16
4961.3203 1.54275e-16
4962.5698 1.57124e-16
4963.8198 1.58855e-16
4965.0693 1.5924e-16
4966.3188 1.60066e-16
4967.5684 1.55301e-16
4968.8179 1.54018e-16
4970.0679 1.56324e-16
4971.3174 1.57977e-16
4972.5669 1.57462e-16
4973.8159 1.59737e-16
4975.0654 1.59267e-16
4976.3149 1.57945e-16
4977.564 1.64399e-16
4978.8135 1.55195e-16
4980.0625 1.66654e-16
4981.312 1.57565e-16
4982.561 1.5544e-16
4983.8101 1.55583e-16
4985.0596 1.55974e-16
4986.3086 1.52087e-16
4987.5576 1.54916e-16
4988.8066 1.56384e-16
4990.0552 1.50335e-16
4991.3042 1.5147e-16
4992.5532 1.56548e-16
4993.8018 1.56784e-16
4995.0508 1.55659e-16
4996.2998 1.57107e-16
4997.5483 1.57669e-16
4998.7969 1.53567e-16
5000.0459 1.45969e-16
5001.2944 1.57882e-16
5002.543 1.47798e-16
5003.7915 1.55687e-16
5005.04 1.56825e-16
5006.2881 1.52321e-16
5007.5366 1.52745e-16
5008.7852 1.5219e-16
5010.0337 1.50522e-16
5011.2817 1.56888e-16
5012.5298 1.58499e-16
5013.7783 1.6184e-16
5015.0264 1.59484e-16
5016.2744 1.59482e-16
5017.5225 1.60644e-16
5018.7705 1.63091e-16
5020.019 1.62824e-16
5021.2666 1.5977e-16
5022.5146 1.57322e-16
5023.7627 1.63583e-16
5025.0107 1.62484e-16
5026.2583 1.58417e-16
5027.5059 1.6002e-16
5028.7539 1.61538e-16
5030.0015 1.61494e-16
5031.249 1.59058e-16
5032.4966 1.6583e-16
5033.7446 1.60961e-16
5034.9917 1.62939e-16
5036.2393 1.67698e-16
5037.4868 1.5947e-16
5038.7344 1.63916e-16
5039.9819 1.59162e-16
5041.229 1.65587e-16
5042.4761 1.63873e-16
5043.7236 1.61443e-16
5044.9707 1.57954e-16
5046.2178 1.59691e-16
5047.4653 1.54951e-16
5048.7119 1.578e-16
5049.959 1.56507e-16
5051.2061 1.57493e-16
5052.4531 1.56163e-16
5053.7002 1.58534e-16
5054.9468 1.60096e-16
5056.1938 1.53133e-16
5057.4404 1.54362e-16
5058.6875 1.51294e-16
5059.9341 1.59033e-16
5061.1807 1.57121e-16
5062.4272 1.52489e-16
5063.6738 1.55983e-16
5064.9204 1.56927e-16
5066.167 1.56969e-16
5067.4131 1.57195e-16
5068.6597 1.56958e-16
5069.9062 1.58753e-16
5071.1523 1.61782e-16
5072.3989 1.59539e-16
5073.645 1.59936e-16
5074.8911 1.55385e-16
5076.1372 1.53528e-16
5077.3833 1.53828e-16
5078.6294 1.50042e-16
5079.8755 1.43756e-16
5081.1216 1.4947e-16
5082.3672 1.52147e-16
5083.6133 1.55308e-16
5084.8589 1.52798e-16
5086.105 1.63317e-16
5087.3506 1.56906e-16
5088.5962 1.54953e-16
5089.8418 1.49901e-16
5091.0874 1.52702e-16
5092.333 1.53274e-16
5093.5786 1.52639e-16
5094.8242 1.51296e-16
5096.0693 1.52118e-16
5097.3149 1.50332e-16
5098.5601 1.53484e-16
5099.8057 1.54307e-16
5101.0508 1.54342e-16
5102.2959 1.52006e-16
5103.541 1.49601e-16
5104.7861 1.53428e-16
5106.0312 1.51066e-16
5107.2764 1.5759e-16
5108.5215 1.57931e-16
5109.7661 1.57316e-16
5111.0112 1.56222e-16
5112.2559 1.55621e-16
5113.501 1.53496e-16
5114.7456 1.52873e-16
5115.9902 1.51913e-16
5117.2349 1.50489e-16
5118.4795 1.48194e-16
5119.7241 1.51037e-16
5120.9688 1.51735e-16
5122.2129 1.53447e-16
5123.4575 1.4925e-16
5124.7017 1.51218e-16
5125.9463 1.51082e-16
5127.1904 1.52559e-16
5128.4346 1.54976e-16
5129.6787 1.4978e-16
5130.9229 1.58028e-16
5132.167 1.55076e-16
5133.4111 1.56915e-16
5134.6553 1.58304e-16
5135.8989 1.56494e-16
5137.1431 1.63561e-16
5138.3867 1.57748e-16
5139.6309 1.64399e-16
5140.8745 1.53857e-16
5142.1182 1.56658e-16
5143.3618 1.58228e-16
5144.6055 1.54644e-16
5145.8491 1.49665e-16
5147.0923 1.52151e-16
5148.3359 1.49426e-16
5149.5796 1.50157e-16
5150.8228 1.57672e-16
5152.0659 1.53962e-16
5153.3096 1.55305e-16
5154.5527 1.52343e-16
5155.7959 1.52789e-16
5157.0391 1.51404e-16
5158.2822 1.54072e-16
5159.5249 1.53032e-16
5160.7681 1.55564e-16
5162.0112 1.569e-16
5163.2539 1.56336e-16
5164.4966 1.50584e-16
5165.7393 1.59068e-16
5166.9824 1.59938e-16
5168.2251 1.56932e-16
5169.4678 1.57151e-16
5170.71 1.59732e-16
5171.9526 1.53755e-16
5173.1953 1.57564e-16
5174.4375 1.5165e-16
5175.6802 1.53225e-16
5176.9224 1.47349e-16
5178.1646 1.52831e-16
5179.4067 1.47857e-16
5180.6489 1.50608e-16
5181.8911 1.51127e-16
5183.1333 1.42441e-16
5184.3755 1.47183e-16
5185.6172 1.5129e-16
5186.8594 1.47533e-16
5188.1011 1.45841e-16
5189.3433 1.52632e-16
5190.585 1.5102e-16
5191.8267 1.54372e-16
5193.0684 1.50136e-16
5194.3101 1.5127e-16
5195.5513 1.55115e-16
5196.793 1.58426e-16
5198.0347 1.54167e-16
5199.2759 1.52925e-16
5200.5176 1.50062e-16
5201.7588 1.5161e-16
5203.0 1.51133e-16
5204.2412 1.48862e-16
5205.4824 1.52474e-16
5206.7236 1.50269e-16
5207.9648 1.54594e-16
5209.2056 1.46714e-16
5210.4468 1.49373e-16
5211.6875 1.53766e-16
5212.9282 1.47693e-16
5214.1694 1.47001e-16
5215.4102 1.51704e-16
5216.6509 1.5237e-16
5217.8916 1.53886e-16
5219.1318 1.50294e-16
5220.3726 1.57585e-16
5221.6133 1.53859e-16
5222.8535 1.51748e-16
5224.0938 1.52351e-16
5225.3345 1.4887e-16
5226.5747 1.52669e-16
5227.8149 1.49542e-16
5229.0552 1.54639e-16
5230.2949 1.49842e-16
5231.5352 1.48592e-16
5232.7754 1.44586e-16
5234.0151 1.53371e-16
5235.2554 1.4925e-16
5236.4951 1.48164e-16
5237.7349 1.54746e-16
5238.9746 1.52253e-16
5240.2144 1.4916e-16
5241.4541 1.54902e-16
5242.6934 1.5419e-16
5243.9331 1.53947e-16
5245.1729 1.57585e-16
5246.4121 1.51183e-16
5247.6514 1.49696e-16
5248.8911 1.47693e-16
5250.1304 1.48859e-16
5251.3696 1.45941e-16
5252.6084 1.47782e-16
5253.8477 1.5207e-16
5255.0869 1.50356e-16
5256.3257 1.50201e-16
5257.5649 1.42431e-16
5258.8037 1.47665e-16
5260.0425 1.492e-16
5261.2812 1.45475e-16
5262.52 1.49924e-16
5263.7588 1.5131e-16
5264.9976 1.49521e-16
5266.2363 1.5248e-16
5267.4746 1.4657e-16
5268.7129 1.4613e-16
5269.9517 1.47615e-16
5271.1899 1.51462e-16
5272.4282 1.47541e-16
5273.6665 1.46607e-16
5274.9048 1.49924e-16
5276.1426 1.4179e-16
5277.3809 1.49174e-16
5278.6191 1.46964e-16
5279.8569 1.46915e-16
5281.0947 1.44965e-16
5282.333 1.4154e-16
5283.5708 1.41293e-16
5284.8086 1.40824e-16
5286.0459 1.41497e-16
5287.2837 1.40567e-16
5288.5215 1.33044e-16
5289.7588 1.336e-16
5290.9966 1.32625e-16
5292.2339 1.35782e-16
5293.4712 1.34298e-16
5294.7085 1.35012e-16
5295.9458 1.41053e-16
5297.1831 1.39581e-16
5298.4204 1.43194e-16
5299.6572 1.43717e-16
5300.8945 1.40513e-16
5302.1313 1.3906e-16
5303.3682 1.38838e-16
5304.605 1.34164e-16
5305.8423 1.39306e-16
5307.0786 1.45216e-16
5308.3154 1.45775e-16
5309.5522 1.42484e-16
5310.7886 1.41758e-16
5312.0254 1.47624e-16
5313.2617 1.44693e-16
5314.4985 1.42922e-16
5315.7349 1.39623e-16
5316.9712 1.40805e-16
5318.2075 1.35831e-16
5319.4434 1.41185e-16
5320.6797 1.38698e-16
5321.9155 1.37961e-16
5323.1519 1.33264e-16
5324.3877 1.39226e-16
5325.6235 1.41679e-16
5326.8594 1.4616e-16
5328.0952 1.46591e-16
5329.3311 1.49988e-16
5330.5669 1.47463e-16
5331.8027 1.45841e-16
5333.0381 1.42644e-16
5334.2734 1.46821e-16
5335.5093 1.43139e-16
5336.7446 1.47219e-16
5337.98 1.44608e-16
5339.2153 1.45532e-16
5340.4502 1.50041e-16
5341.6855 1.47165e-16
5342.9209 1.43574e-16
5344.1558 1.43293e-16
5345.3906 1.38912e-16
5346.626 1.40317e-16
5347.8608 1.43988e-16
5349.0957 1.43247e-16
5350.3301 1.41532e-16
5351.5649 1.34396e-16
5352.7998 1.39672e-16
5354.0342 1.34921e-16
5355.269 1.3376e-16
5356.5034 1.306e-16
5357.7378 1.38901e-16
5358.9722 1.39185e-16
5360.2065 1.40787e-16
5361.4409 1.36492e-16
5362.6753 1.48927e-16
5363.9092 1.46812e-16
5365.1431 1.48565e-16
5366.3774 1.44132e-16
5367.6113 1.43192e-16
5368.8452 1.38252e-16
5370.0791 1.4097e-16
5371.313 1.42354e-16
5372.5469 1.3836e-16
5373.7803 1.37293e-16
5375.0142 1.3846e-16
5376.2476 1.40057e-16
5377.481 1.37418e-16
5378.7148 1.43393e-16
5379.9482 1.41667e-16
5381.1812 1.45386e-16
5382.4146 1.46254e-16
5383.6479 1.49731e-16
5384.8809 1.49621e-16
5386.1143 1.44965e-16
5387.3472 1.4841e-16
5388.5801 1.46478e-16
5389.813 1.42763e-16
5391.0459 1.45627e-16
5392.2788 1.42663e-16
5393.5117 1.41276e-16
5394.7441 1.36595e-16
5395.9766 1.42388e-16
5397.2095 1.39244e-16
5398.4419 1.44585e-16
5399.6743 1.39085e-16
5400.9067 1.43491e-16
5402.1392 1.42176e-16
5403.3716 1.37525e-16
5404.6035 1.37516e-16
5405.8359 1.38301e-16
5407.0679 1.39483e-16
5408.2998 1.40502e-16
5409.5322 1.3908e-16
5410.7637 1.3585e-16
5411.9956 1.40931e-16
5413.2275 1.41893e-16
5414.4595 1.40387e-16
5415.6909 1.46679e-16
5416.9229 1.38961e-16
5418.1543 1.37122e-16
5419.3857 1.35055e-16
5420.6172 1.30865e-16
5421.8486 1.28965e-16
5423.0801 1.29616e-16
5424.3115 1.31697e-16
5425.5425 1.29432e-16
5426.7734 1.3758e-16
5428.0049 1.33549e-16
5429.2358 1.37423e-16
5430.4668 1.33782e-16
5431.6978 1.3609e-16
5432.9287 1.3733e-16
5434.1592 1.40123e-16
5435.3901 1.3554e-16
5436.6206 1.36447e-16
5437.8516 1.38068e-16
5439.082 1.38102e-16
5440.3125 1.35927e-16
5441.543 1.32648e-16
5442.7734 1.34789e-16
5444.0034 1.2729e-16
5445.2339 1.34298e-16
5446.4639 1.37701e-16
5447.6943 1.39649e-16
5448.9243 1.41348e-16
5450.1543 1.41531e-16
5451.3843 1.39783e-16
5452.6143 1.30702e-16
5453.8442 1.32412e-16
5455.0737 1.28885e-16
5456.3037 1.24992e-16
5457.5332 1.26841e-16
5458.7627 1.26965e-16
5459.9922 1.30356e-16
5461.2217 1.29269e-16
5462.4512 1.27654e-16
5463.6807 1.29156e-16
5464.9102 1.3095e-16
5466.1392 1.31748e-16
5467.3682 1.33548e-16
5468.5977 1.27515e-16
5469.8267 1.33845e-16
5471.0557 1.27181e-16
5472.2847 1.33718e-16
5473.5132 1.31172e-16
5474.7422 1.36239e-16
5475.9712 1.38997e-16
5477.1997 1.39039e-16
5478.4282 1.39495e-16
5479.6567 1.36209e-16
5480.8853 1.30059e-16
5482.1138 1.27776e-16
5483.3423 1.31141e-16
5484.5708 1.24558e-16
5485.7988 1.25712e-16
5487.0273 1.22967e-16
5488.2554 1.33192e-16
5489.4834 1.33866e-16
5490.7114 1.26508e-16
5491.9395 1.40459e-16
5493.1675 1.36162e-16
5494.395 1.32971e-16
5495.623 1.31349e-16
5496.8506 1.32963e-16
5498.0781 1.35116e-16
5499.3057 1.31189e-16
5500.5337 1.37765e-16
5501.7612 1.34971e-16
5502.9883 1.37891e-16
5504.2158 1.39749e-16
5505.4429 1.3656e-16
5506.6704 1.37473e-16
5507.8975 1.38534e-16
5509.1245 1.37899e-16
5510.3516 1.38306e-16
5511.5786 1.32289e-16
5512.8057 1.3138e-16
5514.0327 1.3176e-16
5515.2593 1.33631e-16
5516.4863 1.3199e-16
5517.7129 1.23046e-16
5518.9395 1.34663e-16
5520.166 1.32647e-16
5521.3926 1.28092e-16
5522.6191 1.313e-16
5523.8452 1.28376e-16
5525.0718 1.33906e-16
5526.2979 1.34904e-16
5527.5244 1.2763e-16
5528.7505 1.27292e-16
5529.9766 1.23678e-16
5531.2026 1.23306e-16
5532.4282 1.26076e-16
5533.6543 1.29877e-16
5534.8799 1.28569e-16
5536.106 1.28289e-16
5537.3315 1.35622e-16
5538.5571 1.3083e-16
5539.7827 1.34232e-16
5541.0083 1.34018e-16
5542.2339 1.32587e-16
5543.4595 1.30699e-16
5544.6846 1.34226e-16
5545.9102 1.34612e-16
5547.1353 1.28328e-16
5548.3604 1.28202e-16
5549.5854 1.24275e-16
5550.8105 1.26169e-16
5552.0356 1.27288e-16
5553.2603 1.35566e-16
5554.4854 1.31454e-16
5555.71 1.24464e-16
5556.9351 1.23413e-16
5558.1597 1.256e-16
5559.3843 1.2523e-16
5560.6089 1.21804e-16
5561.833 1.25856e-16
5563.0576 1.30366e-16
5564.2822 1.30951e-16
5565.5063 1.27008e-16
5566.7305 1.339e-16
5567.9546 1.33349e-16
5569.1787 1.33565e-16
5570.4028 1.30838e-16
5571.627 1.29954e-16
5572.8511 1.26357e-16
5574.0747 1.31047e-16
5575.2988 1.23512e-16
5576.5225 1.13885e-16
5577.7461 1.27247e-16
5578.9697 1.41618e-16
5580.1934 1.21259e-16
5581.417 1.23349e-16
5582.6401 1.33749e-16
5583.8638 1.27243e-16
5585.0869 1.27916e-16
5586.3101 1.27696e-16
5587.5337 1.27073e-16
5588.7568 1.32238e-16
5589.98 1.28491e-16
5591.2026 1.28016e-16
5592.4258 1.26409e-16
5593.6489 1.20034e-16
5594.8716 1.22142e-16
5596.0942 1.25195e-16
5597.3169 1.21131e-16
5598.5396 1.19677e-16
5599.7622 1.20533e-16
5600.9849 1.24274e-16
5602.2075 1.26496e-16
5603.4297 1.31136e-16
5604.6523 1.27648e-16
5605.8745 1.23966e-16
