WAVE,FLUX,ERR,SKYBACK
3632.0466,2.3942278E-15,7.6823413E-17,-1.7768972E-16
3637.5667,2.4777594E-15,7.63007E-17,-1.9482128E-16
3643.087,2.427587E-15,7.497969E-17,-1.7415998E-16
3648.6072,2.2709949E-15,7.3438094E-17,-5.3280715E-17
3654.1272,2.4721688E-15,7.3270686E-17,-1.6101282E-16
3659.6475,2.3566468E-15,7.156662E-17,-1.2182858E-16
3665.1677,2.3154412E-15,7.0619823E-17,-8.9375006E-17
3670.6877,2.280749E-15,6.9061276E-17,-1.1972858E-16
3676.208,2.2425735E-15,6.8546757E-17,-5.062172E-17
3681.7283,2.4515814E-15,6.85203E-17,-1.7708575E-16
3687.2483,2.2917074E-15,6.7060664E-17,-9.259267E-17
3692.7686,2.250695E-15,6.5410584E-17,-1.6862516E-16
3698.2886,2.3599196E-15,6.5169835E-17,-2.0421653E-16
3703.8088,2.3901343E-15,6.526287E-17,-1.375939E-16
3709.329,2.2733896E-15,6.370527E-17,-1.0159126E-16
3714.849,2.2012677E-15,6.274819E-17,-8.16393E-17
3720.3694,2.126923E-15,6.161161E-17,-5.2278758E-17
3725.8896,2.3113757E-15,6.159559E-17,-1.7401997E-16
3731.4097,2.4408735E-15,6.1891003E-17,-1.7176855E-16
3736.93,2.249788E-15,6.0476465E-17,-9.5368604E-17
3742.45,2.3203915E-15,6.043598E-17,-8.902193E-17
3747.9702,2.3416232E-15,5.9596034E-17,-1.4713984E-16
3753.4905,2.1665938E-15,5.874897E-17,2.0401975E-17
3759.0105,2.206321E-15,5.842196E-17,2.3042992E-18
3764.5308,2.4214876E-15,5.8638456E-17,-1.3923708E-16
3770.051,2.156877E-15,5.7359556E-17,4.2193398E-17
3775.571,2.2932337E-15,5.742495E-17,-2.8860897E-17
3781.0913,2.3623433E-15,5.714016E-17,-8.1517055E-17
3786.6116,2.2034323E-15,5.583673E-17,-2.1644197E-17
3792.1316,2.2023918E-15,5.5214256E-17,-5.4715602E-17
3797.6519,2.3059358E-15,5.533847E-17,-9.226049E-17
3803.1719,2.2731957E-15,5.4476636E-17,-1.219603E-16
3808.6921,2.300122E-15,5.4423104E-17,-8.914298E-17
3814.2124,2.1536012E-15,5.3698352E-17,2.6021299E-17
3819.7324,2.1368445E-15,5.2795987E-17,-2.7846708E-17
3825.2527,2.2278805E-15,5.330586E-17,-2.614206E-18
3830.773,2.2592086E-15,5.31784E-17,-8.901032E-18
3836.293,2.2644596E-15,5.2432832E-17,-7.3110855E-17
