3640.04833984	1.30896e-16
3645.56626797	1.42172e-16
3651.08419609	1.49816e-16
3656.60212421	9.88449e-17
3662.12005234	1.27202e-16
3667.63798046	1.28211e-16
3673.15590858	1.37207e-16
3678.67383671	1.20068e-16
3684.19176483	1.25081e-16
3689.70969296	1.37566e-16
3695.22762108	1.30484e-16
3700.7455492	1.12779e-16
3706.26347733	1.34354e-16
3711.78140545	1.1745e-16
3717.29933357	1.03062e-16
3722.8172617	1.30297e-16
3728.33518982	1.01269e-16
3733.85311794	1.12377e-16
3739.37104607	1.13154e-16
3744.88897419	1.14361e-16
3750.40690231	1.0453e-16
3755.92483044	1.18524e-16
3761.44275856	1.07913e-16
3766.96068668	1.1735e-16
3772.47861481	1.3242e-16
3777.99654293	1.15888e-16
3783.51447105	1.20349e-16
3789.03239918	1.04024e-16
3794.5503273	1.07076e-16
3800.06825542	1.2037e-16
3805.58618355	1.17408e-16
3811.10411167	1.18034e-16
3816.62203979	1.14219e-16
3822.13996792	1.36335e-16
3827.65789604	1.22554e-16
3833.17582417	1.41525e-16
3838.69375229	1.26245e-16
3844.21168041	1.15155e-16
3849.72960854	1.20125e-16
3855.24753666	1.28278e-16
3860.76546478	1.26703e-16
3866.28339291	1.14582e-16
3871.80132103	1.27215e-16
3877.31924915	1.35804e-16
3882.83717728	1.1185e-16
3888.3551054	1.21869e-16
3893.87303352	1.32905e-16
3899.39096165	1.14893e-16
3904.90888977	1.24947e-16
3910.42681789	1.1951e-16
3915.94474602	1.16645e-16
3921.46267414	1.13222e-16
3926.98060226	1.31234e-16
3932.49853039	1.01803e-16
3938.01645851	1.16501e-16
3943.53438663	1.24547e-16
3949.05231476	1.1648e-16
3954.57024288	1.33995e-16
3960.08817101	1.24196e-16
3965.60609913	1.35561e-16
3971.12402725	1.26828e-16
3976.64195538	1.26521e-16
3982.1598835	1.34154e-16
3987.67781162	1.23958e-16
3993.19573975	1.36782e-16
3998.71366787	1.21817e-16
4004.23159599	1.17465e-16
4009.74952412	1.0904e-16
4015.26745224	1.24779e-16
4020.78538036	1.07279e-16
4026.30330849	1.16415e-16
