WAVE,FLUX,ERR,SKYBACK
3340.8281,3.4972593E-16,3.7744605E-17,1.2177392E-15
3344.9092,1.5445843E-16,3.5990026E-17,1.3307168E-15
3348.9905,2.6230927E-16,3.671206E-17,1.3590684E-15
3353.0715,1.3733066E-16,3.52921E-17,1.4379306E-15
3357.1528,2.0699607E-16,3.5224057E-17,1.4061626E-15
3361.234,2.7465295E-16,3.485801E-17,1.3406194E-15
3365.315,2.6374515E-16,3.4409208E-17,1.3723662E-15
3369.3962,2.772553E-16,3.3891853E-17,1.3398435E-15
3373.4773,2.4182425E-16,3.3272847E-17,1.3800544E-15
3377.5586,2.4600505E-16,3.325592E-17,1.4588725E-15
3381.6396,2.146729E-16,3.2629413E-17,1.4830699E-15
3385.7207,1.1300682E-16,3.151785E-17,1.5289906E-15
3389.802,2.1033946E-16,3.097961E-17,1.3500625E-15
3393.883,2.5289977E-16,3.0652667E-17,1.3064771E-15
3397.9644,2.0794096E-16,3.0218774E-17,1.3784558E-15
3402.0454,2.2277837E-16,3.0065295E-17,1.3999653E-15
3406.1265,2.4725755E-16,3.009186E-17,1.445594E-15
3410.2078,2.3784743E-16,2.9915778E-17,1.4968612E-15
3414.2888,1.8658966E-16,2.9030724E-17,1.4842138E-15
3418.37,2.9125747E-16,2.905221E-17,1.4012242E-15
3422.4512,2.0534196E-16,2.7138108E-17,1.2370727E-15
3426.5322,1.7065169E-16,2.6213653E-17,1.181966E-15
3430.6135,2.6027853E-16,2.6641651E-17,1.1772192E-15
3434.6946,2.0973137E-16,2.676529E-17,1.3466012E-15
3438.776,2.0367675E-16,2.6515273E-17,1.3703561E-15
3442.857,2.6794341E-16,2.6503992E-17,1.3302028E-15
3446.938,2.2707304E-16,2.5700088E-17,1.2877061E-15
3451.0193,2.295241E-16,2.5561252E-17,1.3172948E-15
3455.1003,2.3851606E-16,2.5234387E-17,1.2973712E-15
3459.1816,2.0128625E-16,2.468704E-17,1.29485E-15
3463.2627,2.289079E-16,2.477131E-17,1.3209263E-15
3467.3438,2.1745452E-16,2.4336972E-17,1.30468E-15
3471.425,3.2021842E-16,2.4742023E-17,1.2728397E-15
3475.506,2.2895338E-16,2.3984532E-17,1.3154458E-15
3479.5874,2.6009197E-16,2.3434296E-17,1.2008814E-15
3483.6685,2.4389612E-16,2.3418221E-17,1.27049E-15
3487.7495,2.4880783E-16,2.3494418E-17,1.323373E-15
3491.8308,2.0141258E-16,2.3326973E-17,1.4163246E-15
3495.9119,2.192514E-16,2.3114111E-17,1.3851338E-15
3499.9932,2.2831275E-16,2.2666231E-17,1.3174621E-15
3504.0742,1.4911516E-16,2.208705E-17,1.3663281E-15
3508.1553,1.6028207E-16,2.1381E-17,1.2508632E-15
3512.2366,2.2767E-16,2.138558E-17,1.1806571E-15
3516.3176,2.3162397E-16,2.124437E-17,1.1838562E-15
3520.399,2.5183232E-16,2.1393433E-17,1.2219884E-15
3524.48,1.9471288E-16,2.1295333E-17,1.3309831E-15
3528.561,3.0864724E-16,2.208196E-17,1.3619202E-15
3532.6423,1.7073856E-16,2.1490842E-17,1.4854992E-15
3536.7234,2.1130093E-16,2.1464353E-17,1.4567723E-15
3540.8047,2.2404485E-16,2.1338899E-17,1.4458833E-15
3544.8857,2.4867516E-16,2.094649E-17,1.356261E-15
3548.9668,2.488239E-16,2.0615526E-17,1.319698E-15
3553.048,2.18053E-16,1.9906489E-17,1.2477585E-15
3557.1292,2.0120777E-16,1.9003987E-17,1.1121291E-15
3561.2104,1.6217718E-16,1.844545E-17,1.0883865E-15
3565.2915,2.5059697E-16,1.857622E-17,9.89941E-16
3569.3726,2.0926112E-16,1.801979E-17,9.70263E-16
3573.4539,2.261193E-16,1.7506758E-17,8.8471887E-16
3577.535,1.6957848E-16,1.690369E-17,8.8306377E-16
3581.6162,1.7335051E-16,1.7355603E-17,9.955888E-16
3585.6973,2.1161382E-16,1.826782E-17,1.1565322E-15
3589.7783,1.9840074E-16,1.8589668E-17,1.2803595E-15
3593.8596,2.0205929E-16,1.8148376E-17,1.2029472E-15
3597.9407,1.6389868E-16,1.7197288E-17,1.0847775E-15
3602.022,2.122182E-16,1.7109692E-17,1.0157245E-15
3606.103,2.2789358E-16,1.7164372E-17,1.0331532E-15
3610.184,2.0083367E-16,1.6883898E-17,1.0381033E-15
3614.2654,2.2398188E-16,1.741979E-17,1.1498598E-15
3618.3464,2.2300654E-16,1.74725E-17,1.1929394E-15
3622.4277,2.0395636E-16,1.731642E-17,1.2137109E-15
3626.5088,1.87403E-16,1.7137784E-17,1.2268569E-15
3630.5898,1.9913011E-16,1.7044085E-17,1.2138688E-15
3634.6711,2.1264618E-16,1.7021159E-17,1.2175571E-15
3638.7522,2.1537895E-16,1.6774508E-17,1.1798957E-15
3642.8335,2.2342485E-16,1.6582405E-17,1.1528878E-15
3646.9146,2.109916E-16,1.6732046E-17,1.2291728E-15
3650.9956,2.3028036E-16,1.7181476E-17,1.3349888E-15
3655.077,2.5126655E-16,1.7378146E-17,1.3786431E-15
3659.158,2.1750516E-16,1.6987252E-17,1.3632314E-15
3663.239,2.1941817E-16,1.6717674E-17,1.3203936E-15
3667.3203,1.9302421E-16,1.6478856E-17,1.329679E-15
3671.4014,2.3597576E-16,1.6338877E-17,1.2512574E-15
3675.4827,1.9172465E-16,1.5896008E-17,1.234662E-15
3679.5637,2.1594865E-16,1.570294E-17,1.1762909E-15
3683.6448,2.0196982E-16,1.5668071E-17,1.2151284E-15
3687.726,2.2938163E-16,1.5992834E-17,1.2745825E-15
3691.8071,1.9513893E-16,1.6034254E-17,1.3662119E-15
3695.8884,2.0138898E-16,1.5923958E-17,1.3505754E-15
3699.9695,1.8255671E-16,1.540123E-17,1.269455E-15
3704.0505,1.9822363E-16,1.5368407E-17,1.2599414E-15
3708.1318,1.7374279E-16,1.512083E-17,1.2588153E-15
3712.213,2.1359455E-16,1.5166448E-17,1.231573E-15
3716.2942,1.982196E-16,1.4855565E-17,1.1962005E-15
3720.3752,2.1640183E-16,1.4675385E-17,1.144048E-15
3724.4563,2.1234167E-16,1.4494185E-17,1.1268204E-15
3728.5376,2.2462366E-16,1.4306243E-17,1.0814477E-15
3732.6187,1.8086591E-16,1.437908E-17,1.0553907E-15
3736.7,1.8402247E-16,1.36319365E-17,1.013527E-15
3740.781,2.005352E-16,1.3645556E-17,1.0106036E-15
3744.862,2.231014E-16,1.3723838E-17,1.0140249E-15
3748.9434,1.977756E-16,1.3629773E-17,1.0465858E-15
3753.0244,1.7998705E-16,1.3752804E-17,1.1239941E-15
3757.1057,1.3185753E-16,1.3548475E-17,1.163586E-15
3761.1868,1.6191086E-16,1.3492675E-17,1.1194705E-15
3765.2678,2.1714419E-16,1.3762911E-17,1.1216173E-15
3769.349,1.7088196E-16,1.3845224E-17,1.2328111E-15
3773.4302,1.7746447E-16,1.4140401E-17,1.3206762E-15
3777.5115,1.7954556E-16,1.4380995E-17,1.4014666E-15
3781.5925,1.698402E-16,1.4125719E-17,1.3653877E-15
3785.6736,2.0825818E-16,1.3859708E-17,1.2496853E-15
3789.755,2.1846343E-16,1.34163434E-17,1.1347274E-15
3793.836,1.9549544E-16,1.3029516E-17,1.0830936E-15
3797.9172,1.974637E-16,1.3067382E-17,1.1054197E-15
3801.9983,1.9102095E-16,1.31495545E-17,1.1535755E-15
3806.0793,2.4278476E-16,1.3455251E-17,1.1727492E-15
3810.1606,2.2089101E-16,1.32466035E-17,1.1659883E-15
3814.2417,2.0777189E-16,1.2698092E-17,1.0516522E-15
3818.323,2.2976526E-16,1.2320277E-17,9.335234E-16
3822.404,1.9355852E-16,1.1797058E-17,8.712921E-16
3826.485,1.9701925E-16,1.1518156E-17,8.0639824E-16
3830.5664,2.369003E-16,1.1350626E-17,7.203426E-16
3834.6475,2.4116029E-16,1.1338303E-17,7.1976265E-16
3838.7288,2.2741104E-16,1.1618112E-17,8.1968146E-16
3842.8098,2.2560408E-16,1.1913478E-17,9.093367E-16
3846.8909,2.1653608E-16,1.2205637E-17,1.0110582E-15
3850.9722,1.8155078E-16,1.2066295E-17,1.0393521E-15
3855.0532,2.2223606E-16,1.19252635E-17,9.517881E-16
3859.1345,1.9246261E-16,1.1708176E-17,9.501809E-16
3863.2156,1.9290789E-16,1.1618126E-17,9.366132E-16
3867.2966,2.276037E-16,1.1862944E-17,9.590824E-16
3871.378,2.3465235E-16,1.1855447E-17,9.570743E-16
3875.459,2.2413188E-16,1.164472E-17,9.270121E-16
3879.5403,1.8651553E-16,1.143345E-17,9.392394E-16
3883.6213,2.2266453E-16,1.1419415E-17,8.905075E-16
3887.7024,2.0750453E-16,1.1496073E-17,9.42389E-16
3891.7837,2.0271742E-16,1.1790444E-17,1.0400859E-15
3895.8647,2.1528578E-16,1.1991234E-17,1.0835261E-15
3899.946,2.025703E-16,1.2026645E-17,1.1233859E-15
3904.027,2.0677459E-16,1.1994808E-17,1.1150251E-15
3908.1082,2.222106E-16,1.2223471E-17,1.1659457E-15
3912.1895,2.0416096E-16,1.2270266E-17,1.2164326E-15
3916.2705,2.2478957E-16,1.2225499E-17,1.1818751E-15
3920.3518,2.0604705E-16,1.1868425E-17,1.1148503E-15
3924.4329,2.2262326E-16,1.1305437E-17,9.401929E-16
3928.514,1.7905067E-16,1.03627094E-17,7.672706E-16
3932.5952,2.0370126E-16,9.8538395E-18,6.127806E-16
3936.6763,2.1291655E-16,9.831819E-18,5.9890555E-16
3940.7576,2.1119317E-16,1.0300593E-17,7.2219914E-16
3944.8386,2.0716266E-16,1.1043621E-17,9.272369E-16
3948.9197,2.4142242E-16,1.1655718E-17,1.05174E-15
3953.001,1.9970374E-16,1.1800216E-17,1.1647727E-15
3957.082,2.5274812E-16,1.1903803E-17,1.1209056E-15
3961.1633,2.222546E-16,1.1273935E-17,9.926345E-16
3965.2444,2.6113864E-16,1.0626606E-17,7.6543996E-16
3969.3254,2.5703453E-16,1.0107914E-17,6.426669E-16
3973.4067,2.1593427E-16,1.0179982E-17,7.270131E-16
3977.4878,2.2679013E-16,1.1013089E-17,9.36505E-16
3981.569,2.3337968E-16,1.1710488E-17,1.1327481E-15
3985.6501,2.1106755E-16,1.20765904E-17,1.28206E-15
3989.7312,2.043779E-16,1.2153557E-17,1.3217709E-15
3993.8125,2.6811285E-16,1.250283E-17,1.3407911E-15
3997.8936,2.3095825E-16,1.2475564E-17,1.39389E-15
4001.9749,2.0209061E-16,1.2322546E-17,1.3971424E-15
4006.056,2.2282668E-16,1.24416865E-17,1.4068774E-15
4010.137,2.0195509E-16,1.2408823E-17,1.4346751E-15
4014.2183,2.2335838E-16,1.25647064E-17,1.4570974E-15
4018.2993,2.0908246E-16,1.2537117E-17,1.475958E-15
4022.3806,1.9616894E-16,1.2502636E-17,1.4893657E-15
4026.4617,2.1239894E-16,1.2441885E-17,1.451557E-15
4030.5427,2.3031368E-16,1.23501995E-17,1.3995494E-15
4034.624,1.8769259E-16,1.2207931E-17,1.4249678E-15
4038.705,2.2987995E-16,1.2366562E-17,1.4162199E-15
4042.7861,2.25554E-16,1.2264799E-17,1.3945078E-15
4046.8674,2.539584E-16,1.2361087E-17,1.3894889E-15
4050.9485,2.4107145E-16,1.22050615E-17,1.3615921E-15
4055.0298,2.179289E-16,1.2125505E-17,1.3753119E-15
4059.1108,2.426284E-16,1.2192935E-17,1.3649574E-15
4063.192,2.0730725E-16,1.1925056E-17,1.3360195E-15
4067.2732,2.1059913E-16,1.1901708E-17,1.3286704E-15
4071.3542,2.0132497E-16,1.1859531E-17,1.3332854E-15
4075.4355,2.0992726E-16,1.18807885E-17,1.3311123E-15
4079.5166,2.1971189E-16,1.20300996E-17,1.3684162E-15
4083.5977,2.2244483E-16,1.2062783E-17,1.3813104E-15
4087.679,2.1319537E-16,1.2212109E-17,1.4452884E-15
4091.76,2.050811E-16,1.2252332E-17,1.4735437E-15
4095.8413,2.7285155E-16,1.2240396E-17,1.3700214E-15
4099.9224,2.3878338E-16,1.1907644E-17,1.3168003E-15
4104.0034,2.2662163E-16,1.1646747E-17,1.2580777E-15
4108.0845,2.2415242E-16,1.1641121E-17,1.2610375E-15
4112.166,2.341509E-16,1.2009911E-17,1.3676354E-15
4116.247,2.3483295E-16,1.22264954E-17,1.4397829E-15
4120.328,2.094025E-16,1.2174516E-17,1.4643927E-15
4124.409,1.6720576E-16,1.1959451E-17,1.4625866E-15
4128.49,1.4678479E-16,1.1741878E-17,1.4260723E-15
4132.572,1.8219091E-16,1.1781979E-17,1.3896338E-15
4136.653,1.9965024E-16,1.1879842E-17,1.3957205E-15
4140.734,2.1612289E-16,1.1913491E-17,1.3871012E-15
4144.815,2.6336044E-16,1.2106055E-17,1.3795655E-15
4148.896,2.5797018E-16,1.204395E-17,1.3707066E-15
4152.9775,2.2849132E-16,1.1901038E-17,1.3716996E-15
4157.0586,1.8880413E-16,1.1766844E-17,1.3916249E-15
4161.1396,1.8343066E-16,1.1766675E-17,1.4012675E-15
4165.2207,1.80216E-16,1.1815882E-17,1.4241623E-15
4169.302,2.0507384E-16,1.1795704E-17,1.3822719E-15
4173.3833,2.2469494E-16,1.1852066E-17,1.3745584E-15
4177.4644,2.3942577E-16,1.1755599E-17,1.3238357E-15
4181.5454,2.3979018E-16,1.1783187E-17,1.3345035E-15
4185.6265,2.7233179E-16,1.1810069E-17,1.2968379E-15
4189.7075,2.7509094E-16,1.1877933E-17,1.3173153E-15
4193.789,2.6667085E-16,1.1845682E-17,1.3222492E-15
4197.87,2.729641E-16,1.16983555E-17,1.2684613E-15
4201.951,2.8018627E-16,1.1763364E-17,1.2803096E-15
4206.032,2.9117515E-16,1.18257934E-17,1.28894E-15
4210.1133,2.9991925E-16,1.1986226E-17,1.3302958E-15
4214.195,3.310671E-16,1.2153027E-17,1.3423343E-15
4218.276,2.9620716E-16,1.2095357E-17,1.373255E-15
4222.357,2.8828383E-16,1.18327095E-17,1.3012797E-15
4226.438,2.6760947E-16,1.15792316E-17,1.2510615E-15
4230.519,2.8587865E-16,1.1620612E-17,1.2398561E-15
4234.6006,2.5532262E-16,1.1451678E-17,1.2320101E-15
4238.6816,2.6860452E-16,1.1616433E-17,1.2693223E-15
4242.7627,2.7601537E-16,1.16645304E-17,1.2752803E-15
4246.8438,2.8073875E-16,1.1638403E-17,1.2613482E-15
4250.925,2.8616563E-16,1.1572112E-17,1.2344406E-15
4255.0063,2.7799836E-16,1.15386004E-17,1.2372619E-15
4259.0874,2.5008412E-16,1.133932E-17,1.2162955E-15
4263.1685,2.8755837E-16,1.1597888E-17,1.2466956E-15
4267.2495,2.5896288E-16,1.1441848E-17,1.2400162E-15
4271.3306,2.5147103E-16,1.1304159E-17,1.208198E-15
4275.412,2.6609696E-16,1.13136445E-17,1.1912039E-15
4279.493,2.5914E-16,1.1183914E-17,1.1615882E-15
