3343.56469727	5.72111e-16
3347.63270617	9.15505e-16
3351.70071506	8.13823e-16
3355.76872396	8.9979e-16
3359.83673286	9.32909e-16
3363.90474176	9.37285e-16
3367.97275066	8.71198e-16
3372.04075956	9.79879e-16
3376.10876846	8.88495e-16
3380.17677736	1.01238e-15
3384.24478626	8.5676e-16
3388.31279516	8.63872e-16
3392.38080406	8.98893e-16
3396.44881296	8.94739e-16
3400.51682186	1.0214e-15
3404.58483076	9.45189e-16
3408.65283966	8.65617e-16
3412.72084856	9.48917e-16
3416.78885746	9.12698e-16
3420.85686636	7.99523e-16
3424.92487526	9.40581e-16
3428.99288416	9.3575e-16
3433.06089306	8.22191e-16
3437.12890196	9.1148e-16
3441.19691086	9.5268e-16
3445.26491976	9.21953e-16
3449.33292866	9.85027e-16
3453.40093756	8.54629e-16
3457.46894646	8.94195e-16
3461.53695536	8.26365e-16
3465.60496426	9.08013e-16
3469.67297316	8.56801e-16
3473.74098206	8.98057e-16
3477.80899096	8.69542e-16
3481.87699986	8.71641e-16
3485.94500875	8.56302e-16
3490.01301765	8.04059e-16
3494.08102655	8.27487e-16
3498.14903545	8.63364e-16
3502.21704435	8.54048e-16
3506.28505325	8.17734e-16
3510.35306215	8.44721e-16
3514.42107105	8.22816e-16
3518.48907995	8.62719e-16
3522.55708885	8.04277e-16
3526.62509775	 7.775e-16
3530.69310665	7.74838e-16
3534.76111555	7.28714e-16
3538.82912445	7.75967e-16
3542.89713335	7.44539e-16
3546.96514225	 7.449e-16
3551.03315115	7.52114e-16
3555.10116005	7.3644e-16
3559.16916895	7.12054e-16
3563.23717785	7.19152e-16
3567.30518675	7.16171e-16
3571.37319565	6.96507e-16
3575.44120455	7.16894e-16
3579.50921345	7.09732e-16
3583.57722235	7.14791e-16
3587.64523125	7.5162e-16
3591.71324015	6.87564e-16
3595.78124905	7.05142e-16
3599.84925795	6.9857e-16
3603.91726685	6.99841e-16
3607.98527575	7.2196e-16
3612.05328465	6.91026e-16
3616.12129354	7.02712e-16
3620.18930244	7.19977e-16
3624.25731134	6.8408e-16
3628.32532024	6.94433e-16
3632.39332914	6.67025e-16
3636.46133804	6.95826e-16
3640.52934694	6.41818e-16
3644.59735584	6.94142e-16
3648.66536474	6.92674e-16
3652.73337364	6.83558e-16
3656.80138254	6.82276e-16
3660.86939144	6.8658e-16
3664.93740034	6.69822e-16
3669.00540924	6.93139e-16
3673.07341814	7.16373e-16
3677.14142704	7.04675e-16
3681.20943594	7.03325e-16
3685.27744484	6.73542e-16
3689.34545374	6.8522e-16
3693.41346264	6.72484e-16
3697.48147154	6.71087e-16
3701.54948044	6.74302e-16
3705.61748934	6.78662e-16
3709.68549824	6.99935e-16
3713.75350714	6.8512e-16
3717.82151604	6.94462e-16
3721.88952494	6.64957e-16
3725.95753384	6.79046e-16
3730.02554274	6.7033e-16
3734.09355164	6.90994e-16
3738.16156054	6.47806e-16
3742.22956944	6.46811e-16
3746.29757833	6.56778e-16
3750.36558723	6.55544e-16
3754.43359613	6.45818e-16
3758.50160503	6.33263e-16
3762.56961393	6.36171e-16
3766.63762283	6.64702e-16
3770.70563173	6.58541e-16
3774.77364063	6.62303e-16
3778.84164953	6.52418e-16
3782.90965843	6.41444e-16
3786.97766733	6.39465e-16
3791.04567623	6.67742e-16
3795.11368513	6.57502e-16
3799.18169403	6.32513e-16
3803.24970293	6.62778e-16
3807.31771183	6.45698e-16
3811.38572073	6.40818e-16
3815.45372963	6.50697e-16
3819.52173853	6.4655e-16
3823.58974743	6.49882e-16
3827.65775633	6.51968e-16
3831.72576523	6.49699e-16
3835.79377413	6.79193e-16
3839.86178303	6.93081e-16
3843.92979193	6.56448e-16
3847.99780083	6.59085e-16
3852.06580973	6.79564e-16
3856.13381863	6.50786e-16
3860.20182753	6.56119e-16
3864.26983643	6.5691e-16
3868.33784533	6.59185e-16
3872.40585423	6.67526e-16
3876.47386312	6.80054e-16
3880.54187202	6.55331e-16
3884.60988092	6.47575e-16
3888.67788982	6.81739e-16
3892.74589872	6.53057e-16
3896.81390762	6.78197e-16
3900.88191652	6.59783e-16
3904.94992542	6.50756e-16
3909.01793432	6.72901e-16
3913.08594322	6.61898e-16
3917.15395212	6.62427e-16
3921.22196102	6.62922e-16
3925.28996992	6.4696e-16
3929.35797882	6.57805e-16
3933.42598772	6.46589e-16
3937.49399662	6.6214e-16
3941.56200552	6.72454e-16
3945.63001442	6.66508e-16
3949.69802332	6.7406e-16
3953.76603222	6.74541e-16
3957.83404112	6.88397e-16
3961.90205002	6.84815e-16
3965.97005892	7.04976e-16
3970.03806782	6.90335e-16
3974.10607672	6.83052e-16
3978.17408562	6.8467e-16
3982.24209452	6.83204e-16
3986.31010342	6.97989e-16
3990.37811232	7.05982e-16
3994.44612122	6.98846e-16
3998.51413012	6.93432e-16
4002.58213902	6.7256e-16
4006.65014791	6.7384e-16
4010.71815681	6.82359e-16
4014.78616571	6.54611e-16
4018.85417461	6.41105e-16
4022.92218351	6.60307e-16
4026.99019241	6.70345e-16
4031.05820131	6.97556e-16
4035.12621021	6.69697e-16
4039.19421911	6.86497e-16
4043.26222801	6.80203e-16
4047.33023691	6.97622e-16
4051.39824581	6.80937e-16
4055.46625471	6.81334e-16
4059.53426361	6.86657e-16
4063.60227251	6.73762e-16
4067.67028141	6.62504e-16
4071.73829031	6.63897e-16
4075.80629921	6.47515e-16
4079.87430811	6.51077e-16
4083.94231701	6.75504e-16
4088.01032591	6.53759e-16
4092.07833481	6.61618e-16
4096.14634371	6.59968e-16
4100.21435261	6.69009e-16
4104.28236151	6.70904e-16
4108.35037041	6.70862e-16
4112.41837931	6.46292e-16
4116.48638821	6.50041e-16
4120.55439711	6.31868e-16
4124.62240601	6.03481e-16
4128.69041491	6.00931e-16
4132.75842381	6.2177e-16
4136.8264327	6.52503e-16
4140.8944416	6.51969e-16
4144.9624505	6.52444e-16
4149.0304594	6.42599e-16
4153.0984683	6.14252e-16
4157.1664772	6.26444e-16
4161.2344861	6.11747e-16
4165.302495	6.07541e-16
4169.3705039	6.35283e-16
4173.4385128	6.53334e-16
4177.5065217	6.59449e-16
4181.5745306	6.6591e-16
4185.6425395	6.66794e-16
4189.7105484	6.51948e-16
4193.7785573	6.58065e-16
4197.8465662	6.68107e-16
4201.9145751	6.85183e-16
4205.982584	6.62303e-16
4210.0505929	6.9751e-16
4214.1186018	6.8434e-16
4218.1866107	6.7804e-16
4222.2546196	6.77678e-16
4226.3226285	6.71656e-16
4230.3906374	6.73635e-16
4234.4586463	6.59934e-16
4238.5266552	6.68271e-16
4242.5946641	6.56867e-16
4246.662673	6.48111e-16
4250.7306819	6.51507e-16
4254.7986908	6.38523e-16
4258.8666997	6.45939e-16
4262.9347086	6.32448e-16
4267.00271749	6.38581e-16
4271.07072639	6.33839e-16
4275.13873529	6.33083e-16
4279.20674419	6.45162e-16
4283.27475309	6.4012e-16
4287.34276199	6.56333e-16
4291.41077089	6.33607e-16
4295.47877979	6.2362e-16
4299.54678869	6.17675e-16
4303.61479759	6.21605e-16
4307.68280649	6.12507e-16
4311.75081539	6.36218e-16
4315.81882429	6.30862e-16
4319.88683319	6.4048e-16
4323.95484209	6.56077e-16
4328.02285099	6.43501e-16
4332.09085989	6.31597e-16
4336.15886879	6.44539e-16
4340.22687769	6.35177e-16
4344.29488659	6.38013e-16
4348.36289549	6.26273e-16
4352.43090439	6.24227e-16
4356.49891329	6.22236e-16
4360.56692219	6.06529e-16
4364.63493109	6.03071e-16
4368.70293999	6.22417e-16
4372.77094889	5.87505e-16
4376.83895779	5.8046e-16
4380.90696669	5.9739e-16
4384.97497559	5.74628e-16
4389.04298449	5.79884e-16
4393.11099339	5.78721e-16
4397.17900228	5.9657e-16
4401.24701118	6.06037e-16
4405.31502008	5.9067e-16
4409.38302898	5.79616e-16
4413.45103788	6.08029e-16
4417.51904678	5.96755e-16
4421.58705568	5.8409e-16
4425.65506458	5.80996e-16
4429.72307348	5.86432e-16
4433.79108238	5.99981e-16
4437.85909128	5.87364e-16
4441.92710018	6.11233e-16
4445.99510908	5.98242e-16
4450.06311798	6.04663e-16
4454.13112688	5.90027e-16
4458.19913578	5.99167e-16
4462.26714468	5.97166e-16
4466.33515358	6.05204e-16
4470.40316248	6.07112e-16
4474.47117138	6.07966e-16
4478.53918028	6.1215e-16
4482.60718918	5.91398e-16
4486.67519808	6.27081e-16
4490.74320698	6.15268e-16
4494.81121588	6.34168e-16
4498.87922478	6.15502e-16
4502.94723368	6.26294e-16
4507.01524258	6.25679e-16
4511.08325148	6.16943e-16
4515.15126038	6.2169e-16
4519.21926928	6.14393e-16
4523.28727818	6.47629e-16
4527.35528708	6.54987e-16
4531.42329597	6.61342e-16
4535.49130487	6.48675e-16
4539.55931377	6.26074e-16
4543.62732267	6.13704e-16
4547.69533157	6.20653e-16
4551.76334047	6.19295e-16
4555.83134937	6.16349e-16
4559.89935827	6.15672e-16
4563.96736717	6.24847e-16
4568.03537607	6.33957e-16
4572.10338497	6.47945e-16
4576.17139387	6.44729e-16
4580.23940277	6.36702e-16
4584.30741167	6.37906e-16
4588.37542057	6.30528e-16
4592.44342947	6.18806e-16
4596.51143837	6.32597e-16
4600.57944727	6.21743e-16
4604.64745617	6.36525e-16
4608.71546507	6.66642e-16
4612.78347397	6.44695e-16
4616.85148287	6.34774e-16
4620.91949177	6.33848e-16
4624.98750067	6.37635e-16
4629.05550957	6.4634e-16
4633.12351847	6.39924e-16
4637.19152737	6.18063e-16
4641.25953627	6.27743e-16
4645.32754517	6.39902e-16
4649.39555407	6.27416e-16
4653.46356297	6.21901e-16
4657.53157187	6.25579e-16
4661.59958076	6.24871e-16
4665.66758966	6.14338e-16
4669.73559856	6.27767e-16
4673.80360746	6.37447e-16
4677.87161636	6.22187e-16
4681.93962526	6.20043e-16
4686.00763416	6.23185e-16
4690.07564306	6.46387e-16
4694.14365196	6.22446e-16
4698.21166086	6.12554e-16
4702.27966976	6.19041e-16
4706.34767866	6.37127e-16
4710.41568756	6.02061e-16
4714.48369646	6.05126e-16
4718.55170536	6.35568e-16
4722.61971426	6.15703e-16
4726.68772316	6.26353e-16
4730.75573206	6.24827e-16
4734.82374096	6.04065e-16
4738.89174986	6.21278e-16
4742.95975876	5.99331e-16
4747.02776766	6.06976e-16
4751.09577656	6.05672e-16
4755.16378546	6.06806e-16
4759.23179436	6.08268e-16
4763.29980326	6.05947e-16
4767.36781216	6.06344e-16
4771.43582106	6.0046e-16
4775.50382996	5.98483e-16
4779.57183886	5.93225e-16
4783.63984776	6.25963e-16
4787.70785666	6.17053e-16
4791.77586555	6.33449e-16
4795.84387445	6.2663e-16
4799.91188335	6.39651e-16
4803.97989225	6.59618e-16
4808.04790115	6.40508e-16
4812.11591005	6.56794e-16
4816.18391895	6.56146e-16
4820.25192785	6.54713e-16
4824.31993675	6.66165e-16
4828.38794565	6.46115e-16
4832.45595455	6.66777e-16
4836.52396345	6.67853e-16
4840.59197235	6.50529e-16
4844.65998125	6.6895e-16
4848.72799015	6.56465e-16
4852.79599905	6.61156e-16
4856.86400795	6.48696e-16
4860.93201685	6.64564e-16
4865.00002575	6.84934e-16
4869.06803465	6.56891e-16
4873.13604355	6.60777e-16
4877.20405245	6.64505e-16
4881.27206135	6.45538e-16
