WAVE,FLUX,ERR,BGFLUX
3536.8062,1.6724246E-16,1.800852E-17,3.9218105E-16
3540.886,2.0052503E-16,1.789989E-17,3.5771797E-16
3544.966,1.6154771E-16,1.7505115E-17,3.8235483E-16
3549.0461,1.6922915E-16,1.8298408E-17,3.3413269E-16
3553.126,1.5987224E-16,1.780292E-17,3.1114448E-16
3557.206,1.5930587E-16,1.6189609E-17,2.6284867E-16
3561.2861,1.3270668E-16,1.5719886E-17,2.5214172E-16
3565.3662,1.4859523E-16,1.5529173E-17,2.2640947E-16
3569.446,1.2079911E-16,1.504822E-17,2.1786133E-16
3573.5261,1.2367877E-16,1.4949839E-17,2.2297883E-16
3577.6062,1.4020478E-16,1.4685806E-17,1.8273133E-16
3581.686,1.716679E-16,1.49132E-17,1.9351092E-16
3585.766,1.2860218E-16,1.4609808E-17,2.3319585E-16
3589.8462,1.3062766E-16,1.4393183E-17,2.2131542E-16
3593.926,1.2877018E-16,1.4196328E-17,2.1669592E-16
3598.006,1.374168E-16,1.3987447E-17,1.9656857E-16
3602.0862,1.6214735E-16,1.4045145E-17,1.879847E-16
3606.166,1.591805E-16,1.4016132E-17,2.0801573E-16
3610.246,1.2670435E-16,1.4004725E-17,2.7372862E-16
3614.3262,1.1623374E-16,1.3915234E-17,2.9807582E-16
3618.406,1.1252686E-16,1.37065325E-17,2.9130035E-16
3622.486,1.6163431E-16,1.3830148E-17,2.5719872E-16
3626.5662,1.642754E-16,1.4103929E-17,3.2065414E-16
3630.646,1.3561703E-16,1.34479095E-17,2.8071265E-16
3634.726,1.269205E-16,1.3317876E-17,2.8865377E-16
3638.8062,1.0407482E-16,1.29363694E-17,2.7954925E-16
3642.886,1.5513794E-16,1.2956022E-17,2.3377985E-16
3646.966,1.4052318E-16,1.27320144E-17,2.3295712E-16
3651.0461,1.4341709E-16,1.2860171E-17,2.6537362E-16
3655.126,1.06893057E-16,1.252737E-17,2.8542734E-16
3659.206,1.4869138E-16,1.2558521E-17,2.4685825E-16
3663.2861,1.3914122E-16,1.23043695E-17,2.3712698E-16
3667.3662,1.4964247E-16,1.2110037E-17,2.0941818E-16
3671.446,1.5531688E-16,1.204679E-17,2.0958521E-16
3675.5261,1.3481141E-16,1.1677959E-17,1.9549618E-16
3679.6062,1.727009E-16,1.16705134E-17,1.5466427E-16
3683.686,1.294439E-16,1.1488148E-17,2.0320045E-16
3687.766,1.389914E-16,1.1506379E-17,2.1385517E-16
3691.8462,1.4781678E-16,1.1723295E-17,2.4852534E-16
3695.926,1.4936747E-16,1.1605262E-17,2.433484E-16
3700.006,1.8004332E-16,1.1788941E-17,2.4762712E-16
3704.0862,2.0610167E-16,1.17551026E-17,2.1946689E-16
3708.166,1.8338622E-16,1.1497488E-17,2.2227553E-16
3712.246,1.5810516E-16,1.1153378E-17,2.1918638E-16
3716.3262,1.4371281E-16,1.1004575E-17,2.2745505E-16
3720.406,1.7737945E-16,1.11373384E-17,2.1605092E-16
3724.486,1.7062953E-16,1.1086107E-17,2.3281516E-16
3728.5662,1.4686536E-16,1.0966282E-17,2.6041456E-16
3732.646,1.3940221E-16,1.0953501E-17,2.8212028E-16
3736.726,1.0587061E-16,1.07140064E-17,3.0637568E-16
3740.8062,1.1442266E-16,1.0577736E-17,2.8610327E-16
3744.886,1.3195905E-16,1.0372562E-17,2.3683714E-16
3748.966,1.1942074E-16,1.0185049E-17,2.3826852E-16
3753.0461,1.3847048E-16,1.0165219E-17,2.1721645E-16
3757.126,1.4172501E-16,9.968049E-18,1.9074085E-16
3761.206,1.4942224E-16,9.932306E-18,1.8549576E-16
3765.2861,1.5344423E-16,9.972725E-18,1.980156E-16
3769.3662,1.529574E-16,1.00064775E-17,2.1683597E-16
3773.446,1.5389343E-16,1.0041591E-17,2.3482054E-16
3777.5261,1.4027922E-16,9.822803E-18,2.3025752E-16
3781.6062,1.7178663E-16,9.764188E-18,1.8197214E-16
3785.686,1.5906122E-16,9.64346E-18,1.9155396E-16
3789.766,1.3582236E-16,9.4489875E-18,2.0323718E-16
3793.8462,1.4565876E-16,9.4211355E-18,1.9447822E-16
3797.926,1.4307214E-16,9.40368E-18,2.031096E-16
3802.006,1.4526005E-16,9.297294E-18,1.9221504E-16
3806.0862,1.5659066E-16,9.341907E-18,1.9350477E-16
3810.166,1.3760134E-16,9.2378505E-18,2.1513826E-16
3814.246,1.6551679E-16,9.382356E-18,2.0920839E-16
3818.3262,1.4918283E-16,9.108366E-18,1.921785E-16
3822.406,1.6114634E-16,9.258819E-18,2.0782181E-16
3826.486,1.5869398E-16,9.282259E-18,2.2365976E-16
3830.5662,1.8029683E-16,9.445063E-18,2.3168842E-16
3834.646,1.8850551E-16,9.467251E-18,2.3292472E-16
3838.726,1.907381E-16,9.322998E-18,2.1135662E-16
3842.8062,1.7075076E-16,9.238767E-18,2.339118E-16
3846.886,1.8177888E-16,9.096427E-18,2.0079956E-16
3850.966,1.8537754E-16,9.032113E-18,1.9306512E-16
3855.0461,1.6771295E-16,8.7929795E-18,1.8253273E-16
3859.126,1.7442408E-16,8.752017E-18,1.7190241E-16
3863.206,1.6223342E-16,8.638282E-18,1.7535296E-16
3867.2861,1.7597917E-16,8.707719E-18,1.7610388E-16
3871.3662,1.9583551E-16,8.8527665E-18,1.8142362E-16
3875.446,1.7874415E-16,8.566697E-18,1.609358E-16
3879.5261,1.6776214E-16,8.555075E-18,1.8249844E-16
3883.6062,1.9310206E-16,8.517999E-18,1.4418043E-16
3887.686,1.6132886E-16,8.330592E-18,1.615212E-16
3891.766,1.572289E-16,8.298606E-18,1.6999878E-16
3895.8462,1.7305414E-16,8.454872E-18,1.7873649E-16
3899.926,1.6860708E-16,8.463743E-18,1.9304392E-16
3904.006,1.7173393E-16,8.536363E-18,2.069697E-16
3908.0862,1.7680473E-16,8.638183E-18,2.249776E-16
3912.166,1.585114E-16,8.445747E-18,2.2006599E-16
3916.246,1.4019514E-16,8.257293E-18,2.17839E-16
3920.3262,1.3916582E-16,8.0554934E-18,1.8576224E-16
3924.406,1.4263404E-16,7.970883E-18,1.7210457E-16
3928.486,1.7527056E-16,8.0110995E-18,1.3552773E-16
3932.5662,1.4276809E-16,7.852827E-18,1.5781747E-16
3936.646,1.8460603E-16,8.127249E-18,1.5061347E-16
3940.726,1.7202622E-16,8.171632E-18,1.8179799E-16
3944.8062,1.8345606E-16,8.193507E-18,1.7205898E-16
3948.886,1.7947968E-16,8.2665874E-18,1.9651107E-16
3952.966,1.946399E-16,8.260725E-18,1.7736682E-16
3957.0461,1.9896353E-16,8.284782E-18,1.7954056E-16
3961.1262,2.1836994E-16,8.34801E-18,1.7021148E-16
3965.206,2.280607E-16,8.235191E-18,1.3711158E-16
3969.2861,2.0606162E-16,8.127738E-18,1.5235875E-16
3973.3662,1.8797182E-16,8.051247E-18,1.7091713E-16
3977.446,1.8604019E-16,8.062121E-18,1.7705879E-16
3981.5261,1.7843155E-16,7.992202E-18,1.7811822E-16
3985.6062,1.8252947E-16,8.05012E-18,1.8660766E-16
3989.686,2.1278266E-16,8.220481E-18,1.7775168E-16
3993.766,2.1247108E-16,8.271879E-18,1.9397493E-16
3997.8462,2.0323855E-16,8.178781E-18,1.9014499E-16
4001.926,2.0746751E-16,8.171965E-18,1.8640835E-16
4006.006,1.8236363E-16,8.05776E-18,2.0324282E-16
4010.0862,1.692377E-16,8.0005645E-18,2.1222274E-16
4014.166,1.4527249E-16,7.861939E-18,2.2468224E-16
4018.246,1.1911736E-16,7.687671E-18,2.3190293E-16
4022.3262,1.286356E-16,7.633442E-18,2.1178929E-16
4026.406,1.464447E-16,7.746105E-18,2.0780635E-16
4030.486,1.8793995E-16,8.013589E-18,2.0212566E-16
4034.5662,1.9709914E-16,8.07869E-18,2.03675E-16
4038.646,2.0262963E-16,8.167855E-18,2.16226E-16
4042.726,2.1123134E-16,8.239148E-18,2.2017719E-16
4046.8062,1.9956729E-16,8.19107E-18,2.303442E-16
4050.886,1.9473E-16,8.10306E-18,2.2217523E-16
4054.966,2.1525009E-16,8.196217E-18,2.1384963E-16
4059.0461,1.9975323E-16,8.139165E-18,2.267408E-16
4063.1262,1.9112105E-16,8.034855E-18,2.2021437E-16
4067.206,1.9903014E-16,8.131699E-18,2.3014266E-16
4071.2861,1.7772022E-16,7.96084E-18,2.2959143E-16
4075.3662,1.5952649E-16,7.805601E-18,2.2720677E-16
4079.446,1.7245828E-16,7.861523E-18,2.2205506E-16
4083.5261,1.8950016E-16,8.002306E-18,2.2539152E-16
4087.6062,2.1091813E-16,8.1003705E-18,2.193132E-16
4091.686,2.2420846E-16,8.105047E-18,2.0198316E-16
4095.766,2.312286E-16,8.1301175E-18,1.9900826E-16
4099.846,2.2581893E-16,8.057311E-18,1.9340835E-16
4103.9263,2.4021389E-16,8.183243E-18,1.9908089E-16
4108.006,2.277093E-16,8.0667174E-18,1.9617859E-16
4112.086,2.0835862E-16,7.901211E-18,1.9219216E-16
4116.166,1.8356944E-16,7.69451E-18,1.9131027E-16
4120.246,1.314996E-16,7.37968E-18,2.0633221E-16
4124.326,1.2819473E-16,7.3284885E-18,2.0187903E-16
4128.4062,1.3692798E-16,7.393381E-18,2.04142E-16
4132.4863,1.6213549E-16,7.615507E-18,2.111708E-16
4136.566,1.9501004E-16,7.851651E-18,2.1268508E-16
4140.646,2.2342667E-16,7.966898E-18,1.9730245E-16
4144.726,2.132169E-16,7.981867E-18,2.1495027E-16
4148.806,2.2002136E-16,7.918162E-18,1.9529946E-16
4152.886,1.959919E-16,7.772856E-18,2.0252264E-16
4156.9663,1.528687E-16,7.554309E-18,2.2332942E-16
4161.046,1.3630205E-16,7.3757594E-18,2.1348392E-16
4165.126,1.4606278E-16,7.491787E-18,2.2212105E-16
4169.206,1.7688715E-16,7.7688935E-18,2.3485484E-16
4173.286,2.3205031E-16,8.108368E-18,2.2581096E-16
4177.366,2.6048023E-16,8.239526E-18,2.1500165E-16
4181.4463,2.6140848E-16,8.29764E-18,2.2885936E-16
4185.526,2.7562696E-16,8.320906E-18,2.1473626E-16
4189.606,2.868852E-16,8.335882E-18,2.0361394E-16
4193.686,2.7123676E-16,8.18838E-18,1.9583157E-16
4197.766,2.7055085E-16,8.2085094E-18,2.0225773E-16
4201.846,2.8219808E-16,8.277202E-18,2.0188313E-16
4205.9263,2.9316056E-16,8.357182E-18,2.0620862E-16
4210.006,3.1002327E-16,8.444698E-18,2.0378052E-16
4214.086,3.1391904E-16,8.422535E-18,1.9468244E-16
4218.166,3.1577192E-16,8.399268E-18,1.8861869E-16
4222.246,2.9793542E-16,8.2834636E-18,1.8960826E-16
4226.326,2.9136276E-16,8.200218E-18,1.8246581E-16
4230.4062,3.0231358E-16,8.223058E-18,1.7302187E-16
4234.4863,3.1118037E-16,8.26507E-18,1.7175361E-16
4238.566,2.9929022E-16,8.2153825E-18,1.7906847E-16
4242.646,3.1716175E-16,8.370317E-18,1.8830012E-16
4246.726,2.7557674E-16,8.192528E-18,2.1089434E-16
4250.806,2.825782E-16,8.224629E-18,2.1048124E-16
4254.886,2.895616E-16,8.1753155E-18,1.9065497E-16
4258.9663,2.8682026E-16,8.1978115E-18,1.9895024E-16
4263.046,2.892954E-16,8.15826E-18,1.899823E-16
4267.126,2.875782E-16,8.103555E-18,1.7958872E-16
4271.206,2.879607E-16,8.173661E-18,1.9521815E-16
4275.286,2.9117737E-16,8.164498E-18,1.8889655E-16
4279.366,2.8851414E-16,8.13044E-18,1.8772488E-16
4283.4463,3.0039401E-16,8.2443065E-18,1.9637558E-16
4287.526,2.9471212E-16,8.2067426E-18,1.964178E-16
4291.606,2.8652644E-16,8.137594E-18,1.9562945E-16
4295.686,2.549764E-16,7.917118E-18,1.9394676E-16
4299.766,2.5799694E-16,7.848672E-18,1.752405E-16
4303.846,2.6496998E-16,7.879802E-18,1.730729E-16
4307.9263,2.729442E-16,7.876095E-18,1.6393914E-16
4312.0063,2.9636717E-16,8.085284E-18,1.7542427E-16
4316.086,3.157E-16,8.2791755E-18,1.9087502E-16
4320.166,2.8729407E-16,8.092819E-18,1.9147194E-16
4324.246,3.0117315E-16,8.194898E-18,1.9598484E-16
4328.326,2.9148614E-16,8.151692E-18,2.0056104E-16
4332.4062,2.9037915E-16,8.117139E-18,1.9504113E-16
4336.4863,2.9148336E-16,8.130486E-18,1.9624867E-16
4340.566,3.0760444E-16,8.20462E-18,1.9165096E-16
4344.646,2.8661644E-16,8.12895E-18,2.0501743E-16
4348.726,3.0792424E-16,8.135474E-18,1.7972251E-16
4352.806,2.9567035E-16,8.173688E-18,2.0569434E-16
4356.886,2.9844512E-16,8.240718E-18,2.1565976E-16
4360.9663,3.0292905E-16,8.215384E-18,2.0232389E-16
4365.046,3.05791E-16,8.25832E-18,2.0894003E-16
4369.126,3.1737197E-16,8.285788E-18,1.98548E-16
4373.206,3.0930014E-16,8.223616E-18,1.9760854E-16
4377.286,2.8991233E-16,8.1360195E-18,2.0542177E-16
4381.366,2.9359223E-16,8.108186E-18,1.9550498E-16
4385.4463,3.3479515E-16,8.239239E-18,1.6924005E-16
4389.526,3.0254527E-16,8.1694136E-18,1.9740113E-16
4393.606,2.9872258E-16,8.083029E-18,1.8443572E-16
4397.686,3.1407378E-16,8.187408E-18,1.8727271E-16
4401.766,2.9816113E-16,8.229436E-18,2.1814852E-16
4405.846,2.7734667E-16,8.142318E-18,2.3006775E-16
4409.9263,2.8626813E-16,8.238304E-18,2.370029E-16
4414.0063,2.925352E-16,8.250473E-18,2.3246105E-16
4418.086,3.2175687E-16,8.418459E-18,2.3014401E-16
4422.166,3.1659426E-16,8.3612235E-18,2.2407603E-16
4426.246,3.028222E-16,8.276703E-18,2.2519956E-16
4430.326,2.9765442E-16,8.257479E-18,2.2809173E-16
4434.4062,2.9779352E-16,8.162599E-18,2.0760709E-16
4438.4863,2.8606486E-16,8.104172E-18,2.1132923E-16
4442.566,3.1410682E-16,8.315833E-18,2.1856617E-16
4446.646,3.1983938E-16,8.331931E-18,2.1464594E-16
4450.726,3.3765041E-16,8.376031E-18,1.991336E-16
4454.806,3.174548E-16,8.249587E-18,1.9948174E-16
4458.886,3.059144E-16,8.160827E-18,1.9546813E-16
4462.9663,3.22694E-16,8.2317565E-18,1.8836522E-16
4467.046,3.312144E-16,8.249511E-18,1.829027E-16
4471.126,3.1444155E-16,8.287236E-18,2.1310539E-16
4475.206,3.0419965E-16,8.225345E-18,2.1397038E-16
4479.286,3.1751906E-16,8.242922E-18,1.978265E-16
4483.366,2.9797028E-16,8.159512E-18,2.0706898E-16
4487.4463,3.0757265E-16,8.223346E-18,2.0869476E-16
4491.526,3.167705E-16,8.2646676E-18,2.0558085E-16
4495.606,2.918661E-16,8.182611E-18,2.220136E-16
4499.686,2.9406152E-16,8.1306056E-18,2.0840281E-16
4503.766,3.0115775E-16,8.095579E-18,1.902536E-16
4507.846,2.6857054E-16,7.967527E-18,2.087244E-16
4511.9263,2.4953344E-16,7.862171E-18,2.1365003E-16
4516.0063,2.552231E-16,7.861063E-18,2.04721E-16
4520.086,2.6960106E-16,7.976722E-18,2.0971306E-16
4524.166,3.1522773E-16,8.263391E-18,2.0762165E-16
4528.246,3.200679E-16,8.319815E-18,2.1390209E-16
4532.326,3.1968577E-16,8.3169785E-18,2.125689E-16
4536.4062,3.090252E-16,8.290404E-18,2.2176508E-16
4540.4863,3.1140703E-16,8.324099E-18,2.278836E-16
4544.566,3.1308876E-16,8.312652E-18,2.2429496E-16
4548.646,3.209341E-16,8.3109615E-18,2.112096E-16
4552.726,2.7887152E-16,8.068994E-18,2.160447E-16
4556.806,2.9300712E-16,8.125809E-18,2.090799E-16
4560.886,3.0649712E-16,8.281581E-18,2.2276315E-16
4564.9663,3.2236475E-16,8.394077E-18,2.278376E-16
4569.046,3.3234E-16,8.434526E-18,2.227504E-16
4573.126,3.5688203E-16,8.531246E-18,2.0937675E-16
4577.206,3.622997E-16,8.58556E-18,2.1446555E-16
4581.286,3.6136096E-16,8.544267E-18,2.0610886E-16
4585.366,3.413851E-16,8.4337995E-18,2.0854608E-16
4589.4463,3.4725352E-16,8.432004E-18,1.9931784E-16
4593.526,3.2914247E-16,8.32913E-18,2.0134529E-16
4597.606,3.085242E-16,8.214399E-18,2.0526045E-16
4601.686,3.042337E-16,8.2357005E-18,2.1477955E-16
4605.766,3.3232417E-16,8.391741E-18,2.1046941E-16
4609.846,3.3474676E-16,8.387646E-18,2.0654933E-16
4613.9263,3.1512868E-16,8.3270295E-18,2.1880432E-16
4618.0063,3.4384278E-16,8.432297E-18,2.0283586E-16
4622.086,3.415121E-16,8.405053E-18,1.9978748E-16
4626.166,3.417665E-16,8.466551E-18,2.1300757E-16
4630.246,3.4925172E-16,8.514773E-18,2.1327113E-16
4634.326,3.4594618E-16,8.540378E-18,2.2359208E-16
4638.4062,3.575131E-16,8.5557996E-18,2.1117814E-16
4642.4863,3.5535655E-16,8.50832E-18,2.0247333E-16
4646.566,3.47691E-16,8.501078E-18,2.1093119E-16
4650.646,3.6522046E-16,8.597857E-18,2.0796436E-16
4654.726,3.6957215E-16,8.6264424E-18,2.0847429E-16
4658.806,3.729316E-16,8.6558785E-18,2.1006739E-16
4662.886,3.6740343E-16,8.60662E-18,2.063179E-16
4666.9663,3.5144575E-16,8.570749E-18,2.2085724E-16
4671.046,3.5077114E-16,8.571705E-18,2.2069618E-16
4675.126,3.317191E-16,8.432784E-18,2.1567836E-16
4679.206,3.4321897E-16,8.488365E-18,2.1268791E-16
4683.286,3.4515343E-16,8.572881E-18,2.2752316E-16
4687.366,3.716216E-16,8.661502E-18,2.1121186E-16
4691.4463,3.7208977E-16,8.64577E-18,2.0833772E-16
4695.526,3.8215554E-16,8.696281E-18,2.0471231E-16
4699.606,3.8053913E-16,8.717764E-18,2.1126387E-16
4703.686,3.9054164E-16,8.724013E-18,1.9966942E-16
4707.766,3.9500789E-16,8.759967E-18,2.003021E-16
4711.846,3.851326E-16,8.711349E-18,2.0298569E-16
4715.9263,3.8667253E-16,8.707477E-18,1.9930912E-16
4720.0063,4.0054444E-16,8.855609E-18,2.1431413E-16
4724.086,3.9693526E-16,8.9032055E-18,2.307049E-16
4728.166,4.220905E-16,8.959987E-18,2.0938889E-16
4732.246,4.107521E-16,8.830111E-18,1.9493676E-16
4736.326,3.9782387E-16,8.783048E-18,2.0064715E-16
4740.4062,3.8486774E-16,8.771439E-18,2.1519947E-16
4744.4863,3.8223092E-16,8.692038E-18,1.9951804E-16
4748.566,3.58007E-16,8.594136E-18,2.1104742E-16
4752.646,3.5773052E-16,8.592392E-18,2.0946182E-16
4756.726,3.8151327E-16,8.6797964E-18,1.965318E-16
4760.806,3.7474183E-16,8.666482E-18,2.0309971E-16
4764.886,3.7296494E-16,8.665075E-18,2.0358246E-16
4768.9663,3.7188653E-16,8.6364646E-18,1.9868565E-16
4773.046,3.6854404E-16,8.692762E-18,2.1534716E-16
4777.126,3.745992E-16,8.703563E-18,2.0843511E-16
4781.206,3.9964182E-16,8.837101E-18,2.0503755E-16
4785.286,3.8760588E-16,8.7652524E-18,2.0498275E-16
4789.366,3.9905437E-16,8.851795E-18,2.0764801E-16
4793.4463,3.9823048E-16,8.861399E-18,2.1117752E-16
4797.526,3.95316E-16,8.843179E-18,2.10063E-16
4801.606,4.0179193E-16,8.827921E-18,1.9818664E-16
4805.686,3.8399294E-16,8.803452E-18,2.1556688E-16
4809.766,3.8794135E-16,8.800799E-18,2.0914044E-16
4813.846,3.9119425E-16,8.833321E-18,2.1117786E-16
4817.9263,3.9290907E-16,8.911047E-18,2.2576213E-16
4822.0063,3.9079046E-16,8.900654E-18,2.2632154E-16
4826.086,3.917991E-16,8.976809E-18,2.4235418E-16
4830.166,3.819044E-16,8.904017E-18,2.3770945E-16
4834.246,4.2194597E-16,9.0562165E-18,2.1986E-16
4838.326,4.2693573E-16,9.139608E-18,2.31464E-16
4842.4062,4.059928E-16,9.0061605E-18,2.2695324E-16
4846.4863,4.192317E-16,9.065225E-18,2.2199548E-16
4850.566,4.0029552E-16,8.955134E-18,2.2226309E-16
4854.646,3.964361E-16,8.846248E-18,2.0310832E-16
4858.726,4.0631355E-16,8.892079E-18,1.9812282E-16
4862.806,3.9843183E-16,8.771792E-18,1.8097267E-16
4866.886,3.9703036E-16,8.8270445E-18,1.9523059E-16
4870.9663,3.9918066E-16,8.85961E-18,1.992703E-16
4875.046,3.762228E-16,8.727637E-18,1.999379E-16
4879.126,3.9601443E-16,8.910754E-18,2.1309193E-16
4883.206,3.9386542E-16,8.938207E-18,2.2376773E-16
4887.286,3.8025223E-16,8.843829E-18,2.1854478E-16
4891.366,4.076445E-16,9.007155E-18,2.183E-16
4895.4463,3.877272E-16,8.933015E-18,2.2780856E-16
4899.526,3.9695606E-16,8.93587E-18,2.1585004E-16
4903.606,3.8759304E-16,8.8778615E-18,2.1294627E-16
4907.686,3.8710097E-16,8.906433E-18,2.2017244E-16
4911.766,4.0085858E-16,8.971895E-18,2.1621015E-16
4915.846,4.0707805E-16,8.956567E-18,2.0487191E-16
4919.9263,4.148448E-16,9.01485E-18,2.0579647E-16
4924.0063,4.1324075E-16,8.990832E-18,2.018655E-16
4928.086,4.0171948E-16,8.931879E-18,2.029063E-16
4932.166,3.928187E-16,8.869871E-18,2.0045313E-16
4936.246,3.9315177E-16,8.910917E-18,2.0734248E-16
4940.326,3.9085592E-16,8.906617E-18,2.0935959E-16
4944.4062,4.0616064E-16,9.042951E-18,2.1854416E-16
4948.4863,4.2776323E-16,9.127214E-18,2.0823081E-16
4952.566,4.0083097E-16,9.0050074E-18,2.1576224E-16
4956.646,3.8833578E-16,8.946249E-18,2.1802919E-16
4960.726,3.9049352E-16,8.93593E-18,2.1333942E-16
4964.806,4.0831972E-16,9.03098E-18,2.0913318E-16
4968.886,4.2083088E-16,9.11161E-18,2.1060046E-16
4972.9663,4.133939E-16,9.090515E-18,2.1559017E-16
4977.046,4.226349E-16,9.132986E-18,2.1157271E-16
4981.126,4.199302E-16,9.100644E-18,2.0703014E-16
4985.206,3.986754E-16,8.9969515E-18,2.1060639E-16
4989.286,4.086E-16,9.060586E-18,2.1102604E-16
4993.366,4.0487966E-16,9.05621E-18,2.1411423E-16
4997.4463,3.8776864E-16,8.988378E-18,2.2069044E-16
5001.526,4.1304024E-16,9.116162E-18,2.1539411E-16
5005.606,4.3451853E-16,9.222756E-18,2.108425E-16
5009.686,4.2673057E-16,9.149363E-18,2.0265066E-16
5013.766,4.2483657E-16,9.143281E-18,2.032902E-16
5017.846,4.239389E-16,9.147029E-18,2.059396E-16
5021.9263,4.185744E-16,9.128442E-18,2.0723467E-16
5026.0063,4.0426408E-16,9.045087E-18,2.0550592E-16
5030.086,4.271242E-16,9.153547E-18,1.9925029E-16
5034.166,4.1241462E-16,9.113171E-18,2.1011265E-16
5038.246,4.2195807E-16,9.141557E-18,2.033862E-16
5042.326,4.0393612E-16,9.088398E-18,2.132856E-16
5046.4062,4.1623162E-16,9.1188515E-18,2.0372574E-16
5050.4863,4.2466614E-16,9.1529115E-18,1.9969941E-16
5054.566,4.0504276E-16,9.102737E-18,2.1335597E-16
5058.646,4.0153986E-16,9.10575E-18,2.1878119E-16
5062.726,4.3770308E-16,9.229142E-18,1.9404191E-16
5066.806,4.1062175E-16,9.089299E-18,1.9892664E-16
5070.886,4.041384E-16,9.0435805E-18,1.9724794E-16
5074.9663,3.8481694E-16,8.949066E-18,1.9842847E-16
5079.046,4.0357337E-16,9.042977E-18,1.9429364E-16
5083.126,3.8613114E-16,9.037154E-18,2.1416925E-16
5087.206,3.6037268E-16,8.846001E-18,2.0716392E-16
5091.286,3.7096777E-16,8.818557E-18,1.8465635E-16
5095.366,3.5838994E-16,8.791562E-18,1.9500303E-16
5099.4463,3.439263E-16,8.746833E-18,2.0603562E-16
5103.526,3.5024902E-16,8.780634E-18,2.0256755E-16
5107.606,3.9776178E-16,9.02203E-18,1.902909E-16
5111.686,3.9684094E-16,9.080035E-18,2.0523038E-16
5115.766,3.9394846E-16,9.050736E-18,2.0042255E-16
5119.846,3.790892E-16,8.960228E-18,1.9953957E-16
5123.9263,4.0529777E-16,9.074849E-18,1.896294E-16
5128.0063,3.957614E-16,9.090315E-18,2.0551276E-16
5132.086,4.1292456E-16,9.223086E-18,2.1096326E-16
5136.166,4.2487988E-16,9.303084E-18,2.1147514E-16
5140.246,4.1802495E-16,9.256887E-18,2.1083035E-16
5144.326,4.172441E-16,9.2430196E-18,2.0710265E-16
5148.4062,3.9063312E-16,9.1530645E-18,2.2178267E-16
5152.4863,4.0217815E-16,9.199737E-18,2.159313E-16
