3340.26928711	4.40269e-16
3344.34836721	3.28565e-16
3348.42744732	2.49121e-16
3352.50652742	5.8106e-16
3356.58560753	5.24284e-16
3360.66468763	4.05175e-16
3364.74376774	3.31928e-16
3368.82284784	5.78813e-16
3372.90192795	8.19508e-16
3376.98100805	5.79121e-16
3381.06008816	3.24311e-16
3385.13916826	2.84439e-16
3389.21824837	3.81171e-16
3393.29732847	3.53485e-16
3397.37640858	3.08196e-16
3401.45548868	4.16184e-16
3405.53456879	3.52496e-16
3409.61364889	3.29466e-16
3413.692729	3.29436e-16
3417.7718091	3.40741e-16
3421.85088921	3.15016e-16
3425.92996931	3.05636e-16
3430.00904942	2.49098e-16
3434.08812952	2.34812e-16
3438.16720963	3.18747e-16
3442.24628973	2.16327e-16
3446.32536983	3.04858e-16
3450.40444994	2.32951e-16
3454.48353004	1.98238e-16
3458.56261015	2.40682e-16
3462.64169025	2.4617e-16
3466.72077036	2.02176e-16
3470.79985046	2.73965e-16
3474.87893057	3.21655e-16
3478.95801067	2.96461e-16
3483.03709078	2.2875e-16
3487.11617088	2.35638e-16
3491.19525099	2.47585e-16
3495.27433109	2.54241e-16
3499.3534112	2.41678e-16
3503.4324913	2.12968e-16
3507.51157141	2.87753e-16
3511.59065151	2.40851e-16
3515.66973162	2.24748e-16
3519.74881172	2.42642e-16
3523.82789183	2.63286e-16
3527.90697193	2.41963e-16
3531.98605204	2.66011e-16
3536.06513214	2.52046e-16
3540.14421225	2.50841e-16
3544.22329235	2.27415e-16
3548.30237246	2.45128e-16
3552.38145256	2.42863e-16
3556.46053267	2.3017e-16
3560.53961277	2.16899e-16
3564.61869287	2.25791e-16
3568.69777298	2.26792e-16
3572.77685308	2.17911e-16
3576.85593319	2.22147e-16
3580.93501329	 2.163e-16
3585.0140934	2.12576e-16
3589.0931735	2.3296e-16
3593.17225361	2.34198e-16
3597.25133371	2.58741e-16
3601.33041382	2.03796e-16
3605.40949392	1.99234e-16
3609.48857403	2.31064e-16
3613.56765413	2.08482e-16
3617.64673424	2.01589e-16
3621.72581434	2.1619e-16
3625.80489445	2.24311e-16
3629.88397455	2.38392e-16
3633.96305466	2.20229e-16
3638.04213476	1.94182e-16
3642.12121487	2.47078e-16
3646.20029497	2.07753e-16
3650.27937508	2.08546e-16
3654.35845518	2.08614e-16
3658.43753529	2.1171e-16
3662.51661539	2.45213e-16
3666.5956955	2.22116e-16
3670.6747756	2.40619e-16
3674.75385571	2.08771e-16
3678.83293581	2.20603e-16
3682.91201591	2.00393e-16
3686.99109602	2.19558e-16
3691.07017612	1.90374e-16
3695.14925623	2.16781e-16
3699.22833633	 1.769e-16
3703.30741644	2.02307e-16
3707.38649654	2.53757e-16
