WAVE,FLUX,ERR,BGFLUX
4887.286,3.8227169E-16,8.768678E-18,2.018095E-16
4891.366,3.95641E-16,8.839786E-18,1.9943072E-16
4895.4463,3.909342E-16,8.777886E-18,1.9079338E-16
4899.526,3.8483592E-16,8.825156E-18,2.095707E-16
4903.606,3.876177E-16,8.88283E-18,2.1704993E-16
4907.686,4.0271038E-16,8.955566E-18,2.1347761E-16
4911.766,3.9068744E-16,8.845163E-18,2.0389174E-16
4915.846,4.012328E-16,8.8437254E-18,1.8917242E-16
4919.9263,4.0269932E-16,8.877506E-18,1.9538047E-16
4924.0063,3.861964E-16,8.809728E-18,1.9968994E-16
4928.086,3.681551E-16,8.739681E-18,2.0644357E-16
4932.166,3.841135E-16,8.805734E-18,1.9947769E-16
4936.246,3.9235471E-16,8.845581E-18,1.9652819E-16
4940.326,3.8233963E-16,8.817858E-18,2.021924E-16
4944.4062,4.0379535E-16,8.927845E-18,1.9904096E-16
4948.4863,4.0236193E-16,8.954389E-18,2.0609872E-16
4952.566,4.087013E-16,8.939694E-18,1.9368021E-16
4956.646,3.9627836E-16,8.947974E-18,2.107551E-16
4960.726,3.8619075E-16,8.905914E-18,2.1415341E-16
4964.806,3.9713518E-16,8.9153154E-18,2.0236247E-16
4968.886,4.007852E-16,8.993028E-18,2.1444832E-16
4972.9663,4.0473246E-16,9.019064E-18,2.1502011E-16
4977.046,3.9542722E-16,8.969622E-18,2.1336094E-16
4981.126,3.8776538E-16,8.913153E-18,2.1038115E-16
4985.206,3.8772335E-16,8.935271E-18,2.1551177E-16
4989.286,3.894427E-16,8.941211E-18,2.1375087E-16
4993.366,3.899438E-16,8.922779E-18,2.0711848E-16
4997.4463,4.225423E-16,9.063568E-18,1.9597362E-16
5001.526,4.3268788E-16,9.161404E-18,2.047111E-16
5005.606,4.130622E-16,9.065968E-18,2.026563E-16
5009.686,4.0309033E-16,8.980976E-18,1.9558154E-16
5013.766,3.8842832E-16,8.9897964E-18,2.1589724E-16
5017.846,3.736483E-16,8.894758E-18,2.1332543E-16
5021.9263,4.0669803E-16,9.0290155E-18,1.9979056E-16
5026.0063,4.1135295E-16,9.036566E-18,1.942334E-16
5030.086,3.9434087E-16,8.9644094E-18,1.9988307E-16
5034.166,4.032804E-16,9.013752E-18,1.9823046E-16
5038.246,4.0297164E-16,9.019131E-18,2.0118018E-16
5042.326,4.131723E-16,9.0874095E-18,2.004622E-16
5046.4062,4.0298604E-16,9.058317E-18,2.0667637E-16
5050.4863,4.0545326E-16,9.0823935E-18,2.0767601E-16
5054.566,4.0344727E-16,9.07091E-18,2.0679808E-16
5058.646,4.0688503E-16,9.0376695E-18,1.9401327E-16
5062.726,4.137518E-16,9.067724E-18,1.9126683E-16
5066.806,3.9174874E-16,8.963306E-18,1.9574575E-16
5070.886,3.9768626E-16,8.990228E-18,1.9234132E-16
5074.9663,4.0598744E-16,9.096186E-18,2.0422293E-16
5079.046,3.8445425E-16,8.931083E-18,1.9643545E-16
5083.126,3.754757E-16,8.874699E-18,1.9329876E-16
5087.206,3.244369E-16,8.6199425E-18,2.0583026E-16
5091.286,3.2215908E-16,8.620928E-18,2.068879E-16
5095.366,3.2412732E-16,8.606391E-18,2.0012739E-16
5099.4463,3.1857296E-16,8.562382E-18,1.9755392E-16
5103.526,3.536914E-16,8.801329E-18,2.0157939E-16
5107.606,3.8035218E-16,8.97788E-18,2.0418963E-16
5111.686,3.7391192E-16,8.941539E-18,2.0370833E-16
5115.766,3.7977164E-16,8.95877E-18,1.9976895E-16
5119.846,3.888647E-16,8.988485E-18,1.9364274E-16
5123.9263,3.7525632E-16,8.981175E-18,2.0782316E-16
5128.0063,3.409677E-16,9.01169E-18,2.6193086E-16
5132.086,3.8061068E-16,9.143014E-18,2.36826E-16
5136.166,3.6972485E-16,9.150111E-18,2.5112113E-16
5140.246,3.9268114E-16,9.13826E-18,2.1724287E-16
5144.326,3.6476839E-16,9.105006E-18,2.4580856E-16
5148.4062,3.6407792E-16,9.095565E-18,2.4293143E-16
5152.4863,3.8202904E-16,9.030697E-18,2.0553282E-16
