WAVE,FLUX,ERR,SKYBACK
5984.15,2.8814946E-16,1.5630575E-17,1.2068412E-15
5988.3633,2.9717984E-16,1.5673539E-17,1.2074235E-15
5992.577,3.3280655E-16,1.5840454E-17,1.1992439E-15
5996.791,3.1275633E-16,1.5716071E-17,1.1980729E-15
6001.0044,3.3192966E-16,1.5799684E-17,1.1932463E-15
6005.2183,3.1318347E-16,1.5635753E-17,1.1796182E-15
6009.432,3.2632415E-16,1.5649387E-17,1.1646337E-15
6013.6455,3.006648E-16,1.555754E-17,1.179447E-15
6017.8594,3.1367607E-16,1.558783E-17,1.1717113E-15
6022.073,2.9931773E-16,1.5580013E-17,1.1920456E-15
6026.2866,3.0910257E-16,1.5653114E-17,1.199068E-15
6030.5005,3.1657515E-16,1.5701159E-17,1.2010791E-15
6034.7144,2.953225E-16,1.5591574E-17,1.2057588E-15
6038.9277,3.196472E-16,1.5679698E-17,1.1959943E-15
6043.1416,3.1825362E-16,1.5656292E-17,1.1923741E-15
6047.355,2.933932E-16,1.5534372E-17,1.2006172E-15
6051.569,3.0383908E-16,1.553208E-17,1.187606E-15
6055.7827,3.2602348E-16,1.5639658E-17,1.1845752E-15
6059.996,2.8146616E-16,1.5398283E-17,1.1903048E-15
6064.21,3.0889134E-16,1.5535876E-17,1.1890606E-15
6068.424,3.131855E-16,1.5559828E-17,1.1893137E-15
6072.637,2.9716534E-16,1.5411864E-17,1.1786792E-15
6076.851,3.4046116E-16,1.5539599E-17,1.1545038E-15
6081.065,3.2205064E-16,1.5474304E-17,1.1626462E-15
6085.2783,3.0560107E-16,1.5385406E-17,1.1693297E-15
6089.492,3.1941324E-16,1.5400204E-17,1.1542871E-15
6093.706,2.8091922E-16,1.5190475E-17,1.160627E-15
6097.9194,2.9013528E-16,1.5221711E-17,1.1554619E-15
6102.1333,3.1642848E-16,1.5339279E-17,1.1546911E-15
6106.347,3.2808384E-16,1.5444453E-17,1.1647436E-15
6110.5605,3.1129475E-16,1.5279363E-17,1.1475657E-15
6114.7744,3.0362407E-16,1.5220525E-17,1.1459053E-15
6118.9883,3.3215293E-16,1.5333803E-17,1.1379632E-15
6123.2017,3.0081428E-16,1.51682E-17,1.1434483E-15
6127.4155,3.2694993E-16,1.5243637E-17,1.1288763E-15
6131.6294,3.1536344E-16,1.516577E-17,1.1312948E-15
6135.843,2.8769898E-16,1.5055324E-17,1.1420162E-15
6140.0566,2.9659489E-16,1.5153648E-17,1.1556117E-15
6144.27,2.8889104E-16,1.5064426E-17,1.1472917E-15
6148.484,3.1796775E-16,1.5151658E-17,1.1299162E-15
6152.6978,3.1125806E-16,1.506327E-17,1.1197885E-15
6156.911,3.0983293E-16,1.498505E-17,1.1048914E-15
6161.125,2.783429E-16,1.4819224E-17,1.1101608E-15
6165.339,2.6723635E-16,1.479863E-17,1.1232205E-15
6169.5522,2.5802098E-16,1.483898E-17,1.1501929E-15
6173.766,2.952716E-16,1.4989995E-17,1.1380895E-15
6177.98,2.7735734E-16,1.4823087E-17,1.1256738E-15
6182.1934,3.037272E-16,1.4947503E-17,1.1246979E-15
6186.407,3.1252308E-16,1.5015815E-17,1.129521E-15
6190.621,2.837386E-16,1.4923587E-17,1.1505107E-15
6194.8345,2.779389E-16,1.4875581E-17,1.1475923E-15
6199.0483,2.9824716E-16,1.4920765E-17,1.1326168E-15
6203.262,3.136566E-16,1.4962911E-17,1.1257168E-15
6207.4756,3.135546E-16,1.4941532E-17,1.1220252E-15
6211.6895,2.9938726E-16,1.484975E-17,1.1226318E-15
6215.9033,2.841933E-16,1.476322E-17,1.1263746E-15
6220.1167,2.9961943E-16,1.4843617E-17,1.1278315E-15
6224.3306,2.834968E-16,1.48384E-17,1.1531549E-15
6228.5444,3.0607588E-16,1.491856E-17,1.1426333E-15
6232.758,2.8435762E-16,1.4832407E-17,1.1540324E-15
6236.9717,3.0789274E-16,1.485925E-17,1.1312437E-15
6241.1855,2.8031655E-16,1.4607381E-17,1.108031E-15
6245.399,2.852351E-16,1.4626815E-17,1.110217E-15
6249.613,2.819596E-16,1.4639932E-17,1.1217445E-15
6253.826,2.9212433E-16,1.4752945E-17,1.1382944E-15
6258.04,2.9725086E-16,1.4744977E-17,1.1351475E-15
6262.254,2.922972E-16,1.4684398E-17,1.1260851E-15
6266.4673,2.709473E-16,1.4446721E-17,1.1005059E-15
6270.681,2.8666115E-16,1.4446676E-17,1.081608E-15
6274.895,2.8000895E-16,1.4418572E-17,1.0893682E-15
6279.1084,2.959194E-16,1.4570143E-17,1.1072597E-15
6283.3223,3.019917E-16,1.4739179E-17,1.1456006E-15
6287.536,2.682296E-16,1.5467842E-17,1.3817202E-15
6291.7495,2.6334943E-16,1.5851375E-17,1.4971164E-15
6295.9634,2.8430452E-16,1.603412E-17,1.5204625E-15
6300.1772,2.7518917E-16,1.5596696E-17,1.4128586E-15
6304.3906,2.9202062E-16,1.4738047E-17,1.1621698E-15
6308.6045,2.967627E-16,1.4502623E-17,1.0972993E-15
6312.8184,2.98519E-16,1.4433976E-17,1.0769911E-15
6317.0317,3.1593728E-16,1.4570752E-17,1.089746E-15
6321.2456,2.963121E-16,1.4537024E-17,1.1107732E-15
6325.4595,2.7853826E-16,1.4444254E-17,1.115422E-15
6329.673,2.9172466E-16,1.4450114E-17,1.1015175E-15
6333.8867,3.0109861E-16,1.4434785E-17,1.0854432E-15
6338.1006,3.277983E-16,1.455723E-17,1.0840254E-15
6342.314,2.954352E-16,1.4412421E-17,1.093259E-15
6346.528,3.217668E-16,1.4616973E-17,1.1099122E-15
6350.741,3.2888095E-16,1.482676E-17,1.1595662E-15
6354.955,3.0831496E-16,1.4906686E-17,1.2117184E-15
6359.169,3.1019006E-16,1.4883514E-17,1.2055962E-15
6363.3823,3.1109508E-16,1.4810869E-17,1.1874916E-15
6367.596,3.1469664E-16,1.452755E-17,1.1120655E-15
6371.81,2.9793862E-16,1.430216E-17,1.0804299E-15
6376.0234,2.9981846E-16,1.4330492E-17,1.0895597E-15
6380.2373,2.8217346E-16,1.4256005E-17,1.0954447E-15
6384.451,2.92291E-16,1.427789E-17,1.0930499E-15
6388.6646,2.999461E-16,1.4188214E-17,1.0620512E-15
6392.8784,3.22801E-16,1.4244206E-17,1.0463074E-15
6397.0923,2.838332E-16,1.4043447E-17,1.05241E-15
6401.3057,2.950282E-16,1.4065813E-17,1.0429033E-15
6405.5195,2.9350803E-16,1.4015237E-17,1.0361272E-15
6409.7334,2.6759285E-16,1.3897316E-17,1.0476869E-15
6413.947,2.9814048E-16,1.40934E-17,1.0550207E-15
6418.1606,2.8555844E-16,1.400946E-17,1.0554703E-15
6422.3745,2.881898E-16,1.397476E-17,1.0443958E-15
6426.588,2.7073074E-16,1.3879685E-17,1.0488158E-15
6430.802,2.750452E-16,1.3885266E-17,1.046772E-15
6435.0156,2.920994E-16,1.3970306E-17,1.0446589E-15
6439.229,2.9434122E-16,1.3957947E-17,1.0415867E-15
6443.443,2.9358154E-16,1.3928893E-17,1.0376375E-15
6447.6562,2.881072E-16,1.3924805E-17,1.0472135E-15
6451.87,2.939904E-16,1.3971438E-17,1.054341E-15
6456.084,2.8932644E-16,1.3934276E-17,1.0538857E-15
6460.2974,2.8609922E-16,1.3944899E-17,1.0647421E-15
6464.511,3.1795018E-16,1.4093101E-17,1.0609101E-15
6468.725,2.8306364E-16,1.3887924E-17,1.0612311E-15
6472.9385,3.0922145E-16,1.3938175E-17,1.0395941E-15
6477.1523,2.7861066E-16,1.3747352E-17,1.036261E-15
6481.366,2.645211E-16,1.3625716E-17,1.0286788E-15
6485.5796,2.645409E-16,1.3604834E-17,1.0266399E-15
6489.7935,3.0123962E-16,1.3778638E-17,1.0192959E-15
6494.0073,2.7396727E-16,1.3692178E-17,1.0390916E-15
6498.2207,2.6690643E-16,1.3754387E-17,1.0669854E-15
6502.4346,2.8194341E-16,1.3795661E-17,1.0596379E-15
6506.6484,2.9780553E-16,1.3782793E-17,1.0362363E-15
6510.862,2.7757458E-16,1.3621533E-17,1.0266096E-15
6515.0757,2.9420482E-16,1.3704302E-17,1.0277248E-15
6519.2896,3.0048978E-16,1.3770752E-17,1.0369977E-15
6523.503,2.5420012E-16,1.3563018E-17,1.0531695E-15
6527.717,2.8079952E-16,1.3651095E-17,1.0394975E-15
6531.9307,2.83482E-16,1.3685261E-17,1.0483577E-15
6536.144,2.712932E-16,1.3554914E-17,1.033447E-15
6540.358,2.576355E-16,1.348162E-17,1.0352658E-15
6544.5713,2.873365E-16,1.358877E-17,1.0226165E-15
6548.785,2.8649555E-16,1.3387198E-17,9.742066E-16
6552.999,2.744067E-16,1.3143218E-17,9.323844E-16
6557.2124,2.6002723E-16,1.29489856E-17,9.072848E-16
6561.4263,2.7069085E-16,1.2981201E-17,9.026304E-16
6565.64,2.9451915E-16,1.33935E-17,9.744651E-16
6569.8535,2.5619406E-16,1.3359861E-17,1.0227764E-15
6574.0674,2.8410128E-16,1.3493252E-17,1.0190042E-15
6578.2812,2.593763E-16,1.3385578E-17,1.0285145E-15
6582.4946,2.786211E-16,1.3407551E-17,1.0092384E-15
6586.7085,2.6347357E-16,1.3294431E-17,1.0040846E-15
6590.9224,2.7066207E-16,1.3345639E-17,1.0084218E-15
6595.1357,2.7728465E-16,1.3401459E-17,1.0188947E-15
6599.3496,2.6385894E-16,1.3351873E-17,1.0242281E-15
6603.5635,2.7567116E-16,1.3392951E-17,1.020504E-15
6607.777,2.971404E-16,1.3440134E-17,1.0041655E-15
6611.9907,2.7089726E-16,1.333566E-17,1.0160926E-15
6616.2046,2.967594E-16,1.3442763E-17,1.0089783E-15
6620.418,2.6205675E-16,1.3303312E-17,1.0262401E-15
6624.632,2.9724287E-16,1.3420344E-17,1.0054935E-15
6628.8457,2.9523085E-16,1.3378915E-17,1.0007455E-15
6633.059,2.8432535E-16,1.3302908E-17,9.982102E-16
6637.273,3.0718844E-16,1.343377E-17,1.0009907E-15
6641.4863,2.9576254E-16,1.33423836E-17,9.97561E-16
6645.7,3.01995E-16,1.3392623E-17,1.0024054E-15
6649.914,2.9326054E-16,1.3339558E-17,1.0040094E-15
6654.1274,2.8587563E-16,1.3321855E-17,1.0122341E-15
