WAVE,FLUX,ERR,SKYBACK
3340.4307,3.2839682E-16,4.1660105E-17,7.8603477E-16
3344.5115,3.0279263E-16,4.1734693E-17,9.594207E-16
3348.592,4.1361672E-16,4.2843552E-17,1.041672E-15
3352.6729,2.6686946E-16,4.10155E-17,1.0851214E-15
3356.7537,3.2252879E-16,4.0675366E-17,1.0162694E-15
3360.8345,3.197615E-16,3.9065037E-17,8.2749227E-16
3364.9153,3.8115201E-16,3.8687393E-17,7.8537964E-16
3368.996,3.5205794E-16,3.728453E-17,6.925736E-16
3373.0767,3.2494746E-16,3.6389743E-17,6.8768874E-16
3377.1575,2.9454586E-16,3.5125682E-17,6.3873304E-16
3381.2383,4.1160933E-16,3.5500332E-17,5.8412345E-16
3385.319,3.711426E-16,3.467838E-17,6.1967125E-16
3389.4,4.1948626E-16,3.7255014E-17,5.7218627E-16
3393.4807,3.7265135E-16,3.3260843E-17,5.7210384E-16
3397.5613,3.9746653E-16,3.5303754E-17,6.128932E-16
3401.642,3.5830852E-16,3.2447357E-17,6.437788E-16
3405.723,3.039542E-16,3.1422894E-17,6.500326E-16
3409.8037,3.559393E-16,3.1264165E-17,6.2159306E-16
3413.8845,3.1752084E-16,3.023338E-17,5.9362287E-16
3417.965,3.3512657E-16,2.9810878E-17,5.899553E-16
3422.046,3.5308923E-16,2.958179E-17,5.909137E-16
3426.1267,3.5366924E-16,2.9222405E-17,6.1467323E-16
3430.2075,3.6755796E-16,2.8757685E-17,5.837921E-16
3434.2883,3.1805534E-16,2.8239533E-17,6.633514E-16
3438.3691,3.98302E-16,2.8738223E-17,6.786811E-16
3442.4497,3.5773407E-16,2.78328E-17,6.6384974E-16
3446.5305,3.2063262E-16,2.6583237E-17,5.8643934E-16
3450.6113,2.9765675E-16,2.5762699E-17,5.45974E-16
3454.6921,3.464805E-16,2.5608451E-17,5.0517463E-16
3458.773,2.7929554E-16,2.4903574E-17,5.574717E-16
3462.8538,3.1914507E-16,2.5420926E-17,6.4458064E-16
3466.9343,3.1743018E-16,2.5461288E-17,7.165436E-16
3471.0151,3.1382033E-16,2.5082915E-17,7.197056E-16
3475.096,3.9938816E-16,2.5184182E-17,6.550373E-16
3479.1768,3.4858333E-16,2.3934225E-17,5.8145773E-16
3483.2576,3.569359E-16,2.3348013E-17,5.073958E-16
3487.3381,2.9802735E-16,2.2266395E-17,4.756495E-16
3491.419,3.6701146E-16,2.2636176E-17,4.738337E-16
3495.4998,3.252674E-16,2.1808789E-17,4.442827E-16
3499.5806,3.7003627E-16,2.199022E-17,4.5515495E-16
3503.6614,3.596858E-16,2.1611157E-17,4.488325E-16
3507.7422,2.7562304E-16,2.0362991E-17,4.1475548E-16
3511.8228,3.286565E-16,2.0424282E-17,3.849928E-16
3515.9036,2.768983E-16,1.9501938E-17,3.6043084E-16
3519.9844,3.0013178E-16,1.970244E-17,3.7637501E-16
3524.0652,3.233667E-16,1.9714823E-17,3.918321E-16
3528.146,-1.4488317E-17,2.1607716E-17,1.0068111E-15
3532.2266,-3.7322806E-17,2.0625404E-17,1.1949217E-15
3536.3074,2.3574452E-16,2.061347E-17,8.3525887E-16
3540.3882,3.2068355E-16,2.0488086E-17,7.1150815E-16
3544.469,3.1231494E-16,1.9934781E-17,6.507612E-16
3548.5498,3.373863E-16,1.9942377E-17,6.4532354E-16
3552.6306,2.706211E-16,1.8699991E-17,5.5151914E-16
3556.7112,2.693815E-16,1.8173226E-17,4.916848E-16
3560.792,2.9694908E-16,1.7790478E-17,4.0570409E-16
3564.8728,3.5345626E-16,1.7944704E-17,3.6666622E-16
3568.9536,3.1862126E-16,1.7369762E-17,3.526063E-16
3573.0344,3.0518542E-16,1.6865397E-17,3.06321E-16
3577.1152,2.8440632E-16,1.6435223E-17,2.9398804E-16
3581.1958,3.1355836E-16,1.6622315E-17,3.0655814E-16
3585.2766,2.6167444E-16,1.6139505E-17,3.2932824E-16
3589.3574,2.9186376E-16,1.6164029E-17,3.1581208E-16
3593.4382,2.6360557E-16,1.5724581E-17,3.0416604E-16
3597.519,2.7698568E-16,1.5587534E-17,2.833768E-16
3601.5996,2.9183554E-16,1.551193E-17,2.7234732E-16
3605.6804,2.6356073E-16,1.5574396E-17,3.5180833E-16
3609.7612,2.812517E-16,1.577204E-17,3.833754E-16
3613.842,2.798583E-16,1.5750093E-17,4.059391E-16
3617.9229,2.7134875E-16,1.5623026E-17,4.170345E-16
3622.0037,2.5463618E-16,1.5425484E-17,4.3627536E-16
3626.0842,3.033585E-16,1.5774108E-17,4.478725E-16
3630.165,2.793094E-16,1.5540836E-17,4.6361374E-16
3634.2458,2.703759E-16,1.5365972E-17,4.6317175E-16
3638.3267,3.0490227E-16,1.5242206E-17,4.0526853E-16
3642.4075,2.721795E-16,1.476117E-17,3.8572478E-16
3646.4883,2.870141E-16,1.4713874E-17,3.761835E-16
3650.5688,2.809574E-16,1.4521535E-17,3.7032045E-16
3654.6497,2.7960423E-16,1.444231E-17,3.757363E-16
3658.7305,2.8783614E-16,1.4284274E-17,3.5400535E-16
3662.8113,2.8262093E-16,1.402058E-17,3.3394584E-16
3666.892,2.965114E-16,1.3884248E-17,3.0201412E-16
3670.9727,2.9831389E-16,1.3699413E-17,2.8776073E-16
3675.0535,2.887825E-16,1.3468375E-17,2.7619336E-16
3679.1343,3.0547799E-16,1.35292205E-17,2.8182586E-16
3683.215,2.606697E-16,1.3029699E-17,2.7634408E-16
3687.296,2.688464E-16,1.311801E-17,2.9632084E-16
3691.3767,2.840664E-16,1.3292655E-17,3.236699E-16
3695.4573,2.8078772E-16,1.33898174E-17,3.7073314E-16
3699.538,2.8018267E-16,1.33931774E-17,3.878697E-16
3703.619,2.749478E-16,1.3279867E-17,3.916611E-16
3707.6997,2.9291728E-16,1.3016583E-17,3.317808E-16
3711.7805,1.8901421E-16,1.2578009E-17,4.3754506E-16
3715.861,9.520893E-17,1.2424213E-17,5.70963E-16
3719.942,2.6294266E-16,1.2530794E-17,3.325951E-16
3724.0227,2.8311695E-16,1.2570116E-17,3.2283335E-16
3728.1035,2.789167E-16,1.2779451E-17,3.899312E-16
3732.1843,2.5825537E-16,1.27173634E-17,4.296626E-16
3736.2651,3.0188402E-16,1.3036967E-17,4.4178202E-16
3740.3457,2.5759897E-16,1.2570389E-17,4.336424E-16
3744.4265,2.496982E-16,1.22069235E-17,3.8693294E-16
3748.5073,2.571143E-16,1.2006984E-17,3.557796E-16
3752.5881,2.4824294E-16,1.1793391E-17,3.3982628E-16
3756.669,2.5515533E-16,1.1680451E-17,3.0584803E-16
3760.7498,2.6661627E-16,1.1526432E-17,2.8637123E-16
3764.8303,2.6142724E-16,1.1400275E-17,2.8295464E-16
3768.9111,2.7049026E-16,1.14807185E-17,3.003083E-16
3772.992,2.652715E-16,1.14107795E-17,3.1107997E-16
3777.0728,2.6350337E-16,1.1283041E-17,2.999262E-16
3781.1536,2.4949798E-16,1.1087186E-17,2.966865E-16
3785.2341,2.6981612E-16,1.1143653E-17,2.9027703E-16
3789.315,2.4985664E-16,1.0978132E-17,3.0157258E-16
3793.3958,2.980206E-16,1.1197663E-17,2.8054504E-16
3797.4766,2.73791E-16,1.0964969E-17,2.8436992E-16
3801.5574,2.6921118E-16,1.07799724E-17,2.6788275E-16
3805.6382,2.6785654E-16,1.0724343E-17,2.6974585E-16
3809.7188,2.6863428E-16,1.07524505E-17,2.867018E-16
3813.7996,2.7741727E-16,1.0752377E-17,2.8725108E-16
3817.8804,2.7713364E-16,1.0789689E-17,3.098863E-16
3821.9612,2.9310776E-16,1.08477855E-17,3.068969E-16
3826.042,2.8052815E-16,1.0934985E-17,3.5535271E-16
3830.1226,2.6576958E-16,1.08002326E-17,3.604371E-16
3834.2034,2.8245563E-16,1.0882104E-17,3.6294359E-16
3838.2842,3.197773E-16,1.1001781E-17,3.4280908E-16
3842.365,2.9089144E-16,1.062369E-17,3.166868E-16
3846.4458,2.8787926E-16,1.054615E-17,3.1903525E-16
3850.5266,2.9430911E-16,1.04332034E-17,2.9350989E-16
3854.6072,2.848587E-16,1.0204085E-17,2.6671291E-16
3858.688,2.965347E-16,1.0176239E-17,2.5045578E-16
3862.7688,2.578282E-16,1.0043421E-17,2.9604982E-16
3866.8496,2.2734994E-16,9.8732294E-18,3.2001916E-16
3870.9304,3.044425E-16,1.0013508E-17,2.3092577E-16
3875.0112,2.9691935E-16,9.892927E-18,2.25048E-16
3879.0918,2.7732618E-16,9.665545E-18,2.189059E-16
3883.1726,2.7877125E-16,9.6003856E-18,2.1048954E-16
3887.2534,2.8360418E-16,9.575474E-18,2.0367098E-16
3891.3342,2.8690512E-16,9.638614E-18,2.1861256E-16
3895.415,2.9122716E-16,9.653357E-18,2.2247368E-16
3899.4956,2.740179E-16,9.6229014E-18,2.496528E-16
3903.5764,2.8106427E-16,9.818098E-18,2.8729296E-16
3907.6572,2.7765348E-16,9.905551E-18,3.1839998E-16
3911.738,2.7557073E-16,9.866796E-18,3.2013073E-16
3915.8188,2.6618018E-16,9.664621E-18,2.972225E-16
3919.8997,2.7575811E-16,9.594596E-18,2.7348963E-16
3923.9802,2.6078906E-16,9.305199E-18,2.3886295E-16
3928.061,2.6706618E-16,9.235595E-18,2.203642E-16
3932.1418,2.73872E-16,9.193696E-18,2.0705374E-16
3936.2227,2.786058E-16,9.324485E-18,2.2858658E-16
3940.3035,2.877989E-16,9.465394E-18,2.5063588E-16
3944.3843,2.8864522E-16,9.549206E-18,2.7181626E-16
3948.4648,2.840005E-16,9.540609E-18,2.8202322E-16
3952.5457,3.12479E-16,9.647519E-18,2.672025E-16
3956.6265,2.9105998E-16,9.3781635E-18,2.4594915E-16
3960.7073,3.1900095E-16,9.444917E-18,2.2179912E-16
3964.788,3.0961323E-16,9.2716905E-18,2.0264517E-16
3968.8687,3.0124811E-16,9.117407E-18,1.8648956E-16
3972.9495,2.9135008E-16,9.089868E-18,2.0046169E-16
3977.0303,2.8455227E-16,9.133691E-18,2.2513564E-16
3981.111,3.0590878E-16,9.348192E-18,2.4188106E-16
3985.192,3.0300184E-16,9.376098E-18,2.559866E-16
3989.2727,3.0002783E-16,9.315106E-18,2.5241447E-16
3993.3533,2.9248146E-16,9.228722E-18,2.477828E-16
3997.434,3.0688162E-16,9.314745E-18,2.4819924E-16
4001.515,3.0646915E-16,9.308022E-18,2.520364E-16
4005.5957,2.922781E-16,9.285121E-18,2.7036622E-16
4009.6765,2.843439E-16,9.304359E-18,2.9160353E-16
4013.757,2.9004597E-16,9.394945E-18,3.0561293E-16
4017.838,2.7501347E-16,9.24847E-18,2.996844E-16
4021.9187,2.7542216E-16,9.154181E-18,2.811613E-16
4025.9995,3.0041943E-16,9.252081E-18,2.67912E-16
4030.0803,3.0099178E-16,9.227308E-18,2.6428789E-16
