WAVE,FLUX,ERR,SKYBACK
5985.877,2.1278264E-16,3.3373261E-18,3.024348E-17
5990.0913,2.1981973E-16,3.3845764E-18,3.2124823E-17
5994.305,2.1531912E-16,3.3477145E-18,3.0411226E-17
5998.519,2.2284185E-16,3.3782892E-18,2.867466E-17
6002.733,2.1799883E-16,3.3567606E-18,3.035111E-17
6006.9473,2.2113827E-16,3.3631888E-18,2.8456648E-17
6011.161,2.2484638E-16,3.372422E-18,2.7264955E-17
6015.375,2.2192103E-16,3.363118E-18,2.8440087E-17
6019.589,2.2581493E-16,3.3807095E-18,2.8416718E-17
6023.803,2.2228334E-16,3.363207E-18,2.918803E-17
6028.017,2.2453398E-16,3.3706543E-18,2.912255E-17
6032.231,2.2341426E-16,3.3521556E-18,2.7276923E-17
6036.445,2.2036454E-16,3.3354606E-18,2.7844408E-17
6040.6587,2.3005237E-16,3.3828087E-18,2.7189475E-17
6044.873,2.2890163E-16,3.3834216E-18,2.8568618E-17
6049.087,2.263111E-16,3.3606347E-18,2.7734752E-17
6053.301,2.2132148E-16,3.3329653E-18,2.8148602E-17
6057.5146,2.285009E-16,3.3515801E-18,2.5119975E-17
6061.729,2.2296612E-16,3.3382793E-18,2.852384E-17
6065.943,2.2468997E-16,3.3399808E-18,2.7507536E-17
6070.1567,2.2916405E-16,3.3557448E-18,2.6605278E-17
6074.3706,2.2732628E-16,3.3436816E-18,2.6481489E-17
6078.585,2.2734002E-16,3.3316118E-18,2.4869395E-17
6082.799,2.2670734E-16,3.3378458E-18,2.7139606E-17
6087.0127,2.2601113E-16,3.3279654E-18,2.6958936E-17
6091.2266,2.2180108E-16,3.3025585E-18,2.6921445E-17
6095.441,2.2679365E-16,3.323183E-18,2.6584428E-17
6099.655,2.2470622E-16,3.3196454E-18,2.786468E-17
6103.8687,2.3257193E-16,3.351033E-18,2.6142224E-17
6108.0825,2.2579498E-16,3.3066133E-18,2.5458121E-17
6112.2964,2.31365E-16,3.3341355E-18,2.5616046E-17
6116.5107,2.1858842E-16,3.262063E-18,2.584951E-17
6120.7246,2.2580723E-16,3.2934293E-18,2.500781E-17
6124.9385,2.19977E-16,3.2659374E-18,2.5858422E-17
6129.1523,2.1735834E-16,3.2509797E-18,2.6007417E-17
6133.3667,2.1737886E-16,3.2470942E-18,2.5588488E-17
6137.5806,2.1536489E-16,3.2379396E-18,2.680748E-17
6141.7944,2.1492789E-16,3.2319094E-18,2.6557558E-17
6146.0083,2.1616831E-16,3.2426318E-18,2.7510563E-17
6150.2227,2.1233259E-16,3.2245543E-18,2.847884E-17
6154.4365,2.1485952E-16,3.2311873E-18,2.7510813E-17
6158.6504,2.170444E-16,3.239964E-18,2.7465513E-17
6162.8643,2.086546E-16,3.1932234E-18,2.77036E-17
6167.078,1.987157E-16,3.138235E-18,2.8534303E-17
6171.2925,2.0704933E-16,3.1757945E-18,2.7405936E-17
6175.5063,2.0220311E-16,3.14122E-18,2.6249973E-17
6179.72,2.0484756E-16,3.1475891E-18,2.530108E-17
6183.934,2.0628365E-16,3.1555832E-18,2.5616683E-17
6188.1484,2.1078226E-16,3.1890656E-18,2.7578458E-17
6192.3623,2.0243807E-16,3.1404946E-18,2.7759798E-17
6196.576,2.0911879E-16,3.1692402E-18,2.6520602E-17
6200.79,2.094983E-16,3.1740488E-18,2.7769062E-17
6205.0044,2.1173591E-16,3.1734751E-18,2.5709538E-17
6209.2183,2.1552515E-16,3.1939718E-18,2.5998308E-17
6213.432,2.0944184E-16,3.1696244E-18,2.8130854E-17
6217.646,2.0615163E-16,3.14722E-18,2.7941116E-17
6221.8604,2.1100076E-16,3.1782223E-18,2.919358E-17
6226.074,2.0933767E-16,3.1893954E-18,3.3333906E-17
6230.288,2.068891E-16,3.1936854E-18,3.7056073E-17
6234.502,2.0872839E-16,3.1990455E-18,3.6790046E-17
6238.716,2.1242477E-16,3.183348E-18,3.062958E-17
6242.93,2.101664E-16,3.1547639E-18,2.818452E-17
6247.144,2.106848E-16,3.177145E-18,3.1857826E-17
6251.358,2.093554E-16,3.180539E-18,3.460217E-17
6255.572,2.0655925E-16,3.1743596E-18,3.6451097E-17
6259.786,2.041169E-16,3.138743E-18,3.3378696E-17
6264.0,2.0561452E-16,3.1222112E-18,2.9649366E-17
6268.214,2.0532204E-16,3.1087586E-18,2.864872E-17
6272.4277,1.9683454E-16,3.0494923E-18,2.7579217E-17
6276.642,2.016589E-16,3.0971785E-18,3.2634873E-17
6280.856,2.0217667E-16,3.0850408E-18,3.057638E-17
6285.07,2.1067843E-16,3.5613885E-18,1.1530953E-16
6289.2837,2.0158427E-16,4.6246187E-18,3.8518712E-16
6293.4976,2.0365659E-16,4.967897E-18,4.828441E-16
6297.712,2.0547192E-16,4.9803647E-18,4.855318E-16
6301.926,1.9168538E-16,4.262624E-18,3.0011203E-16
6306.1396,2.048532E-16,3.2443415E-18,5.83499E-17
6310.3535,2.053681E-16,3.0922201E-18,2.9233155E-17
6314.568,2.0705387E-16,3.0924127E-18,2.7755794E-17
6318.7817,2.0292747E-16,3.0912873E-18,3.1920635E-17
6322.9956,2.0702173E-16,3.1095022E-18,3.160758E-17
6327.2095,2.0745645E-16,3.1134888E-18,3.2003267E-17
6331.424,2.1153412E-16,3.1159168E-18,2.875328E-17
6335.6377,2.0700551E-16,3.076935E-18,2.6274284E-17
6339.8516,2.0710503E-16,3.080049E-18,2.7249498E-17
6344.0654,2.047346E-16,3.0761908E-18,2.9191148E-17
6348.28,2.083686E-16,3.190024E-18,4.7145592E-17
6352.4937,1.9749292E-16,3.564122E-18,1.3488002E-16
6356.7075,1.9233578E-16,3.71786E-18,1.7478553E-16
6360.9214,2.077434E-16,3.7742167E-18,1.7212861E-16
6365.1353,1.9828836E-16,3.5254653E-18,1.2704061E-16
6369.3496,1.9937476E-16,3.075827E-18,3.705978E-17
6373.5635,1.9525061E-16,2.990482E-18,2.6003895E-17
6377.7773,1.9967159E-16,3.0215402E-18,2.7644186E-17
6381.991,2.042166E-16,3.0360339E-18,2.6238602E-17
6386.2056,1.9866182E-16,3.0022076E-18,2.598581E-17
6390.4194,1.9668395E-16,2.9773034E-18,2.4090016E-17
6394.6333,1.9484324E-16,2.962838E-18,2.3629246E-17
6398.847,1.9304453E-16,2.9510723E-18,2.4028435E-17
