WAVE,FLUX,ERR,SKYBACK
3340.4307,3.7615823E-16,3.864329E-17,6.205172E-16
3344.5115,3.7948574E-16,3.8351584E-17,6.992341E-16
3348.592,3.5729793E-16,3.7958193E-17,8.0612814E-16
3352.6729,3.968627E-16,3.7778212E-17,8.458217E-16
3356.7537,3.8016218E-16,3.6131084E-17,7.314599E-16
3360.8345,2.5762404E-16,3.435434E-17,7.4831057E-16
3364.9153,3.5992426E-16,3.3660745E-17,5.8964473E-16
3368.996,3.2648493E-16,3.253473E-17,5.6498733E-16
3373.0767,3.1113622E-16,3.1671664E-17,5.5867064E-16
3377.1575,4.213235E-16,3.1702336E-17,4.7700327E-16
3381.2383,4.70341E-16,3.1259413E-17,4.3284884E-16
3385.319,4.067887E-16,3.026198E-17,4.807814E-16
3389.4,4.0881812E-16,2.9633104E-17,4.582646E-16
3393.4807,3.7211865E-16,2.881664E-17,4.6630604E-16
3397.5613,3.5575953E-16,2.82376E-17,4.765693E-16
3401.642,3.578049E-16,2.7816866E-17,4.868118E-16
3405.723,3.369275E-16,2.722099E-17,5.0833327E-16
3409.8037,3.966741E-16,2.7340238E-17,5.017975E-16
3413.8845,3.6480862E-16,2.652301E-17,4.9967956E-16
3417.965,3.906927E-16,2.7313739E-17,4.811195E-16
3422.046,3.524423E-16,2.5447118E-17,4.8008155E-16
3426.1267,3.3028443E-16,2.4825927E-17,4.7977026E-16
3430.2075,3.2721595E-16,2.4336355E-17,4.761958E-16
3434.2883,2.6700728E-16,2.5192128E-17,5.8509844E-16
3438.3691,2.8714997E-16,2.371344E-17,5.5375626E-16
3442.4497,3.9428081E-16,2.4268801E-17,5.3838526E-16
3446.5305,3.8348874E-16,2.3471075E-17,4.680413E-16
3450.6113,3.4091356E-16,2.2659554E-17,4.6296454E-16
3454.6921,3.1136526E-16,2.2125333E-17,4.710809E-16
3458.773,3.705518E-16,2.2063633E-17,4.121135E-16
3462.8538,3.8064168E-16,2.2361829E-17,5.0156897E-16
3466.9343,3.5000873E-16,2.2023252E-17,5.500975E-16
3471.0151,3.2698092E-16,2.163681E-17,5.6849675E-16
3475.096,3.063678E-16,2.1046077E-17,5.5675513E-16
3479.1768,3.711371E-16,2.085696E-17,4.4305964E-16
3483.2576,3.5507507E-16,2.0142788E-17,3.8435708E-16
3487.3381,3.5653057E-16,1.9853604E-17,3.7125753E-16
3491.419,3.8287372E-16,1.9821262E-17,3.655759E-16
3495.4998,3.3121418E-16,1.930937E-17,4.064104E-16
3499.5806,3.7781073E-16,2.1790282E-17,3.678252E-16
3503.6614,3.3532766E-16,1.8719031E-17,3.6795553E-16
3507.7422,3.224737E-16,1.8107518E-17,3.1168195E-16
3511.8228,3.6410828E-16,1.8417454E-17,3.3619548E-16
3515.9036,3.0880794E-16,1.7503997E-17,3.0328425E-16
3519.9844,3.3836462E-16,1.7638894E-17,3.0827664E-16
3524.0652,3.2828964E-16,1.7681464E-17,3.686697E-16
3528.146,3.267802E-16,1.7873542E-17,4.420422E-16
3532.2266,3.7449934E-16,1.8372527E-17,4.918744E-16
3536.3074,3.3214684E-16,1.8269852E-17,5.820263E-16
3540.3882,3.4418983E-16,1.8025587E-17,5.519074E-16
3544.469,3.2943427E-16,1.7677295E-17,5.395284E-16
3548.5498,3.2868965E-16,1.7301114E-17,4.920381E-16
3552.6306,3.6419952E-16,1.7201643E-17,4.4130766E-16
3556.7112,3.346628E-16,1.6399044E-17,3.60528E-16
3560.792,3.1268065E-16,1.6027902E-17,3.5996547E-16
3564.8728,3.3570195E-16,1.5738072E-17,2.8897897E-16
3568.9536,3.082237E-16,1.5283573E-17,2.7588948E-16
3573.0344,3.1274545E-16,1.5214925E-17,2.8738486E-16
3577.1152,3.033134E-16,1.4786854E-17,2.43863E-16
3581.1958,3.2050988E-16,1.4914224E-17,2.615975E-16
3585.2766,2.996187E-16,1.4679276E-17,2.804207E-16
3589.3574,3.3504322E-16,1.4668804E-17,2.3555272E-16
3593.4382,3.1014305E-16,1.4479289E-17,2.6910634E-16
3597.519,2.9306795E-16,1.4171205E-17,2.6204907E-16
3601.5996,2.9367315E-16,1.3893608E-17,2.3282035E-16
3605.6804,2.9633035E-16,1.4070362E-17,2.851379E-16
3609.7612,2.8289405E-16,1.3996685E-17,3.1056034E-16
3613.842,3.092102E-16,1.4209348E-17,3.2942583E-16
3617.9229,2.9629639E-16,1.4026512E-17,3.3846613E-16
3622.0037,3.2738265E-16,1.413539E-17,3.2844727E-16
3626.0842,3.1545786E-16,1.4171012E-17,3.7822718E-16
3630.165,3.2382422E-16,1.4123753E-17,3.7937923E-16
3634.2458,3.0146511E-16,1.3773552E-17,3.616852E-16
3638.3267,2.9522762E-16,1.3502999E-17,3.4257064E-16
3642.4075,3.186834E-16,1.3479656E-17,3.131621E-16
3646.4883,2.8618535E-16,1.30573785E-17,3.0305243E-16
3650.5688,3.114292E-16,1.3131515E-17,2.966237E-16
3654.6497,2.8806047E-16,1.2880641E-17,3.0352939E-16
3658.7305,2.798221E-16,1.27652175E-17,3.1449245E-16
3662.8113,3.078978E-16,1.2785489E-17,2.9016678E-16
3666.892,3.1393913E-16,1.2645917E-17,2.6652125E-16
3670.9727,3.2192506E-16,1.2526812E-17,2.479972E-16
3675.0535,3.1687796E-16,1.22558835E-17,2.2161905E-16
3679.1343,3.041316E-16,1.2112333E-17,2.3265555E-16
3683.215,2.8531058E-16,1.1897767E-17,2.3437913E-16
3687.296,2.825405E-16,1.18514335E-17,2.4880208E-16
3691.3767,2.751477E-16,1.1861379E-17,2.788639E-16
3695.4573,2.9520843E-16,1.2018015E-17,2.934593E-16
3699.538,3.0085152E-16,1.1978512E-17,2.9538535E-16
3703.619,3.0764343E-16,1.214159E-17,3.3461724E-16
3707.6997,3.3931227E-16,1.1971201E-17,2.6272694E-16
3711.7805,3.1146664E-16,1.1681923E-17,2.633125E-16
3715.861,3.085853E-16,1.1559447E-17,2.5615203E-16
3719.942,2.8537517E-16,1.1440454E-17,2.8407222E-16
3724.0227,2.9848147E-16,1.1410182E-17,2.7198816E-16
3728.1035,2.9087403E-16,1.1492953E-17,3.1717106E-16
3732.1843,3.030557E-16,1.1650551E-17,3.4668879E-16
3736.2651,2.9401882E-16,1.1644337E-17,3.7236815E-16
