WAVE,FLUX,ERR,SKYBACK
3642.166,1.5727038E-16,1.4285252E-17,8.640412E-16
3647.6853,1.5766609E-16,1.4216791E-17,8.7718647E-16
3653.2043,1.6543771E-16,1.4281427E-17,9.079499E-16
3658.7236,1.6677774E-16,1.4138303E-17,9.029457E-16
3664.243,1.4105531E-16,1.3782533E-17,8.951412E-16
3669.7622,1.6843109E-16,1.3576154E-17,8.3627383E-16
3675.2812,1.5040371E-16,1.3214141E-17,8.151495E-16
3680.8005,1.2018492E-16,1.29387145E-17,8.2841516E-16
3686.3198,1.6783984E-16,1.3143631E-17,8.306529E-16
3691.839,1.6001223E-16,1.3100862E-17,8.5861845E-16
3697.3582,1.5852484E-16,1.2847619E-17,8.35563E-16
3702.8774,1.362507E-16,1.2626165E-17,8.453894E-16
3708.3967,1.5148635E-16,1.2432529E-17,8.081188E-16
3713.916,1.6030292E-16,1.2205952E-17,7.721239E-16
3719.435,1.5207974E-16,1.1970345E-17,7.5805425E-16
3724.9543,1.2801155E-16,1.1502229E-17,7.189978E-16
3730.4736,1.4446671E-16,1.14435E-17,7.052913E-16
3735.9927,1.3831062E-16,1.1169533E-17,6.77955E-16
3741.512,1.517149E-16,1.11982206E-17,6.8669893E-16
3747.0312,1.3385392E-16,1.09985665E-17,6.9104924E-16
3752.5505,1.3354603E-16,1.0957477E-17,7.060299E-16
3758.0696,1.2685294E-16,1.0968971E-17,7.361852E-16
3763.5889,1.140091E-16,1.090848E-17,7.6264406E-16
3769.1082,1.4828288E-16,1.1198839E-17,7.999763E-16
3774.6274,1.6786666E-16,1.1420605E-17,8.470029E-16
3780.1465,1.5299286E-16,1.12038884E-17,8.393226E-16
3785.6658,1.3381745E-16,1.0798198E-17,7.908444E-16
3791.185,1.2775588E-16,1.0439003E-17,7.418651E-16
3796.7043,1.4331334E-16,1.04277755E-17,7.363992E-16
3802.2234,1.5366022E-16,1.04637446E-17,7.487375E-16
3807.7427,1.4719913E-16,1.02665844E-17,7.3154456E-16
3813.262,1.5176015E-16,9.9953106E-18,6.8048827E-16
3818.7812,1.4743416E-16,9.568641E-18,6.069081E-16
3824.3003,1.627554E-16,9.343247E-18,5.517916E-16
3829.8196,1.5597078E-16,9.078794E-18,5.189623E-16
3835.3389,1.6794768E-16,9.188338E-18,5.397816E-16
3840.8582,1.6343918E-16,9.307548E-18,5.876416E-16
3846.3772,1.5906383E-16,9.3840315E-18,6.264815E-16
3851.8965,1.5515183E-16,9.3665276E-18,6.414268E-16
3857.4158,1.5212378E-16,9.232496E-18,6.298413E-16
3862.935,1.5205223E-16,9.071417E-18,6.080716E-16
3868.454,1.574297E-16,9.066843E-18,6.108826E-16
3873.9734,1.6729278E-16,9.039353E-18,6.064663E-16
3879.4927,1.5337533E-16,8.865193E-18,5.988122E-16
3885.012,1.3323748E-16,8.775662E-18,6.1951217E-16
3890.531,1.6726049E-16,9.083064E-18,6.5645805E-16
3896.0503,1.6808382E-16,9.171187E-18,6.900932E-16
3901.5696,1.5837821E-16,9.24877E-18,7.366693E-16
3907.0889,1.5487259E-16,1.0188985E-17,7.7443354E-16
3912.608,1.4277505E-16,9.2256595E-18,7.7442084E-16
3918.1272,1.5850412E-16,9.112239E-18,7.3594145E-16
3923.6465,1.5619663E-16,8.548937E-18,6.085511E-16
3929.1658,1.4862562E-16,7.973873E-18,4.933455E-16
3934.6848,1.3656494E-16,7.644543E-18,4.472187E-16
3940.204,1.6029864E-16,7.971987E-18,4.938562E-16
3945.7234,1.5804319E-16,8.411267E-18,6.1165604E-16
3951.2427,1.672085E-16,8.763655E-18,6.981444E-16
3956.7617,1.7075182E-16,8.661366E-18,6.7573086E-16
3962.281,1.6697234E-16,8.2187425E-18,5.806347E-16
3967.8003,1.618934E-16,7.829958E-18,5.018048E-16
3973.3196,1.6889731E-16,7.95838E-18,5.3125674E-16
3978.8386,1.6642404E-16,8.363216E-18,6.432822E-16
3984.358,1.7441237E-16,8.859734E-18,7.7268114E-16
3989.8772,1.5384198E-16,9.0276515E-18,8.584052E-16
3995.3965,1.4543087E-16,9.14151E-18,9.145077E-16
4000.9155,1.3063352E-16,9.070944E-18,9.241876E-16
4006.4348,1.5679281E-16,9.096796E-18,9.02922E-16
4011.954,1.6271376E-16,9.140906E-18,9.151255E-16
4017.4734,1.5333897E-16,9.144116E-18,9.396867E-16
4022.9924,1.4490312E-16,9.0759274E-18,9.411156E-16
4028.5117,1.3404965E-16,8.927536E-18,9.232217E-16
4034.031,1.6009667E-16,9.000118E-18,9.150372E-16
4039.5503,1.5204914E-16,8.834554E-18,8.872888E-16
4045.0693,1.801341E-16,8.951483E-18,8.89661E-16
4050.5886,1.6711079E-16,8.845455E-18,8.861016E-16
4056.108,1.615317E-16,8.754194E-18,8.7403964E-16
4061.6272,1.688831E-16,8.70253E-18,8.5594463E-16
4067.1462,1.6321467E-16,8.635074E-18,8.533775E-16
4072.6655,1.6026443E-16,8.57243E-18,8.461401E-16
4078.1848,1.5477136E-16,8.572925E-18,8.613296E-16
4083.704,1.5239633E-16,8.598693E-18,8.7946753E-16
4089.2231,1.6700701E-16,8.696933E-18,8.943755E-16
4094.7424,1.4399949E-16,8.507823E-18,8.784592E-16
4100.2617,1.6383896E-16,8.431244E-18,8.3628177E-16
4105.781,1.757976E-16,8.399253E-18,8.1394773E-16
4111.3003,1.8743236E-16,8.466156E-18,8.2766427E-16
4116.8193,1.6105181E-16,8.43654E-18,8.625596E-16
4122.3384,1.2868174E-16,8.375331E-18,8.975804E-16
4127.858,1.2869219E-16,8.321073E-18,8.874449E-16
4133.377,1.3413684E-16,8.285979E-18,8.752815E-16
4138.8965,1.44911E-16,8.288319E-18,8.661536E-16
4144.4155,1.7458903E-16,8.384334E-18,8.5799043E-16
4149.9346,1.7639773E-16,8.3529575E-18,8.5248403E-16
4155.454,1.4593679E-16,8.199072E-18,8.566806E-16
4160.973,1.4281758E-16,8.205602E-18,8.6729546E-16
4166.492,1.2997436E-16,8.1377516E-18,8.713163E-16
4172.0117,1.4642236E-16,8.1850274E-18,8.6676966E-16
4177.531,1.8997173E-16,8.27681E-18,8.3949965E-16
4183.0503,1.9781969E-16,8.242815E-18,8.2252267E-16
4188.5693,2.0275553E-16,8.241237E-18,8.2079674E-16
4194.0884,2.1729832E-16,8.256293E-18,8.1113315E-16
4199.608,2.0450452E-16,8.137673E-18,7.986646E-16
4205.127,1.9867499E-16,8.100367E-18,7.999378E-16
4210.646,2.2057736E-16,8.216585E-18,8.110121E-16
4216.1655,2.2634007E-16,8.263544E-18,8.229861E-16
4221.6846,2.277704E-16,8.191002E-18,8.039831E-16
4227.204,2.248651E-16,8.0726376E-18,7.7685013E-16
4232.723,2.2252066E-16,7.9918675E-18,7.604628E-16
4238.242,2.2642207E-16,7.976532E-18,7.5513824E-16
4243.7617,2.3672676E-16,8.0790466E-18,7.772746E-16
4249.281,2.2962084E-16,8.026289E-18,7.691749E-16
4254.8,2.1607707E-16,7.933193E-18,7.6368893E-16
4260.3193,2.0840114E-16,7.878915E-18,7.6116324E-16
4265.8384,1.9963549E-16,7.830787E-18,7.631851E-16
4271.358,1.9933038E-16,7.756232E-18,7.446548E-16
4276.877,2.0791856E-16,7.7342884E-18,7.3090357E-16
4282.396,2.2062498E-16,7.737289E-18,7.183098E-16
4287.9155,2.1627051E-16,7.678507E-18,7.1066954E-16
4293.4346,2.1846294E-16,7.5984695E-18,6.8743124E-16
4298.9536,1.9520238E-16,7.305462E-18,6.3760056E-16
4304.473,1.9202426E-16,7.156805E-18,5.910259E-16
4309.992,1.9816741E-16,7.073754E-18,5.7657813E-16
4315.5117,2.008357E-16,7.296545E-18,6.3869037E-16
4321.031,2.104279E-16,7.5012485E-18,6.8920805E-16
4326.55,2.1945125E-16,7.696947E-18,7.4008514E-16
4332.0693,2.1977415E-16,7.700115E-18,7.4374993E-16
4337.5884,2.123821E-16,7.55593E-18,7.1345823E-16
4343.1074,2.1351917E-16,7.578028E-18,7.222138E-16
4348.627,2.261207E-16,7.571279E-18,7.062544E-16
4354.146,2.2047274E-16,7.605047E-18,7.27455E-16
4359.6655,2.190544E-16,7.7087625E-18,7.645421E-16
4365.1846,2.0694255E-16,7.705219E-18,7.8279085E-16
4370.7036,2.0636876E-16,7.708063E-18,7.881694E-16
4376.223,2.1052374E-16,7.635781E-18,7.633092E-16
4381.742,2.1219283E-16,7.471602E-18,7.1485785E-16
4387.261,2.1148993E-16,7.421478E-18,7.037931E-16
4392.781,2.1378793E-16,7.414017E-18,7.0080065E-16
4398.3,1.9585353E-16,7.373888E-18,7.1609425E-16
