# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2022adm
# CHANNEL = B+R
# EXPNUM = 22_043_048_003
# MJD-OBS = 59622.550833
# DATE-OBS = 2022-02-12T13:12:57
# EXPTIME = 1800.0s
# AIRMASS = 1.16
# FLUXCAL_RMS_B = 0.103 mag
# FLUXCAL_RMS_R = 0.067 mag
# RA = 14:27:51.40
# DEC = 28:10:28.99
# wl fl err
# [A] [erg/s/cm2/A]
5418.860000 1.916975e-16 1.540536e-17
5421.860000 1.827473e-16 1.521285e-17
5424.860000 1.818057e-16 1.504640e-17
5427.860000 1.955172e-16 1.500571e-17
5430.860000 1.888550e-16 1.493121e-17
5433.860000 1.916314e-16 1.504928e-17
5436.860000 2.047357e-16 1.517812e-17
5439.860000 2.082398e-16 1.513817e-17
5442.860000 2.044028e-16 1.521524e-17
5445.860000 1.903302e-16 1.520660e-17
5448.860000 1.955324e-16 1.547837e-17
5451.860000 2.074547e-16 1.560558e-17
5454.860000 2.065915e-16 1.585248e-17
5457.860000 1.815160e-16 1.596645e-17
5460.860000 1.749085e-16 1.606141e-17
5463.860000 1.723766e-16 1.630516e-17
5466.860000 1.831688e-16 1.675650e-17
5469.860000 1.805852e-16 1.679311e-17
5472.860000 2.044017e-16 1.740492e-17
5475.860000 2.048567e-16 1.770005e-17
5478.860000 2.021551e-16 1.793793e-17
5481.860000 1.899308e-16 1.802564e-17
5484.860000 1.725901e-16 1.815150e-17
5487.860000 1.681342e-16 1.858118e-17
5490.860000 1.859932e-16 1.866591e-17
5493.860000 1.836780e-16 1.808202e-17
5496.860000 1.759155e-16 1.748657e-17
5499.860000 1.684572e-16 1.689915e-17
5502.860000 1.874626e-16 1.670122e-17
5505.860000 2.318932e-16 1.683248e-17
5508.860000 2.574568e-16 1.664920e-17
5511.860000 2.120447e-16 1.583346e-17
5514.860000 1.920156e-16 1.522350e-17
5517.860000 2.023034e-16 1.494149e-17
5520.860000 1.815295e-16 1.439244e-17
5523.860000 1.738075e-16 1.399135e-17
5526.860000 1.863062e-16 1.385095e-17
5529.860000 1.893388e-16 1.359725e-17
5532.860000 2.020003e-16 1.347370e-17
5535.860000 1.988936e-16 1.325117e-17
5538.860000 1.878491e-16 1.295960e-17
5541.860000 1.899901e-16 1.284467e-17
5544.860000 1.926099e-16 1.278739e-17
5547.860000 1.962587e-16 1.274595e-17
5550.860000 1.839954e-16 1.254438e-17
5553.860000 1.662200e-16 1.230396e-17
5556.860000 1.697609e-16 1.231058e-17
5559.860000 1.839029e-16 1.255824e-17
5562.860000 1.861567e-16 1.258848e-17
5565.860000 1.959483e-16 1.270455e-17
5568.860000 1.989615e-16 1.271603e-17
5571.860000 2.011822e-16 1.306089e-17
5574.860000 2.214975e-16 1.370309e-17
5577.860000 2.164841e-16 1.462356e-17
5580.860000 2.272587e-16 1.643048e-17
5583.860000 2.307571e-16 1.776270e-17
5586.860000 1.875330e-16 1.732400e-17
5589.860000 1.680132e-16 1.574461e-17
5592.860000 1.635207e-16 1.474278e-17
5595.860000 1.709829e-16 1.444879e-17
5598.860000 1.837977e-16 1.451681e-17
5601.860000 2.087190e-16 1.510788e-17
5604.860000 1.882932e-16 1.523472e-17
5607.860000 1.754371e-16 1.535910e-17
5610.860000 1.951892e-16 1.589950e-17
5613.860000 2.015369e-16 1.629752e-17
5616.860000 1.880030e-16 1.590367e-17
5619.860000 1.819193e-16 1.550788e-17
5622.860000 1.788613e-16 1.497475e-17
5625.860000 1.838110e-16 1.461329e-17
5628.860000 1.974104e-16 1.442280e-17
5631.860000 1.931400e-16 1.398143e-17
5634.860000 1.870656e-16 1.349594e-17
5637.860000 1.776304e-16 1.310682e-17
5640.860000 1.732309e-16 1.286056e-17
5643.860000 1.822729e-16 1.262670e-17
5646.860000 1.854088e-16 1.233779e-17
5649.860000 1.869235e-16 1.212430e-17
5652.860000 1.828001e-16 1.189343e-17
5655.860000 1.768873e-16 1.153287e-17
5658.860000 1.799129e-16 1.127665e-17
5661.860000 1.737303e-16 1.107219e-17
5664.860000 1.729895e-16 1.088104e-17
5667.860000 1.822421e-16 1.080748e-17
5670.860000 1.897540e-16 1.076980e-17
5673.860000 1.945685e-16 1.082904e-17
5676.860000 2.017405e-16 1.085041e-17
5679.860000 2.108070e-16 1.081332e-17
5682.860000 2.081278e-16 1.072703e-17
5685.860000 1.983013e-16 1.068317e-17
5688.860000 2.005479e-16 1.079066e-17
5691.860000 1.788970e-16 1.064800e-17
5694.860000 1.703777e-16 1.067323e-17
5697.860000 1.810363e-16 1.087707e-17
5700.860000 1.853440e-16 1.103006e-17
5703.860000 1.820022e-16 1.109724e-17
5706.860000 1.829634e-16 1.124444e-17
5709.860000 1.825444e-16 1.135839e-17
5712.860000 1.637083e-16 1.138872e-17
5715.860000 1.585356e-16 1.156519e-17
5718.860000 1.680667e-16 1.189404e-17
5721.860000 1.754669e-16 1.216031e-17
5724.860000 1.772920e-16 1.249900e-17
5727.860000 1.770617e-16 1.268968e-17
5730.860000 1.619587e-16 1.274018e-17
5733.860000 1.575773e-16 1.293872e-17
5736.860000 1.632468e-16 1.333533e-17
5739.860000 1.748345e-16 1.364977e-17
5742.860000 1.743516e-16 1.341375e-17
5745.860000 1.704830e-16 1.300067e-17
5748.860000 1.649545e-16 1.270694e-17
5751.860000 1.478069e-16 1.225557e-17
5754.860000 1.732950e-16 1.207770e-17
5757.860000 1.983783e-16 1.203681e-17
5760.860000 1.996053e-16 1.178179e-17
5763.860000 1.849802e-16 1.133380e-17
5766.860000 1.943768e-16 1.115138e-17
5769.860000 1.801645e-16 1.083443e-17
5772.860000 1.793936e-16 1.062461e-17
5775.860000 1.748208e-16 1.039068e-17
5778.860000 1.730776e-16 1.013333e-17
5781.860000 1.721595e-16 1.006873e-17
5784.860000 1.682147e-16 9.849449e-18
5787.860000 1.731382e-16 9.728707e-18
5790.860000 1.772581e-16 9.553127e-18
5793.860000 1.872821e-16 9.548794e-18
5796.860000 1.708269e-16 9.331929e-18
5799.860000 1.588898e-16 9.174074e-18
5802.860000 1.594609e-16 9.149897e-18
5805.860000 1.712073e-16 9.241052e-18
5808.860000 1.734421e-16 9.295770e-18
5811.860000 1.667548e-16 9.303034e-18
5814.860000 1.682411e-16 9.414956e-18
5817.860000 1.693174e-16 9.471119e-18
5820.860000 1.649240e-16 9.471159e-18
5823.860000 1.745831e-16 9.658222e-18
5826.860000 1.714887e-16 9.731165e-18
5829.860000 1.733506e-16 9.905492e-18
5832.860000 1.669557e-16 9.998837e-18
5835.860000 1.735879e-16 1.029176e-17
5838.860000 1.698920e-16 1.037441e-17
5841.860000 1.619078e-16 1.049643e-17
5844.860000 1.811677e-16 1.082658e-17
5847.860000 1.972139e-16 1.125878e-17
5850.860000 1.894657e-16 1.134184e-17
5853.860000 1.767944e-16 1.141954e-17
5856.860000 1.666362e-16 1.161369e-17
5859.860000 1.621401e-16 1.179857e-17
5862.860000 1.610844e-16 1.199158e-17
5865.860000 1.727573e-16 1.225786e-17
5868.860000 1.617176e-16 1.204388e-17
5871.860000 1.685252e-16 1.187090e-17
5874.860000 1.871646e-16 1.190046e-17
5877.860000 1.745929e-16 1.139335e-17
5880.860000 1.787463e-16 1.110990e-17
5883.860000 1.708441e-16 1.065735e-17
5886.860000 1.838518e-16 1.059324e-17
5889.860000 1.902637e-16 1.041557e-17
5892.860000 1.851932e-16 1.026967e-17
5895.860000 1.884929e-16 1.022968e-17
5898.860000 1.857357e-16 9.999379e-18
5901.860000 1.835508e-16 9.710841e-18
5904.860000 1.792771e-16 9.438241e-18
5907.860000 1.693799e-16 9.174418e-18
5910.860000 1.755736e-16 9.026934e-18
5913.860000 1.760700e-16 8.908077e-18
5916.860000 1.757422e-16 8.844021e-18
5919.860000 1.667874e-16 8.697051e-18
5922.860000 1.602963e-16 8.526817e-18
5925.860000 1.723446e-16 8.601682e-18
5928.860000 1.772072e-16 8.627052e-18
5931.860000 1.810842e-16 8.637480e-18
5934.860000 1.742551e-16 8.574311e-18
5937.860000 1.705801e-16 8.571108e-18
5940.860000 1.891689e-16 8.748828e-18
5943.860000 1.911602e-16 8.823244e-18
5946.860000 1.818499e-16 8.872604e-18
5949.860000 1.841362e-16 8.974869e-18
5952.860000 1.826168e-16 9.108236e-18
5955.860000 1.872639e-16 9.260336e-18
5958.860000 1.789304e-16 9.268798e-18
5961.860000 1.686952e-16 9.381047e-18
5964.860000 1.742741e-16 9.617624e-18
5967.860000 1.746456e-16 9.805754e-18
5970.860000 1.926411e-16 1.019781e-17
5973.860000 2.002188e-16 1.049886e-17
5976.860000 1.903024e-16 1.060196e-17
5979.860000 1.831348e-16 1.078794e-17
5982.860000 1.716291e-16 1.077617e-17
5985.860000 1.674160e-16 1.095580e-17
5988.860000 1.670327e-16 1.119791e-17
5991.860000 1.740389e-16 1.138246e-17
5994.860000 1.521716e-16 1.095502e-17
5997.860000 1.726559e-16 1.079213e-17
6000.860000 1.737143e-16 1.050099e-17
6003.860000 1.867602e-16 1.033207e-17
6006.860000 1.852144e-16 1.011309e-17
6009.860000 1.890385e-16 1.001543e-17
6012.860000 1.710925e-16 9.567260e-18
6015.860000 1.740881e-16 9.337288e-18
6018.860000 1.689463e-16 9.147228e-18
6021.860000 1.629085e-16 8.926879e-18
6024.860000 1.723978e-16 8.830287e-18
6027.860000 1.777012e-16 8.674878e-18
6030.860000 1.798248e-16 8.565735e-18
6033.860000 1.746575e-16 8.420044e-18
6036.860000 1.644867e-16 8.256246e-18
6039.860000 1.703579e-16 8.191007e-18
6042.860000 1.812707e-16 8.169726e-18
6045.860000 1.799992e-16 8.084450e-18
6048.860000 1.780619e-16 8.010975e-18
6051.860000 1.784126e-16 7.961670e-18
6054.860000 1.765837e-16 7.867927e-18
6057.860000 1.826162e-16 7.889056e-18
6060.860000 1.933048e-16 7.988674e-18
6063.860000 1.882566e-16 7.976196e-18
6066.860000 1.781423e-16 7.949914e-18
6069.860000 1.709972e-16 7.923549e-18
6072.860000 1.704452e-16 8.034682e-18
6075.860000 1.878104e-16 8.306209e-18
6078.860000 1.857042e-16 8.317052e-18
6081.860000 1.790721e-16 8.394866e-18
6084.860000 1.974895e-16 8.702291e-18
6087.860000 2.000512e-16 8.826887e-18
6090.860000 1.802042e-16 8.821574e-18
6093.860000 1.771212e-16 8.984374e-18
6096.860000 1.912733e-16 9.270385e-18
6099.860000 1.834988e-16 9.362881e-18
6102.860000 1.739372e-16 9.456553e-18
6105.860000 1.916569e-16 9.904384e-18
6108.860000 1.916912e-16 1.015915e-17
6111.860000 1.813442e-16 1.024046e-17
6114.860000 1.671450e-16 1.033322e-17
6117.860000 1.902831e-16 1.065021e-17
6120.860000 1.970685e-16 1.047151e-17
6123.860000 1.767995e-16 1.008557e-17
6126.860000 1.688342e-16 9.716883e-18
6129.860000 1.780428e-16 9.541790e-18
6132.860000 1.751875e-16 9.319146e-18
6135.860000 1.748727e-16 9.053229e-18
6138.860000 1.825122e-16 8.989291e-18
6141.860000 1.871574e-16 8.866150e-18
6144.860000 1.934652e-16 8.674108e-18
6147.860000 1.889808e-16 8.434483e-18
6150.860000 1.843949e-16 8.257092e-18
6153.860000 1.811001e-16 8.091448e-18
6156.860000 1.896290e-16 8.050050e-18
6159.860000 1.799954e-16 7.820513e-18
6162.860000 1.795169e-16 7.718748e-18
6165.860000 1.826350e-16 7.647716e-18
6168.860000 1.834576e-16 7.591200e-18
6171.860000 1.842645e-16 7.503062e-18
6174.860000 1.843121e-16 7.442982e-18
6177.860000 1.850080e-16 7.423958e-18
6180.860000 1.973377e-16 7.500675e-18
6183.860000 1.956392e-16 7.491094e-18
6186.860000 1.809271e-16 7.397302e-18
6189.860000 1.829849e-16 7.468031e-18
6192.860000 1.871618e-16 7.520197e-18
6195.860000 1.925302e-16 7.662005e-18
6198.860000 1.863132e-16 7.703173e-18
6201.860000 1.757757e-16 7.688993e-18
6204.860000 1.810326e-16 7.845834e-18
6207.860000 1.837411e-16 7.958846e-18
6210.860000 1.754762e-16 8.032618e-18
6213.860000 1.874327e-16 8.321487e-18
6216.860000 1.829884e-16 8.376436e-18
6219.860000 1.730366e-16 8.432215e-18
6222.860000 1.717552e-16 8.607126e-18
6225.860000 1.895558e-16 8.963004e-18
6228.860000 2.007423e-16 9.300603e-18
6231.860000 1.990775e-16 9.450735e-18
6234.860000 1.881237e-16 9.500614e-18
6237.860000 1.942613e-16 9.851417e-18
6240.860000 1.893000e-16 1.002110e-17
6243.860000 1.743730e-16 9.874968e-18
6246.860000 1.675724e-16 9.597494e-18
6249.860000 1.657850e-16 9.255620e-18
6252.860000 1.802631e-16 9.111441e-18
6255.860000 1.936904e-16 9.018387e-18
6258.860000 1.867394e-16 8.782257e-18
6261.860000 1.765983e-16 8.492010e-18
6264.860000 1.815492e-16 8.423864e-18
6267.860000 1.970688e-16 8.377552e-18
6270.860000 1.904663e-16 8.117482e-18
6273.860000 1.900889e-16 7.919081e-18
6276.860000 2.002396e-16 7.820744e-18
6279.860000 1.916189e-16 7.618664e-18
6282.860000 1.652076e-16 7.251581e-18
6285.860000 1.692631e-16 7.155018e-18
6288.860000 1.868110e-16 7.213518e-18
6291.860000 1.849316e-16 7.141652e-18
6294.860000 1.866212e-16 7.143867e-18
6297.860000 1.872491e-16 7.149916e-18
6300.860000 1.873114e-16 7.280652e-18
6303.860000 1.976580e-16 7.648820e-18
6306.860000 1.924002e-16 7.861775e-18
6309.860000 1.735962e-16 7.694496e-18
6312.860000 1.697017e-16 7.376199e-18
6315.860000 1.645282e-16 7.073816e-18
6318.860000 1.671808e-16 7.017704e-18
6321.860000 1.834499e-16 7.146683e-18
6324.860000 1.911664e-16 7.257745e-18
6327.860000 1.845352e-16 7.287924e-18
6330.860000 1.840511e-16 7.418545e-18
6333.860000 1.841332e-16 7.545140e-18
6336.860000 1.783690e-16 7.655116e-18
6339.860000 1.751647e-16 7.742804e-18
6342.860000 1.760163e-16 7.822525e-18
6345.860000 1.737824e-16 7.959241e-18
6348.860000 1.778490e-16 8.147154e-18
6351.860000 1.776659e-16 8.357395e-18
6354.860000 1.852039e-16 8.636584e-18
6357.860000 1.623184e-16 8.619025e-18
6360.860000 1.768186e-16 8.980684e-18
6363.860000 1.753582e-16 9.283018e-18
6366.860000 1.770340e-16 9.551464e-18
6369.860000 1.965699e-16 9.839361e-18
6372.860000 1.837517e-16 9.554572e-18
6375.860000 1.653965e-16 8.964441e-18
6378.860000 1.598745e-16 8.594033e-18
6381.860000 1.700023e-16 8.349711e-18
6384.860000 1.690126e-16 8.171883e-18
6387.860000 1.623567e-16 7.921419e-18
6390.860000 1.667856e-16 7.835024e-18
6393.860000 1.724389e-16 7.665361e-18
6396.860000 1.694859e-16 7.489595e-18
6399.860000 1.725558e-16 7.362079e-18
6402.860000 1.783625e-16 7.236045e-18
6405.860000 1.769347e-16 7.111397e-18
6408.860000 1.706262e-16 6.925888e-18
6411.860000 1.779255e-16 6.877933e-18
6414.860000 1.765839e-16 6.793992e-18
6417.860000 1.677476e-16 6.624946e-18
6420.860000 1.644808e-16 6.538059e-18
6423.860000 1.662639e-16 6.501969e-18
6426.860000 1.667316e-16 6.490018e-18
6429.860000 1.632141e-16 6.479939e-18
6432.860000 1.638489e-16 6.523917e-18
6435.860000 1.562638e-16 6.470926e-18
6438.860000 1.546873e-16 6.467880e-18
6441.860000 1.677468e-16 6.599325e-18
6444.860000 1.744290e-16 6.653630e-18
6447.860000 1.732156e-16 6.699467e-18
6450.860000 1.705863e-16 6.765753e-18
6453.860000 1.638991e-16 6.787560e-18
6456.860000 1.575166e-16 6.801195e-18
6459.860000 1.584094e-16 6.948081e-18
6462.860000 1.658572e-16 7.150281e-18
6465.860000 1.717445e-16 7.296386e-18
6468.860000 1.714781e-16 7.463681e-18
6471.860000 1.630226e-16 7.568184e-18
6474.860000 1.584017e-16 7.693771e-18
6477.860000 1.677565e-16 7.962917e-18
6480.860000 1.749353e-16 8.157070e-18
6483.860000 1.805307e-16 8.346722e-18
6486.860000 1.800860e-16 8.522683e-18
6489.860000 1.879021e-16 8.745236e-18
6492.860000 1.769047e-16 8.746950e-18
6495.860000 1.641152e-16 8.575532e-18
6498.860000 1.526205e-16 8.299375e-18
6501.860000 1.544011e-16 8.191613e-18
6504.860000 1.610970e-16 8.087609e-18
6507.860000 1.691951e-16 7.947156e-18
6510.860000 1.643977e-16 7.676020e-18
6513.860000 1.553100e-16 7.416714e-18
6516.860000 1.559090e-16 7.218256e-18
6519.860000 1.606863e-16 7.087262e-18
6522.860000 1.570688e-16 6.905712e-18
6525.860000 1.661034e-16 6.855513e-18
6528.860000 1.684345e-16 6.770778e-18
6531.860000 1.739103e-16 6.693003e-18
6534.860000 1.677794e-16 6.567753e-18
6537.860000 1.561267e-16 6.397867e-18
6540.860000 1.603076e-16 6.344224e-18
6543.860000 1.660886e-16 6.314841e-18
6546.860000 1.630533e-16 6.229951e-18
6549.860000 1.562160e-16 6.125990e-18
6552.860000 1.632018e-16 6.121719e-18
6555.860000 1.631777e-16 6.112398e-18
6558.860000 1.579050e-16 6.074455e-18
6561.860000 1.567674e-16 6.071175e-18
6564.860000 1.607385e-16 6.124446e-18
6567.860000 1.618998e-16 6.172230e-18
6570.860000 1.640283e-16 6.201762e-18
6573.860000 1.663969e-16 6.241774e-18
6576.860000 1.687632e-16 6.351885e-18
6579.860000 1.709398e-16 6.467505e-18
6582.860000 1.682227e-16 6.549930e-18
6585.860000 1.600620e-16 6.626629e-18
6588.860000 1.661905e-16 6.765310e-18
6591.860000 1.619936e-16 6.759537e-18
6594.860000 1.604046e-16 6.852864e-18
6597.860000 1.512395e-16 6.952341e-18
6600.860000 1.525814e-16 7.156853e-18
6603.860000 1.498638e-16 7.249766e-18
6606.860000 1.505275e-16 7.375729e-18
6609.860000 1.491581e-16 7.564400e-18
6612.860000 1.529081e-16 7.806488e-18
6615.860000 1.599209e-16 8.006811e-18
6618.860000 1.582802e-16 8.083565e-18
6621.860000 1.554064e-16 8.022191e-18
6624.860000 1.521545e-16 7.800715e-18
6627.860000 1.596520e-16 7.632073e-18
6630.860000 1.625346e-16 7.444579e-18
6633.860000 1.592881e-16 7.272013e-18
6636.860000 1.663453e-16 7.179051e-18
6639.860000 1.611090e-16 6.947063e-18
6642.860000 1.621370e-16 6.844942e-18
6645.860000 1.685995e-16 6.737324e-18
6648.860000 1.580703e-16 6.523762e-18
6651.860000 1.446669e-16 6.306535e-18
6654.860000 1.479617e-16 6.227463e-18
6657.860000 1.670334e-16 6.204492e-18
6660.860000 1.747837e-16 6.204686e-18
6663.860000 1.688992e-16 6.061367e-18
6666.860000 1.671660e-16 5.964361e-18
6669.860000 1.638288e-16 5.876281e-18
6672.860000 1.682213e-16 5.846902e-18
6675.860000 1.703076e-16 5.835746e-18
6678.860000 1.679541e-16 5.805130e-18
6681.860000 1.634960e-16 5.775623e-18
6684.860000 1.576225e-16 5.752323e-18
6687.860000 1.554963e-16 5.755277e-18
6690.860000 1.564790e-16 5.774774e-18
6693.860000 1.598111e-16 5.839058e-18
6696.860000 1.654578e-16 5.912044e-18
6699.860000 1.644982e-16 5.958389e-18
6702.860000 1.607019e-16 6.000319e-18
6705.860000 1.551211e-16 6.033673e-18
6708.860000 1.563201e-16 6.110555e-18
6711.860000 1.577718e-16 6.223392e-18
6714.860000 1.597257e-16 6.342036e-18
6717.860000 1.668000e-16 6.511017e-18
6720.860000 1.679710e-16 6.632989e-18
6723.860000 1.632963e-16 6.772643e-18
6726.860000 1.632497e-16 6.920122e-18
6729.860000 1.666990e-16 7.054356e-18
6732.860000 1.705902e-16 7.246767e-18
6735.860000 1.630909e-16 7.375357e-18
6738.860000 1.556655e-16 7.442327e-18
6741.860000 1.570320e-16 7.630272e-18
6744.860000 1.502338e-16 7.613448e-18
6747.860000 1.548158e-16 7.581100e-18
6750.860000 1.680895e-16 7.512031e-18
6753.860000 1.607366e-16 7.301739e-18
6756.860000 1.650246e-16 7.160236e-18
6759.860000 1.721977e-16 7.011857e-18
6762.860000 1.642649e-16 6.801315e-18
6765.860000 1.586364e-16 6.614145e-18
6768.860000 1.598643e-16 6.476987e-18
6771.860000 1.613756e-16 6.379039e-18
6774.860000 1.622766e-16 6.213909e-18
6777.860000 1.682222e-16 6.137000e-18
6780.860000 1.626263e-16 6.010606e-18
6783.860000 1.462737e-16 5.784023e-18
6786.860000 1.496102e-16 5.691994e-18
6789.860000 1.629719e-16 5.742808e-18
6792.860000 1.698348e-16 5.735335e-18
6795.860000 1.696963e-16 5.666382e-18
6798.860000 1.697982e-16 5.625238e-18
6801.860000 1.629866e-16 5.535887e-18
6804.860000 1.574420e-16 5.466344e-18
6807.860000 1.533624e-16 5.446744e-18
6810.860000 1.538542e-16 5.491795e-18
6813.860000 1.577698e-16 5.571211e-18
6816.860000 1.671997e-16 5.678563e-18
6819.860000 1.771315e-16 5.776124e-18
6822.860000 1.703398e-16 5.766891e-18
6825.860000 1.645080e-16 5.859983e-18
6828.860000 1.731562e-16 6.035545e-18
6831.860000 1.775342e-16 6.198655e-18
6834.860000 1.789263e-16 6.335083e-18
6837.860000 1.741921e-16 6.364694e-18
6840.860000 1.735684e-16 6.507223e-18
6843.860000 1.721596e-16 6.591141e-18
6846.860000 1.722410e-16 6.650967e-18
6849.860000 1.781102e-16 6.718794e-18
6852.860000 1.791913e-16 6.829792e-18
6855.860000 1.825383e-16 6.992526e-18
6858.860000 1.849709e-16 7.164276e-18
6861.860000 1.725759e-16 7.224964e-18
6864.860000 1.710264e-16 7.544415e-18
6867.860000 1.765627e-16 8.022063e-18
6870.860000 1.835463e-16 8.592437e-18
6873.860000 1.786361e-16 8.658018e-18
6876.860000 1.711807e-16 8.435217e-18
6879.860000 1.664786e-16 7.921048e-18
6882.860000 1.751339e-16 7.619692e-18
6885.860000 1.800772e-16 7.334801e-18
6888.860000 1.866660e-16 7.144655e-18
6891.860000 1.829931e-16 6.979339e-18
6894.860000 1.821125e-16 6.846780e-18
6897.860000 1.857280e-16 6.765427e-18
6900.860000 1.904554e-16 6.616988e-18
6903.860000 1.885806e-16 6.460793e-18
6906.860000 1.934120e-16 6.345846e-18
6909.860000 2.012117e-16 6.298129e-18
6912.860000 1.949585e-16 6.145551e-18
6915.860000 1.907459e-16 6.002516e-18
6918.860000 1.881627e-16 5.863589e-18
6921.860000 1.914564e-16 5.806902e-18
6924.860000 1.918051e-16 5.764316e-18
6927.860000 1.890251e-16 5.728495e-18
6930.860000 1.894144e-16 5.732911e-18
6933.860000 1.908202e-16 5.704538e-18
6936.860000 1.904923e-16 5.651631e-18
6939.860000 1.866620e-16 5.617835e-18
6942.860000 1.838657e-16 5.615598e-18
6945.860000 1.859272e-16 5.686065e-18
6948.860000 1.905302e-16 5.814930e-18
6951.860000 1.875912e-16 5.884218e-18
6954.860000 1.830090e-16 5.942634e-18
6957.860000 1.806862e-16 5.984869e-18
6960.860000 1.796820e-16 6.020184e-18
6963.860000 1.766475e-16 6.062110e-18
6966.860000 1.771582e-16 6.162493e-18
6969.860000 1.865971e-16 6.318806e-18
6972.860000 1.918143e-16 6.485298e-18
6975.860000 1.959306e-16 6.669337e-18
6978.860000 2.003825e-16 6.842159e-18
6981.860000 2.019933e-16 7.048572e-18
6984.860000 2.035729e-16 7.243591e-18
6987.860000 1.964333e-16 7.308507e-18
6990.860000 1.901480e-16 7.429756e-18
6993.860000 1.979457e-16 7.651827e-18
6996.860000 1.963751e-16 7.638495e-18
6999.860000 1.971434e-16 7.485010e-18
7002.860000 1.907065e-16 7.257367e-18
7005.860000 1.928018e-16 7.063229e-18
7008.860000 1.940322e-16 6.936580e-18
7011.860000 1.975561e-16 6.839177e-18
7014.860000 1.964254e-16 6.692229e-18
7017.860000 1.889209e-16 6.516874e-18
7020.860000 1.852859e-16 6.302150e-18
7023.860000 1.839077e-16 6.116184e-18
7026.860000 1.795529e-16 5.969049e-18
7029.860000 1.813273e-16 5.874551e-18
7032.860000 1.811590e-16 5.766018e-18
7035.860000 1.836406e-16 5.705109e-18
7038.860000 1.842387e-16 5.626042e-18
7041.860000 1.838221e-16 5.536063e-18
7044.860000 1.881901e-16 5.524543e-18
7047.860000 1.915983e-16 5.515750e-18
7050.860000 1.893518e-16 5.472532e-18
7053.860000 1.775607e-16 5.373029e-18
7056.860000 1.746967e-16 5.319225e-18
7059.860000 1.812575e-16 5.346612e-18
7062.860000 1.818992e-16 5.356277e-18
7065.860000 1.758871e-16 5.339833e-18
7068.860000 1.774336e-16 5.397551e-18
7071.860000 1.797972e-16 5.446923e-18
7074.860000 1.705214e-16 5.428015e-18
7077.860000 1.703075e-16 5.472378e-18
7080.860000 1.754102e-16 5.577395e-18
7083.860000 1.727557e-16 5.666343e-18
7086.860000 1.717818e-16 5.738321e-18
7089.860000 1.702131e-16 5.822350e-18
7092.860000 1.713078e-16 5.927107e-18
7095.860000 1.715945e-16 6.040701e-18
7098.860000 1.677098e-16 6.146559e-18
7101.860000 1.718165e-16 6.299100e-18
7104.860000 1.685479e-16 6.407044e-18
7107.860000 1.675128e-16 6.548188e-18
7110.860000 1.658197e-16 6.642544e-18
7113.860000 1.682530e-16 6.809068e-18
7116.860000 1.719594e-16 7.015030e-18
7119.860000 1.612357e-16 7.087218e-18
7122.860000 1.659573e-16 7.138129e-18
7125.860000 1.685506e-16 6.957085e-18
7128.860000 1.607724e-16 6.721306e-18
7131.860000 1.558513e-16 6.584740e-18
7134.860000 1.711684e-16 6.548255e-18
7137.860000 1.698604e-16 6.417900e-18
7140.860000 1.584271e-16 6.154888e-18
7143.860000 1.544049e-16 5.992852e-18
7146.860000 1.596328e-16 5.931600e-18
7149.860000 1.608171e-16 5.828349e-18
7152.860000 1.589493e-16 5.693500e-18
7155.860000 1.588827e-16 5.568968e-18
7158.860000 1.575959e-16 5.468914e-18
7161.860000 1.492013e-16 5.332525e-18
7164.860000 1.467468e-16 5.232031e-18
7167.860000 1.490256e-16 5.163284e-18
7170.860000 1.469207e-16 5.086907e-18
7173.860000 1.480347e-16 5.058748e-18
7176.860000 1.542117e-16 5.079010e-18
7179.860000 1.618708e-16 5.077693e-18
7182.860000 1.588384e-16 5.036165e-18
7185.860000 1.499603e-16 4.972302e-18
7188.860000 1.455775e-16 4.930821e-18
7191.860000 1.493399e-16 4.966465e-18
7194.860000 1.461056e-16 4.958413e-18
7197.860000 1.430945e-16 4.970808e-18
7200.860000 1.483408e-16 5.079756e-18
7203.860000 1.548408e-16 5.192066e-18
7206.860000 1.610562e-16 5.282391e-18
7209.860000 1.578715e-16 5.322376e-18
7212.860000 1.515105e-16 5.370009e-18
7215.860000 1.458118e-16 5.441007e-18
7218.860000 1.521784e-16 5.614714e-18
7221.860000 1.542615e-16 5.763860e-18
7224.860000 1.533922e-16 5.874353e-18
7227.860000 1.548946e-16 6.050462e-18
7230.860000 1.511927e-16 6.121070e-18
7233.860000 1.472338e-16 6.218761e-18
7236.860000 1.405739e-16 6.347757e-18
7239.860000 1.362221e-16 6.495754e-18
7242.860000 1.417100e-16 6.824000e-18
7245.860000 1.488071e-16 7.286600e-18
7248.860000 1.500029e-16 7.452617e-18
7251.860000 1.566347e-16 7.314895e-18
7254.860000 1.402408e-16 6.892455e-18
7257.860000 1.357131e-16 6.501414e-18
7260.860000 1.378575e-16 6.277230e-18
7263.860000 1.357473e-16 6.032754e-18
7266.860000 1.443771e-16 5.900078e-18
7269.860000 1.486581e-16 5.776509e-18
7272.860000 1.499434e-16 5.695314e-18
7275.860000 1.494232e-16 5.639757e-18
7278.860000 1.529705e-16 5.714312e-18
7281.860000 1.568961e-16 5.851488e-18
7284.860000 1.510179e-16 5.822941e-18
7287.860000 1.414330e-16 5.590329e-18
7290.860000 1.380417e-16 5.386666e-18
