wavelength flux
4976.2837 3.5273e-17
4978.4858 3.14419e-17
4980.6875 3.06505e-17
4982.8896 3.62537e-17
4985.0918 3.10192e-17
4987.2935 3.44603e-17
4989.4956 3.35227e-17
4991.6978 3.11647e-17
4993.8999 3.51458e-17
4996.1016 3.19269e-17
4998.3037 3.57481e-17
5000.5059 3.3389e-17
5002.708 3.36951e-17
5004.9102 3.33086e-17
5007.1123 3.17435e-17
5009.3145 3.27523e-17
5011.5171 3.04082e-17
5013.7192 3.09072e-17
5015.9214 3.40285e-17
5018.1235 3.05695e-17
5020.3257 3.35872e-17
5022.5283 3.04212e-17
5024.7305 3.52864e-17
5026.9331 3.21658e-17
5029.1353 3.16409e-17
5031.3379 3.32328e-17
5033.54 3.40338e-17
5035.7427 3.38888e-17
5037.9448 3.36869e-17
5040.1475 2.86964e-17
5042.3501 2.88925e-17
5044.5522 3.46827e-17
5046.7549 3.48522e-17
5048.9575 3.3137e-17
5051.1597 3.07379e-17
5053.3623 3.36403e-17
5055.5649 3.07747e-17
5057.7676 3.18794e-17
5059.9702 3.09513e-17
5062.1729 3.12118e-17
5064.3755 3.48671e-17
5066.5781 3.1688e-17
5068.7808 3.30157e-17
5070.9834 3.39429e-17
5073.186 3.25746e-17
5075.3887 3.13068e-17
5077.5913 3.27776e-17
5079.7939 3.24814e-17
5081.9966 2.83545e-17
5084.1992 3.59435e-17
5086.4019 3.40234e-17
5088.605 3.35448e-17
5090.8076 3.25173e-17
5093.0103 2.91115e-17
5095.2129 2.8724e-17
5097.4155 3.08003e-17
5099.6187 3.35488e-17
5101.8213 3.22298e-17
5104.0239 3.13515e-17
5106.2266 3.02031e-17
5108.4297 3.14856e-17
5110.6323 3.26112e-17
5112.835 2.80415e-17
5115.0381 3.00567e-17
5117.2407 2.85579e-17
5119.4438 3.17853e-17
5121.6465 2.91938e-17
5123.8491 3.0807e-17
5126.0522 3.18318e-17
5128.2549 2.77006e-17
5130.458 3.04053e-17
5132.6606 3.09909e-17
5134.8633 2.98717e-17
5137.0664 3.10814e-17
5139.269 2.81489e-17
5141.4722 2.94119e-17
5143.6748 3.28427e-17
5145.8779 3.11049e-17
5148.0806 3.47092e-17
5150.2837 3.35181e-17
5152.4863 3.44203e-17
5154.689 3.18519e-17
5156.8921 3.38783e-17
5159.0952 2.95787e-17
5161.2979 3.09005e-17
5163.5005 3.11811e-17
5165.7036 3.09696e-17
