"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2024as",60366.397399534,17.9488958024087,0.10726758,18.4609164252074,0.15717791,18.0698856099425,0.15748194,17.9462842876947,0.15958619,18.1646786454507,0.14475234,17.343248012955,0.17739396
"AT_2024as",60372.7815140083,18.1850910440951,0.21007183,,,17.6659483086245,0.19100897,17.4577662180907,0.20520541,17.8798268854294,0.19658884,17.3037347763143,0.30720252
"AT_2024as",60376.2039797449,18.3693341516423,0.11742745,18.0927435700965,0.13279746,17.9832749297114,0.18088754,17.3201135472196,0.11418416,18.0424359838098,0.1366319,17.8054207283595,0.20913313
"AT_2024as",60406.3190114613,18.366245278356,0.12415766,18.5414866793075,0.17023319,18.4179932088224,0.16489175,17.8949956293265,0.1349429,18.5456412116433,0.1669646,17.9857736067359,0.24458288
"AT_2024as",60421.061048375,18.2604084656999,0.14443165,18.4168831210786,0.16961604,18.5995008869367,0.22239788,18.1222969368743,0.18884376,18.6230534037241,0.20013799,17.6992885284883,0.2173724
"AT_2024as",60424.5654976306,,,,,19.093540411667,0.40864316,17.6989123603732,0.21139999,18.6349014055552,0.31947294,,
"AT_2024as",60428.4982908875,18.727737996349,0.12689923,18.699569741981,0.114713676,18.2971624668818,0.14840603,18.090670873304,0.16457343,18.4790187679831,0.17544831,17.8678407768594,0.2024418
"AT_2024as",60432.3854686738,18.4653245178945,0.14125505,18.3635402133162,0.12675813,18.4153443167401,0.2101231,18.5202574117393,0.24954985,18.692039315013,0.21453491,17.8806244963378,0.25946167
"AT_2024as",60436.392472972,18.7308943169243,0.16196926,18.8400144665875,0.15611058,18.6307985667344,0.24580249,17.7718905086373,0.16113293,18.5405835053063,0.20958462,18.3514838599649,0.31872916
"AT_2024as",60440.2882079634,18.5995729176705,0.17079876,18.3315970270623,0.12930831,18.4103824484323,0.19545506,18.0978263247022,0.19473371,18.5554882312758,0.20626962,17.8759990440872,0.27020437
"AT_2024as",60443.6294567361,19.1099473556431,0.25923538,18.8242197632854,0.18985552,18.286294965726,0.25261036,18.1343222057308,0.25374302,18.4512802016952,0.25650033,17.732085796106,0.26260775
"AT_2024as",60448.6373506238,18.3539281224681,0.119935796,18.7463278846723,0.12804195,18.6351097297237,0.20175171,18.1722857667915,0.17992555,18.6244152888797,0.19748077,17.9040881152485,0.26846725
"AT_2024as",60453.3682304995,18.7444430104069,0.15263511,18.5781894469098,0.12028329,18.3560184252085,0.19024879,17.8726908943088,0.17289677,18.689258795456,0.23516294,18.2136482353113,0.3171228
"AT_2024as",60457.1889561597,18.4746287355471,0.14609244,18.5757665972922,0.14281455,18.46388295912,0.22084454,18.5170527977668,0.30031407,19.3526552350753,0.44333756,17.4941945366925,0.22294603
"AT_2024as",60461.2068829234,18.6571831106118,0.18110342,18.9591498323602,0.22448727,18.6551211585168,0.28993893,18.0009220393261,0.27187836,18.9385422544593,0.44609678,17.964170258271,0.35775647
"AT_2024as",60465.2701690338,18.9691155668891,0.20061994,18.8113070548907,0.16657454,18.8154393451816,0.31558728,17.8895352996187,0.2076535,18.6367339937846,0.2999379,18.2143679514951,0
"AT_2024as",60469.1698446924,18.5885904774158,0.16172978,18.831025121237,0.16055407,19.8750984581048,0.6757128,18.2112735342293,0.2256827,19.4669157985296,0.51564884,18.6773327155754,0.571398
"AT_2024as",60475.4021200248,19.021578859406,0.21073888,18.6885837669275,0.14160825,18.5568373019257,0.24520758,18.0534350654514,0.26584998,19.0414832842173,0.4504039,17.7995486998395,0.2782679
"AT_2024as",60477.18850144,18.3476357449524,0.150437,18.5682952858465,0.15417592,19.1127205098826,0.41004527,18.4924953564426,0.34348434,18.794242204079,0.3289836,17.6503922357095,0.31356356
"AT_2024as",60484.1427276771,19.2930773973693,0.2964627,18.6223352130415,0.15492949,17.9520713402827,0.20566553,18.0378483370248,0.29681745,18.2416696982462,0.28392273,18.6163634024044,0.71425503
"AT_2024as",60491.1264519299,18.7204272529514,0.21920139,18.889360647873,0.18900676,18.8073467368982,0.32888538,18.2339511656598,0.31335413,18.3168593159489,0.26136017,17.8604739916148,0.45903903
"AT_2024as",60591.3108898451,18.7083232219523,0.18059288,18.9013705418957,0.18870926,18.7570258674995,0.29199585,18.83690019274,0.44157642,18.5392433679776,0.28076342,17.9351299742122,0.41307968
