"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2018fyk",58383.6939761477,14.6930108649675,0.027682424,14.9550960563293,0.029597107,15.1480600918711,0.03421327,15.761424279473,0.046545733,16.8957155231142,0.056912214,16.4078080218383,0.07698276
"AT_2018fyk",58389.9453744583,14.8535748956742,0.037335828,14.9948700807476,0.040639624,15.1525257533531,0.04861655,15.8963126278711,0.07455602,16.8542315545178,0.08503096,16.7342446048003,0.14633578
"AT_2018fyk",58393.1204039581,14.8107705393841,0.04495945,15.0081610054199,0.04601383,15.4036934509196,0.06417715,15.9755909744064,0.09468339,16.9497696491201,0.111973494,16.3347748598112,0.15544064
"AT_2018fyk",58395.4593215391,14.9094093279592,0.026738454,15.0925527725809,0.028442081,15.4483993765861,0.03217727,16.0891399925968,0.04414944,17.1069390871116,0.050194804,16.455045724129,0.06645352
"AT_2018fyk",58396.2513138725,14.9449219884798,0.043912344,15.065993604655,0.047853086,15.4680293098815,0.062026076,16.0415071271773,0.090445645,17.1160241505563,0.11232183,16.3850601106473,0.14499141
"AT_2018fyk",58397.8441079273,15.0908373758486,0.030212574,15.3083950351326,0.032449424,15.4848544588285,0.03799024,16.0164635133529,0.052627534,17.0866064077188,0.0637776,16.5867706574309,0.08804093
"AT_2018fyk",58398.980606315,15.0773133911561,0.043219116,15.2321278728771,0.046409693,15.5965999654341,0.060361337,16.2365746928581,0.089524396,17.1351357834932,0.102356896,16.6358154718835,0.1538081
"AT_2018fyk",58399.6414280755,15.210744688835,0.029200748,15.3553576023097,0.03015109,15.6445476546811,0.03650028,16.1166532119932,0.04928877,17.1133878921669,0.056756403,16.6171382651722,0.07836511
"AT_2018fyk",58401.0850870086,15.1583689079478,0.032420833,15.4143966883564,0.03828708,15.6787995048191,0.041360926,16.1167063940418,0.05643451,17.1728911263028,0.06901408,16.432374212297,0.11256297
"AT_2018fyk",58403.749677578,15.2163224071901,0.05093688,15.3868115471517,0.053924654,15.7008459837659,0.07096803,16.2814312096043,0.10366696,17.1838227747267,0.12277762,16.6219635222557,0.1756525
"AT_2018fyk",58404.4722174595,15.3756979544369,0.030117981,15.4664981629759,0.034438048,15.7247976514071,0.037830595,16.338006371978,0.05364991,17.2156636404187,0.06071531,16.7240051102076,0.082422845
"AT_2018fyk",58406.1357475051,15.4410519123619,0.04850872,15.466444408473,0.04777013,15.786023770977,0.064353004,16.4765082158142,0.10090861,17.1865472801894,0.1051491,16.6979259345536,0.15627556
"AT_2018fyk",58408.4564323127,15.2844489720431,0.049168605,15.3941367677604,0.050049387,15.695216675776,0.06921255,16.263650515791,0.109935656,16.9405396259877,0.11601122,16.4877501803423,0.1585879
"AT_2018fyk",58409.9873308141,15.3506417664531,0.035504594,15.5407676985413,0.036726546,15.7971869730356,0.048052758,16.2695385859407,0.06713796,17.2095426209392,0.07915112,16.5211082872577,0.099552915
"AT_2018fyk",58412.3760201245,15.3701776757811,0.052573826,15.4716016856163,0.052666135,15.8313800217066,0.0745933,16.0591204834192,0.09843713,17.3306998868207,0.14939101,16.6686672846123,0.1827516
"AT_2018fyk",58413.9041736292,15.2898267284685,0.032501202,15.4780529401378,0.034416486,15.6709315451273,0.042155787,16.1848857639866,0.059937,17.2368365662905,0.073020756,16.6928160624881,0.09590547
"AT_2018fyk",58415.9610357495,15.3264378948775,0.044358287,15.4262161635948,0.047765154,15.731015528498,0.06277189,16.1459027264436,0.0874945,16.996059589024,0.101590686,16.5218655731464,0.13340573
"AT_2018fyk",58416.1668228238,15.2597555309867,0.04918126,15.5098264875868,0.051803317,15.6959382873269,0.07142136,16.240197992958,0.105256446,17.0909382432265,0.11665381,16.4680980378122,0.15356551
"AT_2018fyk",58417.3651586146,15.3779160946491,0.052992962,15.5034467807109,0.055627413,15.6717782025167,0.07048651,16.3026867890126,0.1063741,17.0085966517769,0.10979807,16.7471629222268,0.19264911
"AT_2018fyk",58417.8319229894,15.2257335102876,0.03133015,15.4822131115832,0.03361653,15.7963935675158,0.041209046,16.2749937890455,0.057403665,17.155479432617,0.06511276,16.5913354734237,0.08943972
"AT_2018fyk",58418.6328160532,15.3357520121767,0.050732195,15.513744342757,0.052208066,15.7167398060551,0.071221106,16.0761745968159,0.09618191,17.1217211601887,0.12038587,16.6391375542434,0.17095134
"AT_2018fyk",58421.8219773595,15.2861029442952,0.031789053,15.4669232339818,0.033615828,15.6805670638676,0.039986636,16.2847523191164,0.057233397,17.2991333615412,0.068141446,16.3366134003935,0.07880323
"AT_2018fyk",58423.5389775489,15.258384668682,0.04434869,15.4622504108533,0.045947827,15.7537535349449,0.06377161,16.1985965430921,0.09046,17.0069345503101,0.09901845,16.3638836977831,0.12619698
"AT_2018fyk",58425.0052696315,15.3081842805453,0.030506512,15.4089795803722,0.031611018,15.6222030355009,0.03787145,16.1357268584011,0.051353157,17.0172104963712,0.057521034,16.6173965360566,0.08303016
"AT_2018fyk",58426.5249758831,15.286219702066,0.04887839,15.4282610575664,0.056772433,15.5707666814635,0.06596429,16.1014334870541,0.09612947,17.1913180062382,0.122429594,16.5996526284935,0.162544
"AT_2018fyk",58427.322276038,15.1954671214148,0.0469999,15.3776077144,0.048537854,15.6746171151813,0.06516841,16.2353554352266,0.09587716,17.0489389494641,0.10659346,16.3208642973814,0.14013354
"AT_2018fyk",58428.8486149586,15.2166743217031,0.043512948,15.3820329154799,0.04444284,15.7744201687504,0.06475793,16.1895294630429,0.091847815,17.1347294739567,0.106817275,16.504682508051,0.13824442
"AT_2018fyk",58429.8549624255,15.1943765013669,0.040396176,15.336292552957,0.041672856,15.561330972304,0.05326308,16.1431392291661,0.0775497,17.1920795401045,0.094929926,16.4027390702302,0.122065745
"AT_2018fyk",58430.0502458627,15.1514201970582,0.04345321,15.3798386183086,0.04591856,15.6031329504235,0.05885327,16.1901992768374,0.085310556,16.8799078951293,0.088975266,16.4301081466147,0.13345416
"AT_2018fyk",58431.5065484299,15.1815379775671,0.045037583,15.4378984528207,0.04758884,15.6364831621255,0.06362312,16.1090630077635,0.09112442,17.0595100922767,0.108500026,16.5730408006511,0.14847298
"AT_2018fyk",58434.9575744514,15.2230391657454,0.043498036,15.3096398622546,0.059999235,15.7078305281881,0.065613195,16.1107995867671,0.07752785,17.0424918010653,0.09548262,16.4961814364623,0.1239839
"AT_2018fyk",58439.0726869197,15.2234135533712,0.04666059,15.415407773166,0.07149887,15.6333424621692,0.073278084,16.0164713556605,0.08691733,16.8401286990344,0.096766785,16.6546124380011,0.15287167
"AT_2018fyk",58440.0017752852,15.2642128786515,0.033754013,15.4378167703178,0.04297977,15.5368738530382,0.04605597,16.163743320502,0.0578555,17.1473584179072,0.0727848,16.606866854384,0.09282961
"AT_2018fyk",58443.2663585407,15.2233689893619,0.0425725,15.3999936309898,0.057802536,15.722933406516,0.063520044,16.2630821318173,0.07732313,17.1968077429545,0.091757864,16.5235340196127,0.121188775
"AT_2018fyk",58445.3306393785,15.3861153002967,0.04328456,15.5220979467194,0.05912157,15.6795331920926,0.06190412,16.1790738130242,0.074857116,17.1433702569324,0.08996472,16.7880454662236,0.13753468
"AT_2018fyk",58447.9761613282,15.2843068172056,0.045075916,15.4399766678113,0.08010776,15.8202753726823,0.072899826,16.4168935515635,0.09173445,17.1613474877771,0.10148378,16.5919969373632,0.13616268
"AT_2018fyk",58449.0348540924,15.437436767576,0.05260584,15.5350533606003,0.07119712,16.0181725860087,0.09266405,16.3272402607885,0.10686116,17.2201603227259,0.12798364,16.2414615120467,0.13139439
"AT_2018fyk",58451.3634538109,15.5927434427076,0.047434326,15.7634421746009,0.06568778,15.9991196149337,0.07323708,16.4824857461365,0.090544894,17.2326266510831,0.09851115,16.6442512597779,0.12908565
"AT_2018fyk",58459.9949374234,15.6872838275946,0.05193644,15.9142594637904,0.07399743,16.3399385291846,0.08845581,16.7189065429233,0.10707184,17.3975108246882,0.11951771,16.5334804615685,0.13460726
"AT_2018fyk",58464.655926691,15.7931892595121,0.04405818,15.9491027096183,0.05872079,16.1897009830156,0.064122304,16.5708027226455,0.0749953,17.4208414404887,0.086318165,16.5874290618078,0.10580701
"AT_2018fyk",58467.768882144,15.8671435407765,0.041006703,16.0497510639087,0.05693395,16.254392977361,0.062354688,16.5496630231693,0.073919035,17.3653049547045,0.086340316,16.6491438364018,0.09718933
"AT_2018fyk",58470.4353910965,15.8751550569532,0.044275112,16.0905872947812,0.06366952,16.3979146374031,0.06890488,16.7520240767951,0.07811218,17.486553481005,0.087789685,16.7568522291724,0.114336416
"AT_2018fyk",58473.8891376623,15.8849463643983,0.04166397,15.954955039916,0.05686276,16.2192911775665,0.060047306,16.8215501356962,0.07941258,17.414496923338,0.080185786,16.5994902340971,0.099787615
"AT_2018fyk",58475.9388576544,16.039678352433,0.03394903,16.1435790405029,0.044877857,16.386506596365,0.049133804,16.8512183216753,0.06524671,17.407935109345,0.0670002,16.7195696652027,0.075639255
"AT_2018fyk",58479.9257542356,15.8266550926531,0.047116876,16.1555665939014,0.076004066,16.4265658992395,0.07809577,16.7146743523651,0.09924341,17.421507689496,0.111785375,16.5642941957769,0.12270719
"AT_2018fyk",58482.0482794491,16.3194277910298,0.05137271,16.4653398162957,0.07513757,16.6413919966207,0.07937037,16.9040309673612,0.095441006,17.4505946017827,0.09951222,16.8803915254545,0.12722713
"AT_2018fyk",58485.2368921669,16.2668366355071,0.05154668,16.5340758452078,0.0814495,16.7965958959349,0.08551756,17.0404048093127,0.11059281,17.7988063605344,0.13980371,16.8712924872379,0.13571312
"AT_2018fyk",58491.9363319727,16.4149219664289,0.05629822,16.6028129606297,0.080241844,16.8264028816439,0.09833881,17.0768260663488,0.12074797,17.716505599046,0.13585287,16.8690115548081,0.140488
"AT_2018fyk",58562.7190649764,15.7474140812271,0.047929857,15.8943643190612,0.048941262,16.199173882357,0.06692921,16.692130589363,0.10832417,17.7791637813716,0.16454832,16.4047480814219,0.1345077
"AT_2018fyk",58573.286008847,16.2335374617739,0.05162772,16.5641307739478,0.056770142,16.6970865266506,0.079006895,17.2193646232498,0.15527502,17.4139159479198,0.12608157,16.8928023472153,0.17293482
"AT_2018fyk",58576.3452910683,16.4347654023324,0.057445634,16.5315230782469,0.058050197,16.9372045597614,0.08950005,17.4272708995418,0.17178367,17.773149852342,0.16276477,16.8164811795897,0.17632063
"AT_2018fyk",58578.283164109,,,16.6639244826858,0.024961274,,,,,,,,
"AT_2018fyk",58579.0598153262,,,16.7223111066724,0.024665127,,,,,,,,
"AT_2018fyk",58580.2073107887,,,16.8818972102598,0.030042343,,,,,,,,
"AT_2018fyk",58582.1196521387,16.6483948474873,0.066766724,16.8866647736543,0.07026983,17.1129982478154,0.10706767,17.0291048890338,0.14064251,17.5221353297021,0.14330114,16.9231391860426,0.17919551
"AT_2018fyk",58585.2459082539,16.5941822018214,0.06474848,16.5699206041718,0.062136505,16.9440309024437,0.09483136,17.0977961996412,0.13802731,17.5157161724917,0.12841979,16.7464583524464,0.15319045
"AT_2018fyk",58588.0271582873,16.196501954179,0.05468203,16.4322382673992,0.060149085,16.6026706678946,0.0828836,17.4342177075045,0.1746133,17.6226926959601,0.14056048,17.0251877055183,0.18142876
"AT_2018fyk",58590.7596976306,16.7267049182664,0.023859525,,,,,,,,,,
"AT_2018fyk",58591.361906603,16.5723338009549,0.06435886,16.8465894750956,0.07463619,17.0337488656776,0.0930922,17.3044445651073,0.13743414,17.8387733831875,0.13666974,16.8415783352513,0.15826991
"AT_2018fyk",58594.7373781294,17.1191879243118,0.07987984,17.1330327027007,0.08069026,17.2438736650408,0.10691536,17.5659274090161,0.15796964,17.7692240675899,0.13449255,16.6949842931775,0.12724712
"AT_2018fyk",58597.1944487097,17.0479079339414,0.0804181,17.0865518185903,0.077269636,17.3218754737047,0.10854689,17.8214344998798,0.19144703,17.516751236686,0.10990593,16.7780772479446,0.14333001
"AT_2018fyk",58597.7326936498,16.7293297845826,0.06447892,17.1307988789602,0.09164829,17.2048698946345,0.07799728,,,,,,
"AT_2018fyk",58599.3290763016,16.9718369929559,0.08456218,17.1715192213781,0.11081396,17.4841003729836,0.10773257,,,,,,
"AT_2018fyk",58601.7781696995,16.7333106184067,0.0644469,16.8735293504736,0.08195674,17.1501046086797,0.07824631,,,,,,
"AT_2018fyk",58609.0197208799,16.6173569020872,0.07154849,16.675044354472,0.08684618,17.0480969818894,0.08359214,,,,,,
"AT_2018fyk",58611.5397497,16.6311748545262,0.080208816,16.8110514129405,0.105813146,17.1391440728224,0.0953438,,,,,,
"AT_2018fyk",58617.7163049669,16.6995182899976,0.061509997,16.9473014178189,0.08528417,17.0540298730573,0.09241593,,,,,,
"AT_2018fyk",58620.3095491097,16.9520859093825,0.065443754,17.1697680108734,0.088018425,17.2399051588905,0.07582645,,,,,,
"AT_2018fyk",58623.2306142625,16.9143519978981,0.08993478,16.8725160135487,0.10438954,17.0985713176827,0.103438236,,,,,,
"AT_2018fyk",58626.947702522,16.8711808827812,0.08563933,16.9821731030399,0.10948257,17.1353181578794,0.12557073,,,,,,
"AT_2018fyk",58629.8150295417,16.652811736879,0.06097967,16.7725156314665,0.07756575,17.06300716507,0.07697396,,,,,,
"AT_2018fyk",58632.9820454539,16.7038614769794,0.058653757,16.7341540756047,0.07177955,17.2019205188705,0.07139028,,,,,,
"AT_2018fyk",58635.7111610009,16.4422754584853,0.054697827,16.610307575846,0.08786529,,,,,,,,
"AT_2018fyk",58638.0298078294,16.5897319212397,0.06317202,16.7713307042176,0.08238682,16.9596791158358,0.064111464,,,,,,
"AT_2018fyk",58643.5447708444,16.8658301326608,0.06242903,16.8325494107634,0.09390218,,,,,,,,
"AT_2018fyk",58650.844654475,16.880710869557,0.061628953,16.9298904124698,0.074608766,17.3828378242841,0.078403346,,,,,,
"AT_2018fyk",58653.4330815319,16.6999532302865,0.052389268,16.8875028593847,0.06803916,17.0811266720938,0.05516175,,,,,,
"AT_2018fyk",58658.6865864426,16.9002141572732,0.06586006,16.8698171742594,0.07976115,17.2368063908783,0.074521706,,,,,,
