"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2024lhc",60482.7911779657,17.1689047654468,0.064826034,17.0891696504353,0.07357192,17.2746900404482,0.06318325,,,,,,
"AT_2024lhc",60486.2116811498,17.1543460439035,0.06386815,17.0860435762672,0.072752796,17.2319315574882,0.06093427,,,,,,
"AT_2024lhc",60490.5517550326,17.3056513266114,0.060765672,17.1181321631676,0.065515175,17.4348032383569,0.058759853,,,,,,
"AT_2024lhc",60494.025261985,17.1895033079894,0.029850088,17.2091206373171,0.036663413,17.5022612660847,0.03657903,17.8775016877436,0.04119262,,,,
"AT_2024lhc",60496.5954529005,17.367485407616,0.059497543,17.48307557395,0.08749636,17.384726821059,0.079490274,17.8653145629414,0.09746398,,,,
"AT_2024lhc",60498.0337171748,17.1282513403654,0.06713468,17.2246978521952,0.082729295,17.3804168338676,0.06524155,,,,,,
"AT_2024lhc",60503.2417929313,16.9792729967451,0.1495936,17.5839634067013,0.2343646,17.2941847831279,0.19140714,,,,,,
"AT_2024lhc",60505.8693273359,17.0691662561131,0.10869967,17.0042671255241,0.12678675,17.3721980601891,0.12585011,,,,,,
"AT_2024lhc",60509.1494802167,17.1865920111975,0.06380396,17.1837905428393,0.077194236,17.3179882243448,0.06586814,,,,,,
"AT_2024lhc",60511.846936513,16.9453839333038,0.092701286,17.3311450693685,0.13226625,17.3189626829554,0.104928024,,,,,,
"AT_2024lhc",60512.1211831713,17.1740323143047,0.06212086,17.1697640720861,0.07204417,17.3016341682788,0.0646781,,,,,,
"AT_2024lhc",60515.1455632074,17.1902983491454,0.06148136,17.1133721895466,0.07025479,17.3382710085368,0.06885627,,,,,,
"AT_2024lhc",60517.1167743442,17.0074174257191,0.081424326,16.9927860612624,0.13664702,17.3204254790303,0.14628023,,,,,,
"AT_2024lhc",60519.3361763282,17.1658391531229,0.088726565,17.4561631341287,0.18809235,17.1724186525797,0.17289811,,,,,,
"AT_2024lhc",60521.1795805903,17.3234845062425,0.07353385,17.2376955032459,0.08398091,17.4323100044098,0.07486323,,,,,,
"AT_2024lhc",60528.2078990384,17.4314381020291,0.072777025,,,,,,,,,,
"AT_2024lhc",60532.5393335988,17.1914873207683,0.078521125,17.28019348898,0.09411028,17.3786254684126,0.082044676,,,,,,
"AT_2024lhc",60535.828909575,17.4333078119282,0.0814598,17.3360166546829,0.087113775,17.5466470683949,0.07382659,,,,,,
"AT_2024lhc",60538.3877503674,17.2420029277897,0.075356424,17.1121155999318,0.07891269,17.3861938763964,0.068771,,,,,,
"AT_2024lhc",60542.715850772,17.3712687726117,0.06738223,17.3630582841238,0.0793527,17.6628608784159,0.06767037,,,,,,
"AT_2024lhc",60549.216952547,17.3813366012479,0.077016346,17.3830522097005,0.08501591,17.5480670528443,0.07243998,,,,,,
"AT_2024lhc",60557.1589782609,17.483837438149,0.08865724,17.40680393718,0.09928607,17.714733224074,0.08847054,,,,,,
"AT_2024lhc",60563.2607353234,17.274869548635,0.06801691,17.2962323422952,0.08114728,17.6698011272969,0.07304579,,,,,,
"AT_2024lhc",60570.224911703,17.4684697441677,0.09600561,17.5085893236159,0.10467025,17.6074538961591,0.08284823,,,,,,
"AT_2024lhc",60577.7628981789,17.4589510931706,0.08430622,17.4069193707895,0.09111514,17.6571008988779,0.09094415,,,,,,
