"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2024gxr",60461.2823042945,16.0185095084273,0.063032664,16.2601771153164,0.08003604,16.0942612993661,0.07731502,16.0625403127709,0.07078243,,,,
"AT_2024gxr",60466.4930954463,16.1833958521356,0.05124285,16.2975062977241,0.06984645,16.0730639272329,0.066611305,16.020003699838,0.061316367,,,,
"AT_2024gxr",60468.1916655669,16.0256160551709,0.03816002,16.1490538687795,0.049784817,16.2559087888048,0.046873204,16.2719981421536,0.04406251,,,,
"AT_2024gxr",60475.2876370322,16.3140544138289,0.03986117,16.2885104606495,0.052212916,16.1135121902113,0.04749283,16.0392197241294,0.04507479,,,,
"AT_2024gxr",60486.9401304097,16.2132962216184,0.11139441,16.1427332530658,0.05941468,16.4550923478343,0.058840718,16.271621340509,0.053827144,,,,
"AT_2024gxr",60489.6260624991,16.3647202462021,0.057539415,16.2059385640863,0.07847738,16.491461469262,0.072880924,16.2893155284234,0.06428579,,,,
"AT_2024gxr",60496.6050166789,16.4800771876954,0.04234796,16.4634701902688,0.05809296,16.2630904807621,0.05284645,16.120084742078,0.04869814,,,,
"AT_2024gxr",60506.4635512945,16.6204267762373,0.08309431,16.2906095557862,0.061513487,16.5744005871799,0.09220681,16.2693901979024,0.077514164,,,,
"AT_2024gxr",60516.3909470648,16.5873513346137,0.044435196,16.4330250998636,0.058815863,16.3974855528355,0.057960708,16.0809443363231,0.04889948,,,,
"AT_2024gxr",60580.5172560245,16.5760710365494,0.04704763,16.4761890988318,0.055978447,16.3610455141048,0.041731786,,,,,,
