"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2018mli",60313.5218345995,16.0213912964886,0.035419945,15.7804583910202,0.039953724,15.6558499378018,0.043280732,16.3565537229022,0.051800475,17.4885197700161,0.06654668,17.4329599209352,0.11744949
"AT_2018mli",60317.6130748236,15.7122072491801,0.03792413,15.993670551016,0.038412813,15.9896318389825,0.042210095,16.3762705102512,0.05163353,17.4560513620564,0.064869285,17.4422135441216,0.12044944
"AT_2018mli",60321.8390084921,16.3804971360062,0.0462495,16.1524891589168,0.039942697,16.2814221265351,0.058665205,16.9918502907257,0.06771552,17.8884173180325,0.08246627,17.3931943733455,0.12244339
"AT_2018mli",60326.0566064822,16.695024566038,0.048174616,16.520488467756,0.06882557,16.7549717129195,0.058669694,17.1274877478559,0.08176293,17.8936750933233,0.09347321,17.6718361546745,0.15505187
"AT_2018mli",60329.4914082479,17.0708129809276,0.052213475,16.7606077150191,0.046230987,16.8404471252798,0.08490884,17.2449844577733,0.123015136,18.2217267309571,0.099748164,17.7199187536176,0.14612141
"AT_2018mli",60355.5753682329,17.4000609887445,0.05947225,17.4459614167607,0.090398245,17.7724515620744,0.09974811,18.2302636304004,0.12766244,18.9015752003463,0.15876773,18.2098293789245,0.19026943
"AT_2018mli",60360.0073805919,17.7555238750269,0.111530945,17.0251487585985,0.18135902,17.9101808625933,0.12792733,18.0155167608341,0.1741618,18.3552987415046,0.16866666,18.5786331126102,0.43974045
"AT_2018mli",60365.3378311134,17.7850237334847,0.0880993,17.7173459341119,0.2190588,18.0320433390156,0.14002214,18.1463685248668,0.15348923,18.4690626260619,0.14165889,18.0164292906858,0.20222272
"AT_2018mli",60370.0995988178,17.7260048198462,0.073004775,17.6452929805847,0.12392019,18.2042073796025,0.12444807,18.4061520591682,0.14549515,18.6783731942824,0.13352892,17.9470570471538,0.15893853
"AT_2018mli",60377.3297068972,18.2771396843406,0.12356006,,,18.5311644825678,0.17741117,18.5049775878102,0.2028718,18.6216004148,0.17064124,17.708362293506,0.17605685
"AT_2018mli",60382.5974525914,,,,,18.4929476531391,0.2437842,18.8986329571527,0.32067975,,,18.5128259540445,0.36572778
