"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2020vdq",59638.214780837,,,19.2683817840138,0.09057405,,,,,,,,
"AT_2020vdq",60081.2166121778,14.2241933994582,0.02840925,14.1641132704894,0.03165248,14.6889191316595,0.030473365,,,,,,
"AT_2020vdq",60084.7791278398,,,,,14.9601607802932,0.03522078,15.6832981262503,0.051917087,16.8759485363779,0.12525475,,
"AT_2020vdq",60087.2981017014,15.0432652397492,0.028617486,14.9216080921915,0.031216806,15.2079883140803,0.028369535,,,,,,
"AT_2020vdq",60090.4819017252,15.4660593818837,0.033575896,15.4553880503307,0.03793185,15.701622350165,0.03506911,,,,,,
"AT_2020vdq",60093.843337466,15.982274947801,0.04006838,15.9185455671315,0.045410268,16.1711238476206,0.040913038,,,,,,
"AT_2020vdq",60099.8006832363,16.3786623595757,0.044557516,16.6122735842639,0.05633906,16.7753361725008,0.04966256,,,,,,
"AT_2020vdq",60102.2364946912,16.5427972065985,0.04868324,16.8059510161549,0.06444261,17.0149725819029,0.06740657,,,,,,
"AT_2020vdq",60105.4859175912,16.8079433570419,0.07972938,16.9761480721046,0.10753806,17.0492805210346,0.107035354,,,,,,
"AT_2020vdq",60108.0558105803,17.119115697407,0.06799374,17.2683232145321,0.08754474,17.5678826329919,0.08766722,,,,,,
"AT_2020vdq",60111.4283451206,17.4579799084843,0.089818336,17.5831739601082,0.11445974,17.7620189228264,0.10788287,,,,,,
"AT_2020vdq",60117.1188439451,17.9184000926012,0.13528314,18.1457088594197,0.17517453,17.8748176650541,0.15016583,,,,,,
"AT_2020vdq",60122.0904501014,18.0485672714706,0.099353075,18.416688475418,0.13534984,18.4557467484236,0.12333603,,,,,,
"AT_2020vdq",60207.3234248768,19.5885853696606,0.18733685,19.431616158172,0.1799541,19.6212509895154,0.24182118,,,,,,
"AT_2020vdq",60575.9743342204,19.1328719565118,0.30058527,18.8662537360974,0,19.3884823910086,0.6268043,18.346138508617,0,19.7089060719161,0.86009705,18.197943203523,0.55506563
"AT_2020vdq",60581.2863626088,19.401068203523,0.5573621,18.7469795966931,0.46039906,18.2075226894705,0,18.0247115070968,0,19.0884461715809,0.68286204,18.1865275809015,0.6540241
"AT_2020vdq",60582.0045504586,20.3642247310965,0.7361282,20.1258219654708,0.9512274,19.4287894674981,0.57314575,19.6579464698621,0.999969,19.2422490049146,0.50198185,18.4867959335438,0.5210343
