"TDE_name","mjd","mag_w2_src","magerr_w2_src","mag_m2_src","magerr_m2_src","mag_w1_src","magerr_w1_src","mag_uu_src","magerr_uu_src","mag_bb_src","magerr_bb_src","mag_vv_src","magerr_vv_src"
"AT_2023mfm",60166.5381813963,16.6791264371359,0.050405364,16.5729489029536,0.055698697,16.5140871217972,0.050311152,,,,,,
