1.219051448999570539e+03 7.737435061964167277e-15 3.541297845193440300e-16  
1.219635034303683142e+03 9.887739159885299001e-15 3.820006889646975368e-16  
1.220218618119109124e+03 1.011932050876346648e-14 3.912263600679545626e-16  
1.220802200445860763e+03 1.216226063952127387e-14 4.058149673371929875e-16  
1.221385781283948745e+03 1.349804430283551432e-14 4.430509062754064541e-16  
1.221969360633384667e+03 1.487730023810168722e-14 4.575167467068522089e-16  
1.222552938494179898e+03 1.524042495665550029e-14 4.689681556976975189e-16  
1.223136514866345578e+03 1.585534885350549372e-14 4.653132085302952130e-16  
1.223720089749893987e+03 1.613729393439445464e-14 4.723019714989720383e-16  
1.224303663144835582e+03 1.729397502211061505e-14 4.781840329825019168e-16  
1.224887235051182188e+03 1.651263625617946373e-14 4.799148389310976728e-16  
1.225470805468945173e+03 1.840807068137061825e-14 4.845101514886298623e-16  
1.226637941838765300e+03 1.827866098768910624e-14 4.811826884344597502e-16  
1.227221507790845635e+03 1.870348189205502804e-14 5.000960871137010225e-16  
1.227805072254387596e+03 1.990855227798193211e-14 5.101263865772904301e-16  
1.228972196715902555e+03 2.021729070505844106e-14 5.053472678702040574e-16  
1.229555756713898518e+03 1.996271495276116109e-14 5.073744824107796151e-16  
1.230139315223401809e+03 1.904591528977331305e-14 4.888807885569028486e-16  
1.230722872244424252e+03 1.853281661164454808e-14 4.875124597701727298e-16  
1.231306427776976534e+03 1.809125155997730328e-14 4.760835500919888622e-16  
1.231889981821070478e+03 1.930780601860308116e-14 4.919843702152018085e-16  
1.232473534376717453e+03 2.040578941714041306e-14 5.096372250502510717e-16  
1.233057085443928827e+03 2.214046207114038489e-14 5.280710442626687998e-16  
1.233640635022715969e+03 2.357621171585663061e-14 5.375673953321327778e-16  
1.234224183113090248e+03 2.323665653609311571e-14 5.424982388158960771e-16  
1.234807729715062806e+03 2.372350566318646992e-14 5.350807183572309656e-16  
1.235391274828645692e+03 2.440430839454211381e-14 5.504501311851602453e-16  
1.235974818453849821e+03 2.564315845440551939e-14 5.519189392552584054e-16  
1.236558360590686561e+03 2.598512767806870905e-14 5.644306217378292859e-16  
1.237141901239167510e+03 2.618865275463497233e-14 5.557917327087826768e-16  
1.237725440399303807e+03 2.522846637002286452e-14 5.502927948152077590e-16  
1.238308978071107049e+03 2.478787371217906765e-14 5.523540494923510989e-16  
1.238892514254588605e+03 2.288864288531831936e-14 5.094983116469013664e-16  
1.239476048949759615e+03 2.156111016994328305e-14 5.053189981455894451e-16  
1.240059582156632132e+03 1.929351996091469013e-14 4.725139414940224269e-16  
1.240643113875216386e+03 1.659861348845756424e-14 4.414193355305374598e-16  
1.241226644105524883e+03 1.804834087086940042e-14 4.622033270644510493e-16  
1.241810172847568538e+03 2.320061189605565621e-14 5.205139751259435423e-16  
1.242393700101358718e+03 2.732202688377448341e-14 5.611664743964664328e-16  
1.242977225866906792e+03 2.854503065126065553e-14 5.758536021853823735e-16  
1.243560750144224357e+03 2.942630067024297469e-14 5.749002666032476585e-16  
1.244144272933323009e+03 2.857272862863587115e-14 5.662278668332253011e-16  
1.244727794234213206e+03 2.532042196084268587e-14 5.338813197039188763e-16  
1.245311314046907228e+03 2.537750012302636415e-14 5.271258084330922040e-16  
1.245894832371416442e+03 2.628639866268222408e-14 5.503905741810564273e-16  
1.246478349207751307e+03 2.462396267248999349e-14 5.271952651347670566e-16  
1.247061864555924330e+03 2.339245300014749368e-14 5.055435677557302415e-16  
1.247645378415946197e+03 2.321292606104283923e-14 5.127206896760527419e-16  
1.248228890787828504e+03 2.168643716481902933e-14 4.816087989464878667e-16  
1.248812401671582847e+03 2.089930808166044762e-14 4.813496598041872541e-16  
1.249395911067220140e+03 2.110855910095014998e-14 4.864784442998120427e-16  
1.249979418974752207e+03 2.036695973277238142e-14 4.728386727501760443e-16  
1.250562925394190188e+03 2.001627284601605050e-14 4.617729284481274579e-16  
1.251146430325545680e+03 2.027648475554436058e-14 4.748080772921014960e-16  
1.251729933768829824e+03 2.092108021653667216e-14 4.764324217871392271e-16  
1.252313435724054216e+03 2.110108657628947254e-14 4.808987735784519494e-16  
1.253480435170368992e+03 2.077315438262818115e-14 4.714620324526509927e-16  
1.254063932661481658e+03 2.093848674360274803e-14 4.765503181854851850e-16  
1.254647428664580957e+03 2.003461110932410610e-14 4.618191446833120207e-16  
1.255230923179676665e+03 2.089845596651550980e-14 4.733286813101626571e-16  
1.255814416206780834e+03 2.208904717124204886e-14 4.871662879925417380e-16  
1.256397907745905059e+03 2.311050114299495473e-14 5.028569910052764144e-16  
1.256981397797060254e+03 2.364024571260316121e-14 4.975283596736588144e-16  
1.257564886360258470e+03 2.258677050731225378e-14 4.960580692959029592e-16  
1.258148373435510393e+03 2.256189823184907850e-14 4.815112842784352153e-16  
1.258731859022827393e+03 2.217078754471798335e-14 4.807017854786561212e-16  
1.259315343122221748e+03 2.058809970650974513e-14 4.658876027476520354e-16  
1.259898825733703688e+03 1.924297242275434250e-14 4.566104743928493109e-16  
1.260482306857285494e+03 1.801061232933279938e-14 4.223653293820519737e-16  
1.261065786492978077e+03 1.737974727241548001e-14 4.390188176882391709e-16  
1.262232741300741509e+03 2.104934810980528537e-14 4.763033551418013531e-16  
1.262816216472835094e+03 2.270555671376930235e-14 4.833354226699065545e-16  
1.263399690157085161e+03 2.299418657867799420e-14 4.932795894706720405e-16  
1.263983162353503303e+03 2.156748493990431892e-14 4.624209615923362011e-16  
1.264566633062100209e+03 2.220711509375982579e-14 4.838689475475583569e-16  
1.265150102282887701e+03 2.293455207105950244e-14 4.775988920346268055e-16  
1.265733570015877376e+03 2.392039000144625949e-14 5.050213190041887620e-16  
1.266317036261080375e+03 2.449292159335206970e-14 4.927334120383706269e-16  
1.266900501018508066e+03 2.523272186354987012e-14 5.101222043521133620e-16  
1.267483964288171592e+03 2.354528315482058709e-14 4.889650683351546515e-16  
1.268067426070083002e+03 2.343635980000136759e-14 4.828345085607240426e-16  
1.268650886364252756e+03 2.262846146897611044e-14 4.768718201285273954e-16  
1.269234345170693359e+03 2.404501565304167920e-14 4.972707557785751003e-16  
1.269817802489415271e+03 2.449591500778766640e-14 4.913699536910872204e-16  
1.270401258320430316e+03 2.442489637735807684e-14 5.027691113369987808e-16  
1.270984712663749633e+03 2.441794054279522452e-14 4.909128205973659152e-16  
1.272151616887347018e+03 2.388845685933477236e-14 4.836160023336845415e-16  
1.272735066767647595e+03 2.480493973200034730e-14 5.005902778988647033e-16  
1.273318515160298375e+03 2.455615429693049773e-14 4.922401212257134038e-16  
1.273901962065310272e+03 2.370960754658792136e-14 4.877713871542365288e-16  
1.274485407482694654e+03 2.372761207891475876e-14 4.840071197970792147e-16  
1.275652293854627487e+03 2.292363042823760549e-14 4.768725083427970395e-16  
1.276235734809198220e+03 2.164776333451329249e-14 4.665821168248413583e-16  
1.276819174276187368e+03 2.290478394516119731e-14 4.837513158470084160e-16  
1.277402612255606073e+03 2.160405304630318157e-14 4.682226608249953279e-16  
1.277986048747465475e+03 2.105366289563859877e-14 4.659872349980728225e-16  
1.278569483751777170e+03 2.125685085309185485e-14 4.560134220441534360e-16  
1.279152917268552983e+03 2.127209066987885422e-14 4.566995187314294193e-16  
1.279736349297803372e+03 2.158084095541662473e-14 4.673279293348987697e-16  
1.280319779839540388e+03 2.035745941123597719e-14 4.438428556113096233e-16  
1.280903208893775400e+03 2.072725874941415414e-14 4.610721675029521346e-16  
1.281486636460519321e+03 1.922292145882693870e-14 4.370429809898705069e-16  
1.282070062539783976e+03 1.965847765876636150e-14 4.386439261997403380e-16  
1.282653487131580732e+03 1.945789686872475416e-14 4.436391706572745657e-16  
1.283236910235920504e+03 1.895100185990167968e-14 4.244217665593078047e-16  
1.283820331852815116e+03 1.877633350178247590e-14 4.351531710752073578e-16  
1.284403751982275708e+03 1.901835283766965812e-14 4.299091106894171793e-16  
1.284987170624314103e+03 1.770146902050750287e-14 4.165085730078213174e-16  
1.285570587778940762e+03 1.772107105697286189e-14 4.205608845066042970e-16  
1.286154003446168190e+03 1.661155445782571544e-14 4.164958145740532995e-16  
1.286737417626007073e+03 1.714035204459889161e-14 4.085959617914860674e-16  
1.287904241523564679e+03 1.737728748873665352e-14 4.057001149635012247e-16  
1.288487651241306821e+03 1.859698782772853387e-14 4.308667608456269709e-16  
1.289071059471705667e+03 1.728956536858720916e-14 4.158564899873335146e-16  
1.289654466214773038e+03 1.768154680558808173e-14 4.197689881102603313e-16  
1.290237871470520076e+03 1.688402801629847877e-14 4.103559639069824950e-16  
1.290821275238958606e+03 1.697024580593359949e-14 4.044648497588288361e-16  
1.291404677520099540e+03 1.589533727894536924e-14 3.966529560538780428e-16  
1.291988078313954475e+03 1.599128070088086384e-14 3.962767146066195232e-16  
1.292571477620535006e+03 1.671927502585983383e-14 4.041308011402554214e-16  
1.293154875439852049e+03 1.715506161876090979e-14 4.160295494063694088e-16  
1.293738271771917425e+03 1.578386266088901979e-14 3.944831752803677457e-16  
1.294321666616741823e+03 1.655809143226091851e-14 4.021523174639265877e-16  
1.294905059974337291e+03 1.616883744135020479e-14 4.014879259959239959e-16  
1.295488451844714973e+03 1.632870135761729791e-14 3.984213755592878100e-16  
1.296071842227886464e+03 1.535142354219549282e-14 3.875941769110097159e-16  
1.296655231123862677e+03 1.538966538569812997e-14 3.921382439752330203e-16  
1.297238618532655209e+03 1.519941670354713059e-14 3.897134004054807720e-16  
1.297822004454275429e+03 1.492003305029066668e-14 3.763632611842465409e-16  
1.298405388888734706e+03 1.583128972967168258e-14 3.989113311797152193e-16  
1.298988771836044407e+03 1.577875335815118185e-14 3.903493103906319379e-16  
1.299572153296215902e+03 1.486640570033410241e-14 3.913746967128424719e-16  
1.300155533269261014e+03 1.485513677400383120e-14 3.714936687704815683e-16  
1.300738911755190657e+03 1.459044406018454587e-14 3.946183829145732134e-16  
1.301322288754015744e+03 1.436757783330067789e-14 3.696325256271270569e-16  
1.301905664265748555e+03 1.294203747669768825e-14 3.634199889452699927e-16  
1.302489038290399776e+03 1.148810288163683996e-14 3.391039494306447759e-16  
1.303072410827981230e+03 1.038110197034303878e-14 3.254558399004342430e-16  
1.303655781878504058e+03 1.160117923899644729e-14 3.379833248414273366e-16  
1.304822519518419767e+03 1.138411772890011303e-14 3.347895606440253954e-16  
1.305989251210237171e+03 1.230372615314105633e-14 3.500331890792874115e-16  
1.306572614825638084e+03 1.425511388076193542e-14 3.823706306044108525e-16  
1.307155976954048356e+03 1.338758951244765905e-14 3.670656981595913065e-16  
1.307739337595479583e+03 1.440058840132107248e-14 3.789494115908915300e-16  
1.308322696749943361e+03 1.400355017762509174e-14 3.702352954482168983e-16  
1.308906054417450605e+03 1.384709387490480267e-14 3.750761946208936316e-16  
1.309489410598013592e+03 1.412367130800701309e-14 3.705997843133322645e-16  
1.310656118498349315e+03 1.355731373925373948e-14 3.664800807556833646e-16  
1.311239470218145698e+03 1.369590527008348810e-14 3.687106890827183611e-16  
1.311822820451042617e+03 1.458042535448442201e-14 3.779670121907541518e-16  
1.312406169197051668e+03 1.331318783242673581e-14 3.625119166862541794e-16  
1.312989516456183992e+03 1.356860384140769205e-14 3.671933619066102905e-16  
1.313572862228450958e+03 1.279700849546880695e-14 3.564975327744954181e-16  
1.314156206513864163e+03 1.365969545862131401e-14 3.703452773824619489e-16  
1.314739549312434974e+03 1.355880451724090704e-14 3.671927266318998498e-16  
1.315322890624174079e+03 1.314023132789393297e-14 3.627661324495488763e-16  
1.315906230449093755e+03 1.289296292883261585e-14 3.640393553181700981e-16  
1.316489568787204917e+03 1.268995623643007220e-14 3.516378665280810818e-16  
1.317072905638519387e+03 1.327033728265808801e-14 3.728587153045410767e-16  
1.317656241003047853e+03 1.386672471049036834e-14 3.765979422501951855e-16  
1.318822907271793156e+03 1.318535531409301131e-14 3.618976060412579980e-16  
1.319406238176032730e+03 1.410254291817070182e-14 3.797343993747594529e-16  
1.319989567593532456e+03 1.380925013688737504e-14 3.705712763607012369e-16  
1.320572895524303021e+03 1.406397073181863550e-14 3.816278621190076362e-16  
1.321156221968356249e+03 1.365211790187517704e-14 3.748667921944646075e-16  
1.321739546925703280e+03 1.343130064769071721e-14 3.668101059677573213e-16  
1.322322870396355484e+03 1.360938932485093386e-14 3.776372252066966103e-16  
1.323489512877621110e+03 1.395164061048555920e-14 3.830221842293066213e-16  
1.324072831888257497e+03 1.374396676654364435e-14 3.733710114189523182e-16  
1.325239465449593808e+03 1.392244423182665072e-14 3.814349768350500710e-16  
1.325822780000316243e+03 1.354917714076241467e-14 3.793318469665768466e-16  
1.326406093064423658e+03 1.422096998265811457e-14 3.809563767500717896e-16  
1.326989404641926967e+03 1.362987905184501539e-14 3.796270379486949703e-16  
1.327572714732838222e+03 1.368035289813895189e-14 3.716124386715543822e-16  
1.328156023337168335e+03 1.352379241036615054e-14 3.690169179629303924e-16  
1.328739330454928449e+03 1.288092150845444872e-14 3.712599935561577882e-16  
1.329322636086130842e+03 1.321808890233965375e-14 3.734820786141610383e-16  
1.329905940230785745e+03 1.360397000805440085e-14 3.716849393978834300e-16  
1.330489242888905210e+03 1.292183997607040946e-14 3.683044838449507207e-16  
1.331072544060500377e+03 1.292265228066682634e-14 3.687360736013563884e-16  
1.331655843745582843e+03 1.319092455572120834e-14 3.716051594821639156e-16  
1.332239141944163521e+03 1.282808528727061997e-14 3.685497792925196458e-16  
1.332822438656253780e+03 1.170529906997178765e-14 3.476891312768795421e-16  
1.333405733881865899e+03 1.153330479486706570e-14 3.412378636527947737e-16  
1.333989027621010337e+03 1.059987956919051025e-14 3.364047201255413377e-16  
1.334572319873698689e+03 9.128965351669002248e-15 3.129691978293665678e-16  
1.335155610639942552e+03 9.133822238588558406e-15 3.067805898282694376e-16  
1.335738899919752612e+03 8.785384224307187656e-15 3.080629447708532450e-16  
1.336322187713141147e+03 9.791047807857378854e-15 3.180766741524119904e-16  
1.336905474020118845e+03 1.116252543956891552e-14 3.470678855496277162e-16  
1.338072042174887883e+03 1.303298848644206601e-14 3.787080866102628595e-16  
1.338655324022701961e+03 1.212661410496902389e-14 3.535877363726604812e-16  
1.339238604384151131e+03 1.235874179009817039e-14 3.642059825807627800e-16  
1.340988436550420602e+03 1.206042525640467836e-14 3.563418640006578387e-16  
1.341571710966522687e+03 1.196543220543600308e-14 3.618917297501864213e-16  
1.342154983896316253e+03 1.241382095452632853e-14 3.635375677062607303e-16  
1.342738255339813122e+03 1.250161591950923676e-14 3.659413942710092313e-16  
1.343321525297023982e+03 1.261965080774207076e-14 3.631181275786922414e-16  
1.343904793767960882e+03 1.167655161877492395e-14 3.556224153910837174e-16  
1.344488060752634965e+03 1.189418402907770761e-14 3.522731677083014087e-16  
1.345071326251057144e+03 1.190904268103844255e-14 3.622192932727574203e-16  
1.345654590263239470e+03 1.247599571395363593e-14 3.662828279580915194e-16  
1.346237852789192857e+03 1.178651004785568820e-14 3.584755399947914213e-16  
1.346821113828928901e+03 1.213853524666868092e-14 3.636240974157786774e-16  
1.347404373382458743e+03 1.251092650566545603e-14 3.657018692353934761e-16  
1.347987631449793980e+03 1.249162685996226679e-14 3.663891835325311375e-16  
1.348570888030945753e+03 1.213049012773565957e-14 3.630073250812795383e-16  
1.349154143125925430e+03 1.233381361046047633e-14 3.633665993998133701e-16  
1.350320648857414881e+03 1.288102315240811924e-14 3.748732772904670232e-16  
1.350903899493946710e+03 1.168438243837228996e-14 3.558954511676752207e-16  
1.351487148644352146e+03 1.130204277741001309e-14 3.524096194221481562e-16  
1.352070396308642330e+03 1.132095278795746535e-14 3.502914547188611680e-16  
1.352653642486828630e+03 1.214008616399510354e-14 3.619949883604126409e-16  
1.353236887178922643e+03 1.198903054334650789e-14 3.667585428370932158e-16  
1.353820130384935283e+03 1.202002517295243725e-14 3.593513455924727661e-16  
1.354403372104878372e+03 1.065126143480390336e-14 3.449079780039088520e-16  
1.357319558413944833e+03 1.250932476636219814e-14 3.826193406535483964e-16  
1.357902791217707772e+03 1.170173052016500528e-14 3.566871887453415763e-16  
1.358486022535480515e+03 1.245275482394687244e-14 3.752033554421001834e-16  
1.359652480713100886e+03 1.139584405302190157e-14 3.540494752080324816e-16  
1.360818932946896211e+03 1.074943170635772952e-14 3.535350615112531044e-16  
1.361402156834888046e+03 1.007894075410195947e-14 3.391127373974725393e-16  
1.361985379236957897e+03 1.006840281720516872e-14 3.424768875661706033e-16  
1.362568600153117131e+03 1.058741039717397969e-14 3.413205552442704748e-16  
1.363151819583376664e+03 1.131327274022471061e-14 3.647552040377183887e-16  
1.363735037527748091e+03 1.139607021081881846e-14 3.597264753089880144e-16  
1.364318253986243235e+03 1.151090839670871474e-14 3.603912902934642334e-16  
1.364901468958872783e+03 1.127993775858551762e-14 3.673160228652845539e-16  
1.365484682445648332e+03 1.103282944875123156e-14 3.555550498019973988e-16  
1.366067894446581477e+03 1.134595635352746504e-14 3.589307143248222009e-16  
1.366651104961683131e+03 1.194515931887641866e-14 3.746197232716623688e-16  
1.367234313990965347e+03 1.133144583210805162e-14 3.545890087256538693e-16  
1.367817521534438811e+03 1.073030400834283291e-14 3.561940567513619633e-16  
1.368400727592114890e+03 1.222020616344294056e-14 3.758924696842507601e-16  
1.368983932164005410e+03 1.076543808796199403e-14 3.550946344556054832e-16  
1.369567135250121282e+03 1.132400041250168632e-14 3.621223609398560063e-16  
1.370150336850473877e+03 1.080734758412624230e-14 3.511629986820266397e-16  
1.370733536965075018e+03 1.082753830848994306e-14 3.529697728980792657e-16  
1.371316735593935618e+03 1.162699426212991660e-14 3.725474042266455196e-16  
1.371899932737067275e+03 1.073418511330715211e-14 3.585061919995701863e-16  
1.373066322566188546e+03 1.137673753083068631e-14 3.666648662870828105e-16  
1.373649515252201354e+03 1.146387773934536697e-14 3.651033610488195079e-16  
1.374232706452530238e+03 1.139518421435599047e-14 3.727835940700314609e-16  
1.374815896167186793e+03 1.173455135280521491e-14 3.627597002931056639e-16  
1.375399084396182616e+03 9.907120967784371901e-15 3.508792426446964490e-16  
1.375982271139528621e+03 1.042232875795180008e-14 3.424888519065505703e-16  
1.376565456397236630e+03 1.055533495352735385e-14 3.556956837410212144e-16  
1.377731822455783458e+03 1.049806536189759609e-14 3.608881015868084822e-16  
1.378898182571913594e+03 1.012445522248972204e-14 3.512312377738398142e-16  
1.380647711604276083e+03 1.137424555989986416e-14 3.685355650208735345e-16  
1.381230884977287360e+03 1.120223857930093339e-14 3.730448772644798109e-16  
1.381814056864762051e+03 1.041735752158436459e-14 3.565753009869652036e-16  
1.382397227266712434e+03 1.029421756577842892e-14 3.573282603375150732e-16  
1.382980396183149423e+03 1.037757068998593560e-14 3.519875323166194976e-16  
1.383563563614084387e+03 1.071964833386637381e-14 3.694333670054038895e-16  
1.384146729559528694e+03 1.037047678905268083e-14 3.516742360052538133e-16  
1.384729894019493713e+03 1.076646384486111899e-14 3.667202145962299587e-16  
1.385313056993990813e+03 1.021622107792935844e-14 3.567147967254661461e-16  
1.385896218483031589e+03 1.022467531377590361e-14 3.579806080557988929e-16  
1.386479378486626956e+03 1.042555256534904995e-14 3.636222974707657620e-16  
1.387062537004788510e+03 1.131778234363589250e-14 3.728023876135486657e-16  
1.387645694037527392e+03 1.058788219452560034e-14 3.636207886933284653e-16  
1.388228849584855197e+03 1.098122735457155233e-14 3.694770686115262910e-16  
