3.159652919044618102e+03 8.608807188946394717e+01
3.160696324854237446e+03 8.194812009592756397e+01
3.161740137703524397e+03 8.926473511957513551e+01
3.162784621301864718e+03 1.314226677368491778e+02
3.163828660515252068e+03 9.459130209654608734e+01
3.164872511768652203e+03 6.290480454189819426e+01
3.165917256840613391e+03 8.069331395108581262e+01
3.166961319986296530e+03 1.115403257439250240e+02
3.168005747927905304e+03 8.228052642563282859e+01
3.169050051836689363e+03 1.047807308267807969e+02
3.170094657225450646e+03 1.001734204507897346e+02
3.171139541795457262e+03 9.204812906337990341e+01
3.172183772303918431e+03 1.030248715126551531e+02
3.173229160756493911e+03 1.099650361328794048e+02
3.174273631473125079e+03 7.393245593634331669e+01
3.175318350350813489e+03 1.333581474243070204e+02
3.176888985083771786e+03 9.226377823182463089e+01
3.178453692040830447e+03 1.087942662026376297e+02
3.179498853842232165e+03 9.811745365341759850e+01
3.180543536065405988e+03 1.015814602179789574e+02
3.181589353809982185e+03 1.165367852165473579e+02
3.182635260162264331e+03 1.039283801274828818e+02
3.183680249384191484e+03 9.170895984425621350e+01
3.184725850290715243e+03 9.588518857525271244e+01
3.185771574217211310e+03 9.188417242939894436e+01
3.186816952962542473e+03 9.425745567656522894e+01
3.187863023110555787e+03 9.287589879015152405e+01
3.188908607401273002e+03 1.281028447803701056e+02
3.189954895363766354e+03 1.263765438447833986e+02
3.191000339486372468e+03 1.178935851348791459e+02
3.192046726574598779e+03 9.148029956952100861e+01
3.193093899078054619e+03 4.359669663710197085e+01
3.194138655447171459e+03 1.104819382947481330e+02
3.195185302039778890e+03 1.006772921183169700e+02
3.196231389758697787e+03 9.234780731701742695e+01
3.197277752702914313e+03 9.271440657521806372e+01
3.198324431439116324e+03 9.873743241755597921e+01
3.199371104828735042e+03 8.796705476810822688e+01
3.200417349222478151e+03 8.042104991385797064e+01
3.201463946995304923e+03 9.396971020368300742e+01
3.202510452168836764e+03 9.105378807159485177e+01
3.203557984182967630e+03 7.003442642684177599e+01
3.204604337265628601e+03 8.957974143209150952e+01
3.205650914725738403e+03 8.296219172768887518e+01
3.206698474808301853e+03 9.391244828069680750e+01
3.207745819786395259e+03 5.777089823931587631e+01
3.208791912331802450e+03 1.028011877478484024e+02
3.209839702613488498e+03 1.080941755828865780e+02
3.210887612067961982e+03 6.631760731845263024e+01
3.212460743764443123e+03 8.131276933573542465e+01
3.214029085431154726e+03 7.635396044743967536e+01
3.215077236928104867e+03 8.375867729245381099e+01
3.216125126297704810e+03 8.754742627957550383e+01
3.217172002893207718e+03 9.143002971348110464e+01
3.218220205186572912e+03 9.882171839518728973e+01
3.219268551295654561e+03 5.630048444334614288e+01
3.220315868113539182e+03 9.129502260412225212e+01
3.221364178073305538e+03 7.530846560791738398e+01
3.222412095126399436e+03 8.714349816394378934e+01
3.223459141575816375e+03 7.658178248321574699e+01
3.224508296753184823e+03 6.906140305159301818e+01
3.225556892597201113e+03 8.884957119623238952e+01
3.226604000224088850e+03 5.800753877796528712e+01
3.227653285262450936e+03 1.025322035815199229e+02
3.228701253930447365e+03 8.584890672569122216e+01
3.229750754796863930e+03 7.187962859645718083e+01
3.230798156580927753e+03 5.991919488663212690e+01
3.231847734576938365e+03 8.913122693393438567e+01
3.232897474225811948e+03 6.183256299594454930e+01
3.233944892078582143e+03 7.836460562522249518e+01
3.234993668398586124e+03 7.149516228784167993e+01
3.236042967428124484e+03 7.898075165087506377e+01
3.237091930253614919e+03 6.920545245736583695e+01
3.238141275494535421e+03 9.173177755805497213e+01
3.239189709335883435e+03 8.534299082660511715e+01
3.240239480308333441e+03 6.875860487777528363e+01
3.241288684822970481e+03 8.660415179925863072e+01
3.242337428305745561e+03 9.114353579645637637e+01
3.243386277985319339e+03 7.806952534214320849e+01
3.244437121196794124e+03 8.202038998909904421e+01
3.245485886799686796e+03 8.663552205187146171e+01
3.246536123379337369e+03 8.372686977224834948e+01
3.247585236731962141e+03 8.931850884961983184e+01
3.248635521432792302e+03 5.405445682175250255e+01
3.250211672896069103e+03 6.815561235005503704e+01
3.251784912429685392e+03 7.852873466804268787e+01
3.252835088159146835e+03 6.876351134687919853e+01
3.253885391073617484e+03 5.435816232930108782e+01
3.254934417199445306e+03 5.956604643054568271e+01
3.255984444184838594e+03 7.393143693864827526e+01
3.257035690870479812e+03 6.602789350555242720e+01
3.258085968508760743e+03 8.744617830383516832e+01
3.259136249483859046e+03 7.153418627963745280e+01
3.260186681459167630e+03 8.926786809078450347e+01
3.261237254709856188e+03 9.061437052492073008e+01
3.262287846714751140e+03 7.798624994389456333e+01
3.263338698369373105e+03 6.140839003105198657e+01
3.264389065629758534e+03 7.226769422731858583e+01
3.265440728181342365e+03 6.610269879844466345e+01
3.266490812398064008e+03 9.060990614264237308e+01
3.267541825806065390e+03 7.751547819871500167e+01
3.268592385600362377e+03 8.149655544614910241e+01
3.269643778323653351e+03 8.011830975973222735e+01
3.270694172803742276e+03 7.416459692663823944e+01
3.271746620908924342e+03 6.823307303773523813e+01
3.272797575356921243e+03 8.918228638088285720e+01
3.273848491222727262e+03 7.575944160356681323e+01
3.274900205128096786e+03 7.152156811907501321e+01
3.275951718029526091e+03 9.225633356871485091e+01
3.277003386546527508e+03 5.096954063659778456e+01
3.278054732059790240e+03 7.447016345522706615e+01
3.279105818005844412e+03 5.222269343775145956e+01
3.280157866257318346e+03 6.507130011628508726e+01
3.281210295890268299e+03 8.411810996237605309e+01
3.282262063713490534e+03 7.724723105208269658e+01
3.283313394466015325e+03 7.680448840196956439e+01
3.284365582326622189e+03 8.588859552827098298e+01
3.285417888362942904e+03 8.174001111756585658e+01
3.286470043402830925e+03 7.890560340734396050e+01
3.287521998874864039e+03 7.582894984678151218e+01
3.288574248451405765e+03 8.181967846932785449e+01
3.289626849982204021e+03 8.196461159890034764e+01
3.290679096309465876e+03 8.176703645494309569e+01
3.292259282997922128e+03 7.592764111547757011e+01
3.293836797110110183e+03 9.199009233386541950e+01
3.294889280933195096e+03 6.990762603599949898e+01
3.295941739884898197e+03 7.566964176588987812e+01
3.296994517522034130e+03 6.767898922167822207e+01
3.298047605441837277e+03 7.118080185356383538e+01
3.299100103069592478e+03 8.616419013159007534e+01
3.300153462497094552e+03 6.997607751236810714e+01
3.301206288418324220e+03 7.564405934743349746e+01
3.302259201604355439e+03 8.055726964826004632e+01
3.303312657894876338e+03 5.540086353870070468e+01
3.304365577839270372e+03 8.794587428579316679e+01
3.305418935606799550e+03 7.687426726393942999e+01
3.306472467399125435e+03 7.474159953718410065e+01
3.307525475566222667e+03 9.863824057243193977e+01
3.308579049992901219e+03 9.388014055141007930e+01
3.309632546279918643e+03 7.023640324333078411e+01
3.310686086932656963e+03 7.118690915345278825e+01
3.311739480728413128e+03 7.535512966377230271e+01
3.312793718082651139e+03 8.430249963758771514e+01
3.313847284979619872e+03 6.635876665222238557e+01
3.314901071038304963e+03 7.403128276816737241e+01
3.315955437246754627e+03 8.274244483262964422e+01
3.317009153881225757e+03 7.086879966517312823e+01
3.318062372675379720e+03 6.783516043312842214e+01
3.319117446906503119e+03 6.690721706086941367e+01
3.320170842288455333e+03 7.205866137130446702e+01
3.321225942851302534e+03 7.314207995797070794e+01
3.322280383569605874e+03 6.518971727628859014e+01
3.323333657485070489e+03 6.627547511479735931e+01
3.324389125491290088e+03 8.411014440213848786e+01
3.325442879533102769e+03 6.210989012711556967e+01
3.326497669228154791e+03 6.146117367643697804e+01
3.327551798786158088e+03 7.067959455470970909e+01
3.328606450267016044e+03 6.363840497351242931e+01
3.329661863559584162e+03 6.834752466256163927e+01
3.330715563141064649e+03 6.906789721776952717e+01
3.331771033576195805e+03 7.057315343465842261e+01
3.332825846618375181e+03 6.977550924824132039e+01
3.333881170508079322e+03 5.787786384558265240e+01
3.334935994127763934e+03 6.541379723287663239e+01
3.335991043754145267e+03 6.771795480247573096e+01
3.337045992241793101e+03 7.409587636619082218e+01
3.338630186943915305e+03 6.304263464511615922e+01
3.340211938110707706e+03 6.931328213180130149e+01
3.341266974292868781e+03 5.912518775169032637e+01
3.342323921508616877e+03 7.981217176714145012e+01
3.343377762448978956e+03 6.527331021095100994e+01
3.344433430052629774e+03 7.230328690966233296e+01
3.345490066517376363e+03 7.009241229288268471e+01
3.346544761817740437e+03 7.775751446585475435e+01
3.347600075659142021e+03 6.887736219256449033e+01
3.348657627839367251e+03 6.898364683503827166e+01
3.349712669907545205e+03 7.460795150692285915e+01
3.350769405766166528e+03 7.476869100729783213e+01
3.351824271938571655e+03 7.234373620810680450e+01
3.352881207823490513e+03 6.493191505847700284e+01
3.353936025864174098e+03 7.817643928537690101e+01
3.354993176362086615e+03 8.291967083400803062e+01
3.356049244226482642e+03 7.634055981125908374e+01
3.357105069830568482e+03 6.372701000496684998e+01
3.358162018334659933e+03 7.847464538819890834e+01
3.359218469667161571e+03 7.949525045016470415e+01
3.360275085336512802e+03 7.144375987784390247e+01
3.361331078114403226e+03 7.304706670913112987e+01
3.362388125951060829e+03 7.306413627874111683e+01
3.363444551787165437e+03 7.479679934913482953e+01
3.364501308979501118e+03 7.262392075353540122e+01
3.365558998259624332e+03 5.783345686171228550e+01
3.366615284529600103e+03 7.686481546341192939e+01
3.367671934720777699e+03 6.776808366553149199e+01
3.368729057656039004e+03 6.515548889981802461e+01
3.369785734395524287e+03 7.136747703926012321e+01
3.370843414298672087e+03 6.529649513011648310e+01
3.371899691990977317e+03 7.797646298684544774e+01
3.372957410837170301e+03 7.347308512931549274e+01
3.374015154299470851e+03 5.778899094744394915e+01
3.375072027549318136e+03 5.608103445092149997e+01
3.376129291006810490e+03 7.431031312882923601e+01
3.377186791949580766e+03 6.494959319857173341e+01
3.378244747532993642e+03 6.872292614061477423e+01
3.379302556586254468e+03 5.761990205983772739e+01
3.380359303957433895e+03 7.820364614332440567e+01
3.381417636335339012e+03 7.148600032745572719e+01
3.382476087520486544e+03 6.750118851603548364e+01
3.383532470232146352e+03 7.085810271036390873e+01
3.384590278627558746e+03 6.883207072258556991e+01
3.385647467720619716e+03 7.305702209621320264e+01
3.386706664890257798e+03 6.451048037077978847e+01
3.387765259881770362e+03 5.334345369317375685e+01
3.388822707341249497e+03 7.164099584340176818e+01
3.389880814952943638e+03 6.307948793456059633e+01
3.390938926309960152e+03 6.599171060946966350e+01
3.392527328449948527e+03 7.244764843806336785e+01
3.394114127261149406e+03 6.745036308046832119e+01
3.395172252439194381e+03 6.202994297915039823e+01
3.396230972513717461e+03 7.002500374011897577e+01
3.397289773600751687e+03 6.528983995523111616e+01
3.398347595856739645e+03 6.659427346579720108e+01
3.399406796429556380e+03 6.054959901761277052e+01
3.400466229375670991e+03 6.354806097479861648e+01
3.401524573826946380e+03 6.615661225522664779e+01
3.402583004633858764e+03 6.829098205331624172e+01
3.403642157148904516e+03 6.753566799742890225e+01
3.404701003482317901e+03 6.676192733215233943e+01
3.405760283717126640e+03 7.642895766434293137e+01
3.406819061011997292e+03 7.859439314574292723e+01
3.407878263144596076e+03 6.296740682085214047e+01
