wavelength flux
3200.444608675725 -12.007686614791345
3201.498192596596 -25.44165916811254
3202.552059530364 0.1205368423188935
3203.6059014930547 9.28358063105926
3205.187012553067 -6.539419028820222
3206.767607104752 19.094447557271508
3207.8216577076205 3.774065991440068
3208.8756961683707 -7.668074192986904
3209.930002153878 -14.519791446737432
3210.983963526802 -1.86003737787052
3212.038234640599 11.834226914081505
3213.09256973141 5.19194662479587
3214.1468663702994 -6.430531043794487
3215.2007418918715 -16.70519659050633
3216.2556557568814 1.3824032512803468
3217.310190344143 -3.106028026437606
3218.3646546751183 -1.29405354143044
3219.419281892048 -4.982008642864913
3220.4738935679297 10.465812746706735
3221.528604727263 10.933474932664677
3222.5833496512278 11.70548093195238
3223.638157529333 1.7035956758875106
3224.693001749747 -6.716556957811724
3225.747889680547 -3.697077961870228
3226.802838523716 6.186400043010732
3227.857854980672 8.533139983806853
3228.912914735879 -0.6077486189641153
3229.9680000705152 5.638293938882852
3231.023177391989 -2.3403011043200297
3232.078434211346 -10.641862944481122
3233.1336295687665 3.718829180700155
3234.1889531039183 -1.042761168931239
3235.244333963125 4.384588112022672
3236.2997587224554 -3.76649349459513
3237.355199661975 4.47631653819152
3238.4107237572816 1.4959287535275012
3239.466267741716 -0.6142954165518762
3240.521930669434 4.476145090132558
3241.5775903586923 -12.580851933573063
3242.6333202839 -4.373972300448125
3243.689273376516 3.9643137109137054
3244.7449028634014 1.4106770919469864
3245.8007621438032 -2.271696371848204
3246.8567000128155 -2.5731774836136907
3247.912657110808 -4.690932472360982
3248.9687235456963 -8.592601545890405
3250.024823063301 9.691254190849266
3251.080914535043 -5.032219545611873
3252.137057720455 7.571157104851357
3253.194042721216 9.077182750765028
3254.7775931274355 -6.510834891472279
3256.362315004744 -3.711290762126264
3257.419474490523 -0.4937099268062422
3258.4752119774853 19.2392745317387
3259.5324508143426 -20.939649455651526
3260.58833225618 -2.682817798316659
3261.645000623518 3.277516053645987
3262.701651538478 3.455803254923864
3263.7583948824395 4.127592144996351
3264.815176579816 -6.793772040766856
3265.8720386106284 1.6317399943505753
3266.9285287687912 3.3567436279321883
3267.985855610625 15.033148718198648
3269.042824939422 4.03893294375582
3270.0998639039176 0.1555314401444856
3271.1569698373046 3.327686206355952
3272.214095602622 7.034616605113914
3273.271278327364 3.415112227710802
3274.328519380762 -1.9214475788632557
3275.385107348094 3.989929291739024
3276.4431997066104 3.9098271121140646
3277.500534579849 3.6092290805774274
3278.557955884354 12.084910746254256
3279.6154541726187 -0.0874049246765664
3280.6725482179368 -3.5586749878828745
3281.7305413286217 6.123364773151513
3282.788200631387 0.3915659791410882
3283.8458816065536 -3.415151857442434
3284.9036073111656 4.96236064134788
3285.961406504009 -6.315657978662691
3287.019222290006 -4.688599050209645
3288.077123199524 7.70675988043401
3289.135037828207 3.5533489995924508
3290.193013286165 8.82080271206393
3291.251059666912 -2.2671295987846944
3292.3093019847124 1.489675370826456
3293.3672672369867 -0.2692415261772845
3294.425051830785 -11.12917022219961
3295.4836811269493 5.459270800851693
3296.541932672841 4.925530897305727
3297.6002886188985 -4.038839533042008
3298.658647324391 3.3021700447047
3299.717080778513 -3.084721392099207
3300.77555163674 -1.6757754583598667
3301.834066753332 3.3638808872998345
3302.8926756684746 -3.000973725842384
3303.9512536378425 -1.2020500597319626
3305.009910514853 2.656353003199786
3306.068640545016 8.12758598762201
3307.127396845261 -1.2424909474202963
3308.715648941497 -1.638460498537096
3310.303982305702 -2.6334617801443416
3311.3629459917643 4.454391461632825
3312.4219485231365 -1.0370034454739403
3313.481010736508 1.6097337019942928
3314.54011416203 10.953154031339109
3315.5992800853896 -4.80300580467711
3316.658475400832 3.738765223837322
3317.7177231755704 2.8653383929707994
3318.777008410022 7.282311427437971
3319.836381566673 6.473522191584451
3320.8957508269405 2.574504743487019
3321.9552017959127 2.710271465371181
3323.014193644324 3.628483961155005
3324.074978911234 1.299802424532873
3325.1338046431765 -1.5669552673408982
3326.193449077657 4.908207946362127
3327.253144015616 4.731299738408077
3328.313245289134 -9.832789048339516
3329.372648502941 1.9753187685094025
3330.432503898843 3.222382179821713
3331.492344533641 -3.4894005739576284
3332.5523012877825 1.885639762912339
3333.612258856822 -2.0743993547180084
3334.672268658752 3.5402097413999307
3335.731546445525 -3.618362875749504
3336.792452966476 1.550735533291674
3337.8531329239486 -1.1170025822795335
3338.9128204900144 2.6361028736713843
3339.9730891106897 7.908614210897485
3341.033400021678 0.9741922128344986
3342.093744752588 -1.104862612145505
3343.1541495963816 1.4248223224958343
3344.214588585165 1.682914140988238
3345.275245753943 0.3200391393290712
3346.3356209786134 1.908391101936952
3347.396224858104 1.0209211796092632
3348.456847959107 -1.8528170251259315
3349.517950669889 1.6232751784798578
3350.578271635625 -5.318225775358022
3351.63904695392 -0.3031755044086076
3352.6998606955376 2.2097144539462725
3353.7607392085715 4.174472269102511
3354.8216668318605 2.7581725293423003
3355.882646137361 -2.875967422820112
3356.9436550152745 0.2885438140702852
3358.0046869645307 7.128933910279499
3359.065837642265 0.7827039683339535
3360.1269621079077 0.6860092600174287
3361.188163380793 2.807373597350135
3362.249413308583 4.814471759079931
3363.310699089646 7.174123250890001
3364.3710726482955 3.875045096358871
3365.4334444853803 0.7970504776937517
3366.494879754488 -2.513465537359024
3367.556265457035 0.6396554544386392
3368.617891279373 0.6660191599127191
3369.679443231213 -0.8165335124400094
3371.2719027508865 5.192457428287658
3372.864465836126 5.082365289562755
3373.9262159321856 3.4893838341279904
3374.987938700178 -5.836048794309046
3376.049839793964 -2.637774729941304
3377.1117561768124 -0.6660663102887144
3378.1744025913554 1.7648837377367306
3379.2356394903154 1.673722115487143
3380.297741147434 -3.237406516632716
3381.359813815549 -0.9954757243421584
3382.421942202392 -2.896641019646444
3383.4841383692096 -1.0899743319261053
3384.546333048272 -3.0258386016321213
3385.6085972225824 0.4329168492370023
3386.6709067178504 3.587980709416695
3387.7339231229453 9.408108099886505
3388.795591326635 2.629291227916093
3389.858127616075 5.076310969539064
3390.920656706008 -0.4613538803415404
3391.983167027079 2.60972398731227
3393.0459178565625 0.1336050107190199
3394.1080942437216 6.139194815923714
3395.170112653538 4.630062588730121
3396.2337807308218 -0.4984194673617308
3397.2964722588245 4.331478081415828
3398.359365827429 0.6825711773941564
3399.422244611576 4.696994762054893
3400.4851306816613 -0.2473121025112984
3401.548095352432 0.5055877963117135
3402.611094021705 -0.3244018952180255
3403.67409874464 -0.0682403856800234
3404.73722165014 4.572093500438571
3405.8003596858216 -0.7826009475195251
3406.863514856439 -0.2399273782516211
3407.9267569457675 4.819805480090287
3408.9900243898683 -4.687323570080596
3410.05347972786 3.4546713276227763
3411.1157255775383 -1.806522928129372
3412.180060605906 0.8132799060402839
3413.24355845426 1.0657864622055946
3414.3070226263208 1.1295776528762058
3415.370588426559 -2.999857503741644
3416.434139155718 4.500273571097123
3417.4977965807057 3.853874506626653
3418.5614532093846 1.7865812488184196
3419.625184568104 -1.7946198944877256
3420.6889218762594 9.020133743638262
3421.752770468709 -1.1469590919521655
3422.8165599296804 4.85098058559786
3423.880517944664 4.373756675390703
3424.944399255676 4.305386886326001
3426.007409222618 2.6849625329997786
3427.072412245278 -1.8248296026296569
3428.136911023432 -1.9423768334589653
3429.2005863119803 2.82578570395325
3430.2652126139137 4.46006736042301
3431.328978031193 0.1972865263951359
3432.393272876478 -2.6579733854610024
3433.457497421944 -3.6242648194417137
3434.522677182547 4.194194024012177
3435.586248075856 1.8647182533795843
3436.650697509565 -1.7944943266749676
3437.7151388419607 1.0131937225408725
3438.7796769128317 -0.6577784259963074
3439.844209273539 -1.324323315297873
3440.909639143698 -2.437353255150469
3441.9734529804205 4.59114188774984
3443.0381674501828 7.708824633333829
3444.102884226253 3.7583655757460983
3445.1676768429384 -0.2797326069408113
3446.7651215087208 3.1599945421455837
3448.3622393498545 8.193483002604998
3449.427237325519 -2.4456791857523905
3450.4921977701333 -1.1084180523067828
3451.557266010981 4.704345494136852
3452.6223218133982 -2.2604204897054045
3453.687464737258 3.147008175320249
3454.7526747992165 2.108005623595017
3455.8178539338305 2.6955570608737585
3456.882360385908 1.867798034412495
3457.948395887253 0.099206334767701
3459.013688736078 4.482082188063803
3460.0791433242166 4.647831821752997
3461.143835087743 0.5171632220044727
3462.210026657641 2.824964881701837
3463.2757021753573 -2.622170677714164
3464.3403805887974 -0.6375072105239806
3465.4066974473453 0.0888562708722543
3466.472332293264 6.7374794019781445
3467.538041297571 4.46832335999709
3468.6037718676707 -2.2755288157405205
3469.6695450990696 5.19361880810107
3470.734290075461 0.34022052354427
3471.8012124724087 3.055354077651455
3472.8671468368334 -2.3360930149839896
3473.933070638888 2.417279778305661
3474.999117769326 1.394526483521039
3476.065081234924 1.3511769389909525
3477.1311817275746 2.397155085871153
3478.196156577241 -1.0489000666820076
3479.263436747472 0.158002401609148
3480.329594914668 4.18825264231728
3481.3958941676765 -1.7149378579950552
3482.462147417813 5.540975930259113
3483.528521472994 3.2145043795053345
3484.594856435648 0.8421695938838578
3485.661304847501 -0.349680938210565
3486.7277210504794 3.71441265290492
3487.794241670623 3.3991245662881067
3488.860900615872 1.6179806572806494
3489.9273938771253 -4.500397536034842
3490.993956165883 -0.970238206137381
3492.060647603131 4.0135729689743735
3493.127329355665 1.673503717549344
3494.194095293531 1.3695229604256531
3495.2608731096147 3.5690847415034312
3496.3277290503784 1.9643326884516297
3497.3945877655115 -0.1675441621166524
3498.461376907545 3.582886129364537
3499.528479664273 -0.4297869894732999
3500.5954608727143 1.3281218497196603
3501.6625361094475 -1.7641545626066164
3502.729637392719 5.475289107427544
3503.796737855214 4.524521151405729
3504.863896685291 4.906300823969253
3505.9311306762925 -1.072987220357101
3506.9995000941344 1.874065078337155
3508.065695409797 -0.0333132610716933
3509.1329717808794 -3.197546664269532
3510.200376036717 2.27894435408629
3511.26775598544 -2.948206095934697
3512.3352472407005 1.1217070977551935
3513.403621770679 5.502146520607292
3514.4702852983573 -2.9772021131880586
3515.538655964682 2.041114057255476
3516.6054802577373 5.6700944622454985
3517.6731209972286 5.319798960214639
3518.74089190427 1.2607767692429015
3519.808586395867 -0.2383548384197162
3520.876413870375 2.839518067179446
3521.943814229512 0.4976589868707382
3523.01211814763 1.5275550599329686
3524.07999044866 -0.8583829216958391
3525.147973403228 -0.1171688562371348
3526.217089401749 0.0262154135709046
3527.2848212461327 3.9749717887707616
3528.351218170244 -1.3316376831174563
3529.420162553444 2.4640171511455056
3530.488322139188 3.386459577596227
3531.556521627431 3.015439590800479
3532.6247555952677 3.456771787605908
3533.6930342631563 2.412958439334595
3534.7613578427263 1.084951821183981
3535.8297047535684 0.5126423566337598
3536.8981163176195 0.7696625825351778
3537.9665542656708 -1.9662637820469115
3539.035032639256 1.7479658172695955
3540.103550868947 1.4945180693194593
3541.172118177436 -1.494169885869714
3542.240698130899 4.554418368693319
3543.3102053120774 4.9324978590973165
3544.3780443591177 4.615537194595579
3545.981127062129 3.27040639682182
3547.585341071894 0.1254874804945887
3548.653169790753 -0.5070849647821125
3549.722066147581 4.491136536750501
3550.7909703940923 4.0291612634812575
3551.859945921986 -0.070574790188993
3552.9289208864893 1.3625370354516997
3553.997999766096 0.6309735420990771
3555.0670448283227 1.6374490937365098
3556.1370333256564 2.5906281104153104
3557.205331501836 2.2355441234950795
3558.2745287832618 2.322100056094217
3559.343922525092 3.3352924631846586
3560.413077412456 -0.369738677413629
3561.482355911327 3.693477889220045
3562.551750507934 1.4729082751043492
3563.6211184444064 -0.5221466740808414
3564.690592975659 0.8443947549374107
3565.7600389367167 2.1943972201192574
3566.829577518386 0.2104346724079563
3567.8991087956865 -1.2262867530875334
3568.96829652967 1.4681954704896685
3570.038332727672 2.8132270051000043
3571.108024136416 2.950588156893517
3572.1777096004907 5.364153500641858
3573.2474970432336 -0.6564335663729322
3574.317260907804 2.730113191640069
3575.3871265410035 1.903229619932005
3576.4569686046098 -0.503419957496214
3577.526908479451 2.47684288949465
3578.596826736069 2.138168484246612
3579.666829298133 2.2626587433098315
3580.736846864864 2.479029715483456
3581.806937723132 1.1834925011734454
3582.8770434167 0.3582683936584045
3583.9471751120022 0.1348029383165879
3585.0172636471207 3.1141708495309515
3586.087422480152 0.6026230520169258
3587.157788869161 1.062326009358319
3588.2281319856834 -1.543420847641742
3589.298400275248 1.247728409398055
3590.368815235908 1.0394595813300456
3591.4392017531595 2.061323814484887
3592.509694533448 2.2588965423375496
3593.580154285993 0.4401315886568681
3594.6506826678888 4.6261126743556815
3595.7212562944787 -1.5667008934841875
3596.7918589488395 -0.4917540913094293
3597.862499037333 1.296665021643228
3598.9331925109186 2.503337745184037
3600.003914406941 3.3128574316696064
3601.074669066011 4.028354480439907
3602.1454608185754 0.5298225965375793
3603.216285805111 1.7241434192240943
3604.2871632889137 2.47023138596944
3605.3580660118246 3.5282288614966286
3606.429041330058 -1.2603646484298292
3607.499989540116 -1.3233849964582975
3608.5710437065336 2.797960228675617
3609.6420732300007 -0.1682073190861818
