WAVE,FLUX,ERR,SKYBACK
3648.7402,1.269858E-16,6.780489E-18,5.671177E-17
3654.2622,1.1955157E-16,6.647351E-18,6.073075E-17
3659.7842,1.3221561E-16,6.5654413E-18,4.585659E-17
3665.3062,1.1496468E-16,6.2724374E-18,4.5630925E-17
3670.8284,1.2597921E-16,6.280869E-18,4.2747622E-17
3676.3503,1.3250893E-16,6.159717E-18,2.987107E-17
3681.8723,1.2692775E-16,6.0623062E-18,3.646181E-17
3687.3943,1.2679369E-16,6.1196158E-18,5.4853893E-17
3692.9163,1.2200288E-16,6.093191E-18,6.870023E-17
3698.4382,1.3234485E-16,6.1032384E-18,6.628766E-17
3703.9602,1.4149386E-16,6.043101E-18,5.9253826E-17
3709.4822,1.3929052E-16,5.8845674E-18,4.9047608E-17
3715.0044,1.2054499E-16,5.694287E-18,5.892292E-17
3720.5264,1.318618E-16,5.736785E-18,5.884191E-17
3726.0483,1.2695532E-16,5.778691E-18,8.0313044E-17
3731.5703,1.05123274E-16,5.5838476E-18,9.0846335E-17
3737.0923,1.208147E-16,5.7177296E-18,9.753239E-17
3742.6143,1.3031642E-16,5.58641E-18,7.45669E-17
3748.1362,1.2655828E-16,5.4638055E-18,7.001108E-17
3753.6584,1.3597851E-16,5.366804E-18,5.172219E-17
3759.1804,1.2162133E-16,5.1817786E-18,5.4579683E-17
3764.7024,1.239871E-16,5.129384E-18,5.147185E-17
3770.2244,1.2545189E-16,5.123216E-18,5.442836E-17
3775.7463,1.216161E-16,5.021107E-18,5.315881E-17
3781.2683,1.2903401E-16,4.9745596E-18,4.3184972E-17
3786.7903,1.1022139E-16,4.8209794E-18,5.2464046E-17
3792.3123,1.2278406E-16,4.8644577E-18,4.797671E-17
3797.8345,1.1732018E-16,4.789166E-18,5.080823E-17
3803.3564,1.09865295E-16,4.710051E-18,5.445626E-17
3808.8784,1.1619288E-16,4.7222174E-18,5.552568E-17
3814.4004,1.2863936E-16,4.801412E-18,5.5457838E-17
3819.9224,1.181863E-16,4.743838E-18,6.5982285E-17
3825.4443,1.06271844E-16,4.6787664E-18,7.8547814E-17
3830.9663,1.2633937E-16,4.7849627E-18,7.1958605E-17
3836.4883,1.2189496E-16,4.6787436E-18,6.7473725E-17
3842.0105,1.1047136E-16,4.5124626E-18,6.343752E-17
3847.5325,1.2091647E-16,4.515773E-18,5.3717956E-17
3853.0544,1.240506E-16,4.4762718E-18,4.9262877E-17
3858.5764,1.2505577E-16,4.429591E-18,4.404211E-17
3864.0984,1.1684556E-16,4.297207E-18,3.9970565E-17
3869.6204,1.2582666E-16,4.335814E-18,3.825458E-17
3875.1423,1.281196E-16,4.266092E-18,2.8660233E-17
3880.6643,1.1157859E-16,4.104781E-18,3.132838E-17
3886.1865,1.1817474E-16,4.135734E-18,3.1155705E-17
3891.7085,1.203126E-16,4.1823356E-18,3.9122255E-17
3897.2305,1.1902273E-16,4.2374072E-18,5.3315007E-17
3902.7524,1.1305852E-16,4.210086E-18,6.110031E-17
3908.2744,1.0735185E-16,4.168941E-18,6.5914205E-17
3913.7964,1.1760567E-16,4.1758534E-18,5.6801705E-17
3919.3184,1.214621E-16,4.112217E-18,4.4042322E-17
