WAVE,FLUX,ERR,SKYBACK
3648.3132,6.8721755E-17,9.8311475E-18,3.488926E-17
3653.8367,8.8336874E-17,9.763956E-18,1.9465173E-17
3659.36,8.379557E-17,9.49705E-18,1.4008413E-17
3664.8835,7.154259E-17,9.076283E-18,6.22167E-18
3670.4067,7.5029676E-17,8.9487674E-18,3.801898E-18
3675.9302,7.931366E-17,8.8083345E-18,3.7275075E-18
3681.4536,6.40509E-17,8.550335E-18,8.291498E-18
3686.977,7.0595696E-17,8.7275305E-18,3.0447896E-17
3692.5002,8.9481725E-17,8.927868E-18,3.7922532E-17
3698.0237,7.580577E-17,8.623997E-18,3.668085E-17
3703.547,6.446882E-17,8.41136E-18,4.286546E-17
3709.0706,6.414612E-17,8.039764E-18,2.1222245E-17
3714.5938,7.242048E-17,7.97463E-18,1.773883E-17
3720.1172,5.4307557E-17,7.952521E-18,4.5281938E-17
3725.6406,8.0231636E-17,8.295717E-18,5.957394E-17
3731.164,7.375096E-17,8.222078E-18,7.026468E-17
3736.6873,6.994821E-17,8.05011E-18,6.6969767E-17
3742.2107,6.1719896E-17,7.7473935E-18,5.872607E-17
3747.7341,8.297333E-17,7.648225E-18,3.572885E-17
3753.2576,8.509957E-17,7.392871E-18,2.2398107E-17
3758.7808,9.132058E-17,7.322049E-18,1.3587055E-17
3764.3042,7.1287775E-17,7.0912846E-18,2.5207216E-17
3769.8276,7.840078E-17,6.981894E-18,1.4711425E-17
3775.351,8.987163E-17,7.136203E-18,2.3077434E-17
3780.8743,8.405952E-17,6.956331E-18,2.1137295E-17
3786.3977,7.3551755E-17,6.9041E-18,3.5213912E-17
3791.9211,7.512258E-17,6.7528403E-18,2.8158793E-17
3797.4446,7.14093E-17,6.6448713E-18,2.7312437E-17
3802.9678,6.8431587E-17,6.578893E-18,3.0300456E-17
3808.4912,8.000095E-17,6.687127E-18,3.4122448E-17
3814.0146,6.472763E-17,6.472566E-18,3.5560782E-17
3819.538,5.949712E-17,6.554007E-18,5.579679E-17
3825.0613,6.365742E-17,6.5085888E-18,5.4594245E-17
3830.5847,8.1128386E-17,6.708433E-18,5.924557E-17
3836.1082,7.5108675E-17,6.5312597E-18,5.588274E-17
3841.6316,8.1168414E-17,6.400265E-18,4.141361E-17
3847.1548,7.574219E-17,6.25605E-18,4.0257246E-17
3852.6782,6.893792E-17,6.1464888E-18,4.2570602E-17
3858.2017,7.967861E-17,6.0181703E-18,2.3609189E-17
3863.725,7.023208E-17,5.8567907E-18,2.5712186E-17
3869.2483,7.909545E-17,5.8925154E-18,2.3519627E-17
3874.7717,7.093594E-17,5.6241524E-18,1.1601447E-17
