WAVE,FLUX,ERR,SKYBACK
3648.3132,7.89211E-17,1.1817023E-17,5.6469754E-17
3653.8367,9.3786486E-17,1.1830413E-17,4.79326E-17
3659.36,9.2772786E-17,1.1515081E-17,3.0504217E-17
3664.8835,7.6466085E-17,1.0865544E-17,3.1207763E-18
3670.4067,7.0579636E-17,1.0559494E-17,-3.4227325E-18
3675.9302,9.379374E-17,1.065478E-17,-7.06996E-18
3681.4536,5.77615E-17,1.0401933E-17,3.5987234E-17
3686.977,8.0703625E-17,1.0537095E-17,3.5875756E-17
3692.5002,1.143084E-16,1.07785025E-17,4.104555E-17
3698.0237,7.245978E-17,1.0355817E-17,6.6024915E-17
3703.547,6.570189E-17,1.0027729E-17,5.694608E-17
3709.0706,7.057443E-17,9.862702E-18,5.2823208E-17
3714.5938,9.7981244E-17,9.981117E-18,4.4645644E-17
3720.1172,7.8543684E-17,9.895298E-18,7.8352156E-17
3725.6406,8.386492E-17,9.970339E-18,1.0023079E-16
3731.164,6.816951E-17,9.9182066E-18,1.3348248E-16
3736.6873,1.1222932E-16,1.0019307E-17,9.9056506E-17
3742.2107,7.056872E-17,9.397651E-18,1.00988655E-16
3747.7341,1.0780609E-16,9.304253E-18,4.745699E-17
3753.2576,1.0545064E-16,9.094442E-18,4.0966074E-17
3758.7808,8.808439E-17,8.656174E-18,2.8894914E-17
3764.3042,7.784878E-17,8.570044E-18,4.4095807E-17
3769.8276,8.06221E-17,8.4067805E-18,3.8645117E-17
3775.351,5.89754E-17,8.218066E-18,6.070186E-17
3780.8743,8.317871E-17,8.488366E-18,6.7630876E-17
3786.3977,8.363523E-17,8.222503E-18,4.575283E-17
3791.9211,8.743398E-17,8.084451E-18,3.6617856E-17
3797.4446,1.0254655E-16,8.177138E-18,3.6821958E-17
3802.9678,9.8533146E-17,7.9903215E-18,3.151657E-17
3808.4912,7.369426E-17,7.796263E-18,5.274779E-17
3814.0146,7.766764E-17,7.816962E-18,5.954047E-17
3819.538,8.74743E-17,7.973472E-18,7.758359E-17
3825.0613,8.3162304E-17,7.894226E-18,8.242619E-17
3830.5847,1.04857074E-16,8.097852E-18,8.888786E-17
3836.1082,6.965208E-17,7.769301E-18,1.0582993E-16
3841.6316,7.70725E-17,7.539142E-18,7.316756E-17
3847.1548,7.999552E-17,7.452991E-18,6.775271E-17
3852.6782,1.0470715E-16,7.498224E-18,5.1379606E-17
3858.2017,1.161102E-16,7.457821E-18,3.756646E-17
3863.725,8.008095E-17,6.9530494E-18,3.4705832E-17
3869.2483,7.6621495E-17,6.865638E-18,3.6209093E-17
3874.7717,7.879787E-17,6.716155E-18,2.236274E-17
3880.2952,8.1085954E-17,6.7273483E-18,2.6215455E-17
3885.8186,9.1026045E-17,6.7040966E-18,1.7859748E-17
3891.3418,9.018118E-17,6.828644E-18,4.0781897E-17
3896.8652,6.9277706E-17,6.578322E-18,4.624714E-17
3902.3887,9.519889E-17,7.0012675E-18,6.8614036E-17
3907.912,7.7480155E-17,6.8249283E-18,7.7365964E-17
3913.4353,6.833966E-17,6.698635E-18,8.286534E-17
3918.9587,8.247695E-17,6.658052E-18,6.2274584E-17
3924.4822,6.238181E-17,6.3255937E-18,5.4712343E-17
3930.0056,6.401931E-17,6.26945E-18,5.179552E-17
3935.5288,7.220307E-17,6.368005E-18,5.8436055E-17
3941.0522,7.229397E-17,6.3602186E-18,6.180796E-17
3946.5757,8.2989965E-17,6.4608087E-18,6.6613265E-17
3952.099,9.0943214E-17,6.4085913E-18,5.352011E-17
3957.6223,8.265713E-17,6.1511793E-18,3.6878726E-17
3963.1458,7.1448506E-17,6.008837E-18,4.0257325E-17
3968.6692,7.402551E-17,5.9828915E-18,3.979649E-17
3974.1926,6.990678E-17,5.966239E-18,4.9858596E-17
3979.7158,7.792627E-17,6.0524015E-18,5.2429573E-17
3985.2393,8.391831E-17,6.103845E-18,5.642913E-17
3990.7627,8.6028445E-17,6.1284455E-18,6.1677134E-17
3996.2861,8.8035344E-17,6.0707753E-18,5.5082126E-17
4001.8093,6.767801E-17,5.959526E-18,7.487386E-17
4007.3328,7.559106E-17,6.0869516E-18,8.3821825E-17
4012.8562,7.669265E-17,5.981989E-18,7.385494E-17
4018.3796,7.211981E-17,5.9811226E-18,8.426687E-17
4023.9028,8.33168E-17,5.9346776E-18,6.707469E-17
4029.4263,9.043274E-17,5.9706583E-18,6.563323E-17
4034.9497,8.524003E-17,5.9119343E-18,6.888283E-17
4040.4731,8.337021E-17,5.974999E-18,8.609531E-17
4045.9963,7.824254E-17,5.9762658E-18,9.6886044E-17
4051.5198,8.6612394E-17,5.9823468E-18,8.951655E-17
4057.0432,1.0452099E-16,6.0281114E-18,7.660107E-17
4062.5667,9.062208E-17,6.006853E-18,9.552251E-17
4068.0898,7.293992E-17,5.881756E-18,1.07302994E-16
4073.6133,7.8957645E-17,5.92286E-18,1.0792546E-16
4079.1367,7.108922E-17,5.738448E-18,9.74589E-17
4084.6602,7.84789E-17,5.7571303E-18,9.286658E-17
