WAVE,FLUX,ERR,SKYBACK
3647.282,1.3457037E-16,5.2102692E-18,4.3345885E-17
3652.8064,1.329557E-16,5.1517404E-18,4.0697683E-17
3658.3308,1.3844465E-16,5.1586953E-18,4.2690977E-17
3663.8552,1.3704159E-16,4.9861562E-18,2.95242E-17
3669.38,1.3254418E-16,4.895069E-18,3.209947E-17
3674.9043,1.347171E-16,4.8240193E-18,2.6374553E-17
3680.4287,1.2617898E-16,4.7362505E-18,3.4351325E-17
3685.9531,1.3812615E-16,4.8037215E-18,3.612054E-17
3691.4775,1.3115638E-16,4.7756193E-18,4.8048285E-17
3697.002,1.2232875E-16,4.6689564E-18,5.1573338E-17
3702.5264,1.2870899E-16,4.6164727E-18,4.361269E-17
3708.0508,1.3756817E-16,4.603499E-18,3.7311547E-17
3713.5754,1.331528E-16,4.4952216E-18,3.4662573E-17
3719.0999,1.2422845E-16,4.395134E-18,3.8584392E-17
3724.6243,1.273361E-16,4.4280314E-18,4.7074207E-17
3730.1487,1.1976057E-16,4.359099E-18,5.1553294E-17
3735.673,1.438144E-16,4.4559397E-18,4.265643E-17
3741.1975,1.3344222E-16,4.3228637E-18,4.1728942E-17
3746.722,1.2832048E-16,4.234616E-18,4.1258747E-17
3752.2463,1.310064E-16,4.2063698E-18,3.989312E-17
3757.7708,1.3538506E-16,4.1800166E-18,3.620363E-17
3763.2954,1.3578726E-16,4.172536E-18,4.089776E-17
3768.8198,1.3130126E-16,4.1223923E-18,4.534402E-17
3774.3442,1.1761557E-16,4.0519686E-18,5.591713E-17
3779.8687,1.2910479E-16,4.058186E-18,4.7208657E-17
3785.393,1.2525486E-16,3.927151E-18,3.7450162E-17
3790.9175,1.2281673E-16,3.923467E-18,4.4699732E-17
3796.442,1.3311088E-16,3.9412563E-18,3.9534115E-17
3801.9663,1.2792052E-16,3.900817E-18,4.4712358E-17
3807.491,1.2314218E-16,3.817425E-18,4.288387E-17
3813.0154,1.2922071E-16,3.8378562E-18,4.2494207E-17
3818.5398,1.2470212E-16,3.7684517E-18,4.166224E-17
3824.0642,1.30585E-16,3.7922108E-18,4.256085E-17
3829.5886,1.2117072E-16,3.68691E-18,4.286775E-17
3835.113,1.2269599E-16,3.7050313E-18,4.683325E-17
3840.6375,1.2836715E-16,3.68819E-18,4.158742E-17
3846.1619,1.3133455E-16,3.687796E-18,4.1878593E-17
3851.6863,1.253672E-16,3.594559E-18,3.812032E-17
3857.211,1.300324E-16,3.577135E-18,3.3948865E-17
3862.7354,1.2655388E-16,3.5184913E-18,3.1993407E-17
3868.2598,1.2384407E-16,3.4833576E-18,3.360754E-17
3873.7842,1.2606836E-16,3.4522383E-18,2.9610717E-17
3879.3086,1.2556011E-16,3.3993608E-18,2.5293299E-17
3884.833,1.1974448E-16,3.3780418E-18,3.326491E-17
3890.3574,1.2055246E-16,3.3836406E-18,3.6013383E-17
3895.8818,1.2565256E-16,3.4684287E-18,4.7356226E-17
3901.4065,1.2574857E-16,3.4692567E-18,4.9693577E-17
3906.931,1.1812899E-16,3.4086998E-18,5.29242E-17
3912.4553,1.1515316E-16,3.3646527E-18,5.1529282E-17
3917.9797,1.2456819E-16,3.3468038E-18,4.0112493E-17
