WAVE,FLUX,ERR,SKYBACK
3649.0745,1.3471726E-16,6.0599107E-18,2.293159E-17
3654.5974,1.3144026E-16,6.0063073E-18,3.0581E-17
3660.1206,1.2944581E-16,5.798575E-18,1.639745E-17
3665.6436,1.1959277E-16,5.6610744E-18,2.2803814E-17
3671.1667,1.227345E-16,5.5054242E-18,9.520095E-18
3676.6897,1.3842747E-16,5.5920015E-18,8.573021E-18
3682.213,1.228287E-16,5.410027E-18,1.5435845E-17
3687.7358,1.322956E-16,5.535537E-18,2.8852768E-17
3693.259,1.2224684E-16,5.4101876E-18,3.5539253E-17
3698.782,1.252549E-16,5.3766806E-18,3.5133646E-17
3704.3052,1.2841488E-16,5.2928773E-18,2.7895015E-17
3709.8281,1.2334297E-16,5.1488445E-18,2.3415068E-17
3715.3513,1.2677194E-16,5.1020546E-18,2.0705112E-17
3720.8743,1.2018625E-16,5.034618E-18,2.8908325E-17
3726.3975,1.1253068E-16,4.9831043E-18,3.9596286E-17
3731.9204,1.2212033E-16,5.0133332E-18,3.8679525E-17
3737.4436,1.2179395E-16,4.9094088E-18,3.2228406E-17
3742.9666,1.1971748E-16,4.8362426E-18,3.1828567E-17
3748.4897,1.117257E-16,4.6635165E-18,2.5069968E-17
3754.0127,1.1703851E-16,4.6593413E-18,2.2872027E-17
3759.536,1.2077237E-16,4.627456E-18,2.0330157E-17
3765.0588,1.2507417E-16,4.6411135E-18,2.18125E-17
3770.582,1.227936E-16,4.6132194E-18,2.7691188E-17
3776.1052,1.1670757E-16,4.5518566E-18,3.363792E-17
3781.6282,1.2507998E-16,4.5493643E-18,2.7850096E-17
3787.1514,1.19616E-16,4.446255E-18,2.6252284E-17
3792.6743,1.3013339E-16,4.4766816E-18,2.1278078E-17
3798.1975,1.1695808E-16,4.361743E-18,2.824129E-17
3803.7205,1.1377802E-16,4.2918717E-18,2.821376E-17
3809.2437,1.2108263E-16,4.339933E-18,2.9486077E-17
3814.7666,1.1878404E-16,4.2576984E-18,2.569887E-17
3820.2898,1.1962308E-16,4.2293873E-18,2.5688069E-17
3825.8127,1.2056921E-16,4.222588E-18,2.8040126E-17
3831.336,1.201884E-16,4.190441E-18,2.782328E-17
3836.859,1.161369E-16,4.1740154E-18,3.5598042E-17
3842.382,1.2061457E-16,4.13723E-18,2.7965696E-17
3847.905,1.1271688E-16,4.0441E-18,2.968908E-17
3853.4282,1.1416469E-16,3.987624E-18,2.3372367E-17
3858.9512,1.2072165E-16,4.0362903E-18,2.552547E-17
3864.4744,1.2740691E-16,4.055137E-18,2.2807967E-17
3869.9973,1.1927894E-16,3.935135E-18,2.0170597E-17
3875.5205,1.1849565E-16,3.903113E-18,2.0292587E-17
3881.0435,1.1779343E-16,3.865557E-18,1.9303644E-17
3886.5667,1.1091714E-16,3.816891E-18,2.4881714E-17
3892.0896,1.1203551E-16,3.8136463E-18,2.619285E-17
3897.6128,1.1686364E-16,3.8555807E-18,2.9657376E-17
3903.1357,1.1088043E-16,3.8196293E-18,3.5472148E-17
3908.659,1.0142594E-16,3.7406278E-18,3.987086E-17
3914.182,1.1558764E-16,3.7787443E-18,2.928203E-17
3919.705,1.1627904E-16,3.7366093E-18,2.418204E-17
3925.228,1.1345302E-16,3.6364423E-18,1.5944717E-17
3930.7512,1.1676655E-16,3.6784106E-18,2.1307905E-17
3936.2742,1.1550475E-16,3.613346E-18,1.5895331E-17
3941.7974,1.0976157E-16,3.621381E-18,2.798325E-17
3947.3203,1.1968467E-16,3.6979275E-18,2.8277666E-17
3952.8435,1.1291832E-16,3.6418885E-18,3.1922663E-17
3958.3665,1.221187E-16,3.6166065E-18,1.7806719E-17
3963.8896,1.1458922E-16,3.5214166E-18,1.4996687E-17
3969.4126,1.1117068E-16,3.497473E-18,1.8813039E-17
3974.9358,1.1265119E-16,3.553972E-18,2.7879153E-17
3980.4587,1.1566312E-16,3.5831462E-18,3.0905274E-17
3985.982,1.0947464E-16,3.547052E-18,3.659812E-17
3991.505,1.10999585E-16,3.5494725E-18,3.70885E-17
3997.028,1.1028463E-16,3.537138E-18,3.7674265E-17
4002.551,1.1321534E-16,3.524586E-18,3.385414E-17
4008.0742,1.124074E-16,3.516736E-18,3.6376727E-17
4013.5972,1.0561298E-16,3.4768535E-18,4.1811224E-17
4019.1204,1.1088772E-16,3.527366E-18,4.4049512E-17
4024.6433,1.0723876E-16,3.4597766E-18,4.0097415E-17
4030.1665,1.1590525E-16,3.50771E-18,3.7953105E-17
4035.6895,1.1455213E-16,3.489609E-18,3.9054545E-17
4041.2126,1.0292748E-16,3.4172812E-18,4.604278E-17
4046.7356,1.0864493E-16,3.4597797E-18,4.6756702E-17
4052.2588,1.1259487E-16,3.4472812E-18,4.0552556E-17
4057.7817,1.2004819E-16,3.5046125E-18,4.185902E-17
4063.305,1.2108644E-16,3.520758E-18,4.5358197E-17
4068.828,1.3468745E-16,3.5854772E-18,4.001118E-17
4074.351,1.0189241E-16,3.3502188E-18,4.6772524E-17
4079.874,1.0206536E-16,3.3204366E-18,4.3487684E-17
4085.3972,1.0013419E-16,3.2949966E-18,4.3563172E-17
4090.9202,1.06447564E-16,3.3191768E-18,4.0194026E-17
4096.4434,1.04617066E-16,3.2675834E-18,3.5981483E-17
4101.9663,1.0679362E-16,3.2906163E-18,3.8091452E-17
4107.4893,1.0437757E-16,3.2264676E-18,3.275254E-17
4113.0127,1.0673087E-16,3.2779495E-18,3.944421E-17
4118.5356,1.0292276E-16,3.239385E-18,4.023369E-17
4124.0586,1.1048681E-16,3.308642E-18,4.1773352E-17
4129.5815,1.0647553E-16,3.2734471E-18,4.293458E-17
4135.105,1.08553916E-16,3.267018E-18,4.0918564E-17
4140.628,1.0271541E-16,3.1916197E-18,3.728548E-17
4146.151,1.0167432E-16,3.1872454E-18,3.9321268E-17
4151.674,1.065035E-16,3.2645208E-18,4.6815217E-17
4157.1973,9.3727094E-17,3.147856E-18,4.6844194E-17
4162.72,9.786281E-17,3.205666E-18,5.1460028E-17
4168.243,1.08822776E-16,3.2556776E-18,4.5577883E-17
4173.766,1.03294596E-16,3.2001616E-18,4.5152567E-17
4179.2896,9.6719384E-17,3.1246657E-18,4.2891925E-17
4184.8125,1.004002E-16,3.154131E-18,4.404402E-17
4190.3354,1.0651393E-16,3.1350526E-18,3.3420373E-17
4195.8584,9.566044E-17,3.0623525E-18,3.75215E-17
4201.382,1.0627431E-16,3.1446046E-18,3.775261E-17
4206.905,1.03601414E-16,3.1113383E-18,3.6807297E-17
4212.4277,1.0451569E-16,3.1384535E-18,4.1249115E-17
4217.9507,1.07254455E-16,3.1257056E-18,3.6212174E-17
4223.474,1.10319894E-16,3.1387637E-18,3.505071E-17
4228.997,1.1370169E-16,3.125813E-18,2.9945986E-17
4234.52,1.04054894E-16,3.052909E-18,3.0986043E-17
4240.043,1.0027618E-16,3.0507912E-18,3.708528E-17
4245.5664,9.8831923E-17,3.037264E-18,3.797634E-17
4251.0894,9.835084E-17,3.0221472E-18,3.6715024E-17
4256.6123,1.1682465E-16,3.1476063E-18,3.349353E-17
4262.1353,1.0133215E-16,3.061922E-18,4.0707818E-17
4267.6587,1.0128093E-16,3.0223656E-18,3.514867E-17
4273.1816,1.04632895E-16,3.0573377E-18,3.698181E-17
4278.7046,9.916479E-17,2.9914774E-18,3.3631982E-17
4284.2275,9.252975E-17,2.9312942E-18,3.3723978E-17
4289.751,8.6700294E-17,2.8784944E-18,3.3829298E-17
4295.274,8.564755E-17,2.8474948E-18,3.0955438E-17
4300.797,9.3743744E-17,2.894867E-18,2.845637E-17
4306.32,9.3797246E-17,2.8919045E-18,2.880697E-17
4311.8433,1.00304484E-16,2.9626965E-18,3.1589402E-17
4317.366,9.943187E-17,2.9654903E-18,3.4156068E-17
4322.889,1.00424345E-16,2.9788494E-18,3.5544788E-17
4328.4126,9.3013674E-17,2.9217655E-18,3.7305786E-17
4333.9355,9.2236223E-17,2.9047829E-18,3.62515E-17
4339.4585,9.751959E-17,2.9371343E-18,3.4815714E-17
4344.9814,1.0096655E-16,2.9557231E-18,3.375656E-17
4350.505,1.0399366E-16,2.9862345E-18,3.557253E-17
4356.028,1.0451069E-16,3.022533E-18,4.1407695E-17
4361.551,1.0975614E-16,3.0336743E-18,3.670096E-17
4367.0737,1.02775676E-16,2.9980206E-18,4.083257E-17
4372.597,1.1591819E-16,3.0742358E-18,3.6589494E-17
4378.12,1.08218696E-16,3.0056455E-18,3.5682057E-17
4383.643,1.1303468E-16,3.0409486E-18,3.5662416E-17
4389.166,1.06740134E-16,2.9994442E-18,3.7658866E-17
4394.6895,1.1657002E-16,3.0737988E-18,3.8146678E-17
4400.2124,1.1171179E-16,3.0655047E-18,4.3692133E-17
4405.7354,1.1129862E-16,3.0506012E-18,4.2338178E-17
4411.2583,1.0482975E-16,3.0049275E-18,4.3435287E-17
4416.7817,1.01185444E-16,2.9947714E-18,4.7374202E-17
4422.3047,1.0353447E-16,3.0410296E-18,5.2853003E-17
4427.8276,1.049192E-16,3.0160277E-18,4.7113888E-17
4433.3506,1.0848171E-16,2.9966121E-18,3.973993E-17
4438.874,1.02778495E-16,2.9702641E-18,4.297241E-17
4444.397,1.0162008E-16,2.953206E-18,4.2675767E-17
4449.92,9.738199E-17,2.9336788E-18,4.4856797E-17
4455.443,1.0473127E-16,2.954099E-18,3.898076E-17
4460.9663,1.05667036E-16,2.9470898E-18,3.7046475E-17
4466.4893,1.0542243E-16,2.9594672E-18,3.965842E-17
4472.012,9.873086E-17,2.9031262E-18,4.0026102E-17
4477.535,1.02120813E-16,2.9213232E-18,3.876921E-17
4483.0586,1.01997E-16,2.9392376E-18,4.2635893E-17
4488.5815,9.664392E-17,2.8866624E-18,4.120823E-17
4494.1045,1.0245487E-16,2.9198247E-18,3.9425367E-17
4499.6274,1.0317954E-16,2.9266932E-18,4.0189444E-17
4505.151,1.000038E-16,2.9322587E-18,4.567996E-17
4510.674,9.738051E-17,2.9016212E-18,4.4528433E-17
4516.197,1.00478046E-16,2.9209923E-18,4.4243323E-17
4521.7197,9.5819815E-17,2.8909826E-18,4.5432915E-17
4527.243,9.765208E-17,2.8779752E-18,4.139491E-17
4532.766,9.62552E-17,2.8945368E-18,4.6426058E-17
4538.289,9.476297E-17,2.8789318E-18,4.6034805E-17
4543.812,8.9265725E-17,2.820143E-18,4.3740927E-17
4549.3354,9.621624E-17,2.8801902E-18,4.463948E-17
4554.8584,9.487589E-17,2.8474917E-18,4.141229E-17
4560.3813,9.87357E-17,2.867503E-18,4.002783E-17
4565.9043,9.648552E-17,2.8597296E-18,4.267065E-17
4571.4277,1.0379862E-16,2.9122542E-18,4.1305403E-17
4576.9507,9.8719804E-17,2.8902261E-18,4.530438E-17
4582.4736,1.01584794E-16,2.8999997E-18,4.2921585E-17
4587.9966,1.01598816E-16,2.8886733E-18,4.1196288E-17
4593.52,9.939299E-17,2.867858E-18,4.0936153E-17
4599.043,1.0185375E-16,2.9071443E-18,4.533465E-17
4604.566,1.01044215E-16,2.885468E-18,4.3009957E-17
4610.089,1.00145E-16,2.8809683E-18,4.3834094E-17
4615.6123,9.497902E-17,2.8480976E-18,4.5537636E-17
4621.1353,1.00098476E-16,2.8743422E-18,4.3416702E-17
4626.658,1.0611473E-16,2.9037865E-18,4.049389E-17
4632.181,1.02863397E-16,2.8784957E-18,4.1481116E-17
4637.7046,9.9743814E-17,2.847195E-18,4.019984E-17
4643.2275,9.695462E-17,2.838925E-18,4.3080595E-17
4648.7505,9.880453E-17,2.8486874E-18,4.2204677E-17
4654.2734,1.0112339E-16,2.8770731E-18,4.4045197E-17
4659.797,9.926635E-17,2.860533E-18,4.386775E-17
4665.32,9.3924486E-17,2.8142635E-18,4.3346196E-17
4670.843,9.3989476E-17,2.8044349E-18,4.1895007E-17
4676.3657,9.580241E-17,2.8128699E-18,4.193253E-17
4681.889,9.4716025E-17,2.8081338E-18,4.211812E-17
4687.412,8.6132597E-17,2.7561052E-18,4.517292E-17
4692.935,9.283177E-17,2.7649844E-18,3.7929077E-17
4698.458,9.164282E-17,2.7561096E-18,3.828712E-17
4703.9814,8.877561E-17,2.7433559E-18,4.0349837E-17
4709.5044,9.122662E-17,2.7735347E-18,4.198151E-17
4715.0273,9.2310974E-17,2.7823901E-18,4.241341E-17
4720.5503,9.1528726E-17,2.78523E-18,4.4243145E-17
4726.0737,9.3075494E-17,2.7677592E-18,3.9303566E-17
4731.5967,9.3691545E-17,2.7921095E-18,4.2764662E-17
4737.1196,8.9105E-17,2.7430837E-18,4.0727157E-17
4742.6426,9.614877E-17,2.7865744E-18,3.9176706E-17
4748.166,9.3964634E-17,2.7683655E-18,3.908539E-17
4753.689,9.5341784E-17,2.7594212E-18,3.586653E-17
4759.212,9.78655E-17,2.8018011E-18,3.9474078E-17
4764.735,1.0107229E-16,2.823166E-18,3.969342E-17
4770.2583,9.687336E-17,2.7911806E-18,3.9628503E-17
4775.7812,9.6105596E-17,2.7982348E-18,4.185664E-17
4781.304,9.531056E-17,2.7757913E-18,3.9079506E-17
4786.827,9.372638E-17,2.763683E-18,3.9498192E-17
4792.3506,9.6890974E-17,2.7801557E-18,3.8297718E-17
4797.8735,9.4555817E-17,2.769381E-18,3.9772697E-17
4803.3965,9.743939E-17,2.8019536E-18,4.1332402E-17
4808.9194,9.1425586E-17,2.770102E-18,4.414315E-17
4814.443,9.610416E-17,2.8018152E-18,4.3430453E-17
4819.966,9.6689565E-17,2.8243654E-18,4.7092812E-17
4825.489,9.2356304E-17,2.7874407E-18,4.6346698E-17
4831.0117,9.946163E-17,2.823742E-18,4.3236784E-17
4836.535,9.258917E-17,2.7887931E-18,4.669766E-17
4842.058,9.574203E-17,2.7784118E-18,4.062003E-17
4847.581,9.678792E-17,2.8111313E-18,4.494177E-17
4853.104,9.103598E-17,2.741983E-18,4.1490873E-17
4858.6274,9.349253E-17,2.7339167E-18,3.6796875E-17
4864.1504,9.239809E-17,2.7382425E-18,3.871758E-17
4869.6733,9.567724E-17,2.7314095E-18,3.3515572E-17
4875.1963,9.143708E-17,2.7206427E-18,3.741426E-17
4880.7197,9.588745E-17,2.7546378E-18,3.76563E-17
4886.2427,9.937383E-17,2.8108764E-18,4.232083E-17
4891.7656,9.199639E-17,2.7643245E-18,4.486093E-17
4897.289,9.4694134E-17,2.7658246E-18,4.1230603E-17
4902.812,9.785762E-17,2.7869855E-18,4.073418E-17
4908.335,1.0084447E-16,2.825613E-18,4.3555622E-17
4913.858,9.767792E-17,2.7926079E-18,4.21583E-17
4919.3813,9.8551926E-17,2.7931588E-18,3.7086706E-17
4924.9043,1.00956944E-16,2.8300105E-18,3.9920944E-17
4930.4272,9.3981336E-17,2.7800953E-18,4.5598206E-17
4935.95,9.974003E-17,2.7834719E-18,3.8268363E-17
4941.4736,9.645294E-17,2.7497783E-18,3.706406E-17
4946.9966,9.3482077E-17,2.7406446E-18,3.9551267E-17
4952.5195,9.5671584E-17,2.7512428E-18,3.84722E-17
4958.0425,9.2816375E-17,2.7446076E-18,4.1195606E-17
4963.566,9.343244E-17,2.7464533E-18,4.094721E-17
4969.089,9.697694E-17,2.7691292E-18,3.975112E-17
4974.612,1.0326495E-16,2.810685E-18,3.94725E-17
4980.135,1.02807876E-16,3.0053341E-18,4.322915E-17
