WAVE,FLUX,ERR,SKYBACK
3347.3225,2.0947044E-16,2.431773E-17,-4.4902414E-17
3351.4062,2.0804772E-16,2.4048241E-17,-6.3130755E-18
3355.49,2.5532003E-16,2.3878655E-17,-2.3478238E-17
3359.5737,2.226381E-16,2.291584E-17,-1.432514E-17
3363.6575,2.2757938E-16,2.2000303E-17,-4.701463E-17
3367.7415,2.1862717E-16,2.1328561E-17,-5.2859382E-17
3371.8252,1.9063052E-16,2.0523013E-17,-3.8227732E-17
3375.909,2.6737757E-16,2.0581501E-17,-7.013812E-17
3379.9927,1.781286E-16,1.975052E-17,3.3025213E-18
3384.0764,2.631132E-16,1.9633502E-17,-6.902158E-17
3388.1604,2.1351654E-16,1.8710491E-17,-4.95713E-17
3392.2441,2.41558E-16,1.877654E-17,-3.3295585E-17
3396.328,2.2163459E-16,1.7889213E-17,-6.126232E-17
3400.4116,2.1854097E-16,1.7823881E-17,-2.2358743E-17
3404.4954,2.9507645E-16,1.7701207E-17,-8.787202E-17
3408.5793,2.291908E-16,1.7209728E-17,-2.6693616E-17
3412.663,2.2358332E-16,1.6764468E-17,-2.5665153E-17
3416.7468,2.5509737E-16,1.6614593E-17,-4.398134E-17
3420.8306,2.23278E-16,1.6274512E-17,-8.3807855E-18
3424.9143,2.2711725E-16,1.569907E-17,-3.9723632E-17
3428.9983,2.521632E-16,1.5708896E-17,-3.663866E-17
3433.082,2.3732796E-16,1.5555785E-17,-1.0698223E-18
3437.1658,1.9350803E-16,1.4931538E-17,1.794839E-17
3441.2495,2.281895E-16,1.4838712E-17,-6.4516308E-18
3445.3335,1.8866652E-16,1.4017173E-17,-1.4496259E-17
3449.4172,2.4548164E-16,1.4358926E-17,-2.5799467E-17
3453.501,2.228513E-16,1.3957756E-17,-1.608929E-17
3457.5847,1.9445617E-16,1.3491959E-17,-6.1383816E-18
3461.6685,2.1587826E-16,1.3651545E-17,1.1209474E-17
3465.7524,2.3429643E-16,1.36787425E-17,1.6184206E-17
3469.8362,1.8741287E-16,1.308584E-17,3.681499E-17
3473.92,2.0050018E-16,1.2922759E-17,1.8176224E-17
3478.0037,2.187428E-16,1.2849259E-17,8.625242E-18
3482.0874,1.9944356E-16,1.2339777E-17,-4.7198963E-18
3486.1714,2.1958579E-16,1.2232906E-17,-2.0723872E-17
3490.2551,2.0389348E-16,1.1950848E-17,-1.3490156E-17
3494.3389,1.9638541E-16,1.1593441E-17,-2.514684E-17
3498.4226,2.0692852E-16,1.1796723E-17,1.0127104E-18
3502.5063,2.135794E-16,1.1712187E-17,1.0835293E-18
3506.5903,2.0795166E-16,1.1313242E-17,-2.0465386E-17
3510.674,2.1314464E-16,1.1227734E-17,-1.6237458E-17
3514.7578,1.8873495E-16,1.0916509E-17,-6.562975E-18
3518.8416,1.9087574E-16,1.086829E-17,4.2085466E-19
3522.9253,2.226959E-16,1.1048226E-17,-2.2601594E-18
3527.0093,1.8155627E-16,1.0497147E-17,6.0245723E-18
3531.093,2.1281433E-16,1.109049E-17,4.6462374E-17
3535.1768,1.925927E-16,1.0840121E-17,5.641735E-17
3539.2605,1.7992583E-16,1.0679292E-17,6.655484E-17
3543.3442,1.98929E-16,1.0635105E-17,4.842926E-17
3547.4282,2.074517E-16,1.03949505E-17,2.575637E-17
3551.512,1.9923659E-16,1.0223426E-17,2.5049535E-17
3555.5957,2.0032031E-16,9.906927E-18,9.758433E-19
3559.6794,1.9558181E-16,9.734049E-18,-2.965094E-18
3563.7632,2.0964702E-16,9.725514E-18,-8.438599E-18
3567.8472,1.8716408E-16,9.459494E-18,6.577491E-19
3571.931,2.0614488E-16,9.4195846E-18,-1.8201583E-17
3576.0146,1.9173954E-16,9.278189E-18,-4.9958446E-18
3580.0984,1.8564915E-16,9.139759E-18,-2.634014E-18
3584.1821,1.8651737E-16,9.027347E-18,-5.8268612E-18
3588.266,1.9343383E-16,8.9955635E-18,-6.1027293E-18
3592.3499,2.0334555E-16,8.889728E-18,-2.0023402E-17
3596.4336,1.9594577E-16,8.889351E-18,-2.522958E-18
3600.5173,2.0886709E-16,8.8170885E-18,-1.6668166E-17
3604.601,1.9510118E-16,8.799547E-18,9.284029E-18
3608.685,1.7254375E-16,8.5022926E-18,1.04822776E-17
