WAVE,FLUX,ERR,SKYBACK
3664.0447,6.277291E-17,6.650341E-18,3.7928557E-17
3669.57,4.5274437E-17,6.209666E-18,1.9746906E-17
3675.0952,5.0320133E-17,6.251704E-18,3.124809E-17
3680.6206,6.400085E-17,6.3428404E-18,3.6422357E-17
3686.1458,6.368513E-17,6.382039E-18,5.8310555E-17
3691.671,4.3961543E-17,6.2146667E-18,7.9985765E-17
3697.1963,5.461834E-17,6.108617E-18,6.242859E-17
3702.7214,7.228196E-17,6.0988217E-18,4.8975495E-17
3708.2468,6.5317675E-17,5.9527027E-18,5.4455252E-17
3713.772,6.027792E-17,5.795525E-18,4.906176E-17
3719.2974,5.0359136E-17,5.791466E-18,7.942484E-17
3724.8225,5.0744953E-17,5.87606E-18,1.0258038E-16
3730.3477,4.9328688E-17,5.782114E-18,1.02609505E-16
3735.873,5.36915E-17,5.644502E-18,8.8880795E-17
3741.3982,5.2438407E-17,5.4845962E-18,7.857525E-17
3746.9236,4.1986983E-17,5.2183388E-18,6.908531E-17
3752.4487,4.5256583E-17,5.0833847E-18,5.2501733E-17
3757.9739,5.141457E-17,5.0509207E-18,4.883849E-17
3763.4993,5.0277027E-17,5.0038335E-18,5.397567E-17
3769.0244,6.0123656E-17,4.995393E-18,4.6494797E-17
3774.5498,5.3339283E-17,4.9586136E-18,6.1474515E-17
3780.075,4.7946823E-17,4.8571864E-18,6.248929E-17
3785.6,4.988507E-17,4.7445517E-18,5.132375E-17
3791.1255,5.5784974E-17,4.7405183E-18,5.0144973E-17
3796.6506,4.849787E-17,4.6133286E-18,5.0682858E-17
3802.176,4.8372765E-17,4.5806524E-18,5.30884E-17
3807.7012,5.527864E-17,4.622385E-18,5.565276E-17
3813.2263,4.6200774E-17,4.556677E-18,6.8008686E-17
3818.7517,6.220324E-17,4.7602077E-18,8.179086E-17
3824.2769,6.64273E-17,4.7155474E-18,7.3410843E-17
3829.8022,5.649551E-17,4.6290173E-18,8.261259E-17
3835.3274,5.3303605E-17,4.4844046E-18,7.3323844E-17
3840.8525,5.658254E-17,4.4117293E-18,6.243382E-17
3846.378,4.884049E-17,4.2828124E-18,5.987822E-17
3851.903,5.075049E-17,4.189824E-18,4.9545194E-17
3857.4285,4.3508718E-17,4.0779007E-18,5.0160077E-17
3862.9536,4.835984E-17,4.059913E-18,4.523316E-17
3868.4788,5.997019E-17,4.0629747E-18,3.1774423E-17
3874.0042,4.9216598E-17,3.910345E-18,3.1165045E-17
3879.5293,4.056641E-17,3.8104617E-18,3.4508258E-17
3885.0547,4.687218E-17,3.8129163E-18,3.004661E-17
3890.5798,3.8824467E-17,3.7699526E-18,4.23967E-17
3896.1052,4.6835277E-17,3.949762E-18,5.932509E-17
3901.6304,3.6388142E-17,3.8973595E-18,7.192801E-17
3907.1555,3.7365555E-17,3.8913273E-18,7.421725E-17
3912.681,4.458992E-17,3.8850643E-18,6.733252E-17
3918.206,4.6617517E-17,3.7809913E-18,5.0951824E-17
