#wavelength flux
3200.0410409924884 22.475022158953102
3201.092088991875 12.229905811298465
3202.1425961501955 3.526789637571369
3203.1943857953906 15.149284466075127
3204.2455976412098 21.38375845185929
3205.2969225524016 26.943601978090786
3206.348259258745 28.572071183455925
3207.399691225724 27.25348790416637
3208.4511585102755 15.703068759462774
3209.5027105601393 19.389987338443362
3210.5542989625515 30.066480787937714
3211.6059718864726 23.99042561762311
3212.6576926807456 30.022187047352237
3213.7095211473475 16.292119889499126
3214.761330473333 21.294174704253038
3215.8136926118555 35.69639154980358
3216.865208166977 29.16417277123579
3217.9172721287905 20.27545104726634
3219.499140245971 26.40736998880929
3221.0741745276537 17.628842049382754
3222.126001753583 22.37906389545452
3223.1783117494 27.4546153445039
3224.230746982644 34.289042451707736
3225.2831877319245 33.092043399898245
3226.335714326577 28.63834402736867
3227.3887311067883 36.02952249492168
3228.4411051574907 25.157893912131424
3229.4937179989797 40.020479275147636
3230.546884209249 -0.7863586478204591
3231.5992019042314 19.341557406627523
3232.651594133453 28.457366206175784
3233.705024570138 14.406105150468258
3234.758077309803 21.607665726116423
3235.811113078199 28.179418807452315
3236.86369921021 25.868944300128227
3237.917420228388 30.682846001188132
3238.970705575057 16.374270424212384
3240.02397509493 18.470191613947772
3241.07736655592 13.990303918979382
3242.1314726871947 21.1595563340901
3243.184297579452 26.01785797210632
3244.238267539657 26.13192558734767
3245.2908930152535 17.90575097579115
3246.345062376379 46.77126293335839
3247.3988487461897 20.778302053029964
3248.4523468172715 34.06792500569053
3249.5064825209993 29.58092099470947
3250.560303429146 39.6669790286789
3251.61435228608 19.73734887751438
3252.6683676035345 11.277932080298884
3253.722695020596 41.178689326399706
3254.7765237358185 29.874369866043605
3255.8307829956548 17.411733834456324
3256.885723650709 17.03110233245192
3257.939370000439 19.230350389294827
3258.9936974961406 21.56350382413623
3260.0481739901925 28.336622135766405
3261.102646998511 23.44971770684525
3262.1572353839756 19.42998929475695
3263.211801180558 28.87892347296305
3264.7965104179907 21.685109637160732
3266.3761350103123 21.30568493062808
3267.4308556254005 17.752892325381108
3268.48581169338 28.18708597039228
3269.54075512315 22.599709617693485
3270.59573280663 17.712462014405844
