#wavelength flux
3200.1126242012147 9.944578563069022
3201.165737937754 21.50078607492601
3202.2189113235136 17.81875130867797
3203.2721165108014 11.227965510679988
3204.325398355547 21.29447172268042
3205.378704609117 25.054085148966685
3206.432090735863 14.816493283468596
3207.485507361005 22.260216214672194
3208.5389895371304 26.38448769516153
3209.592654710236 -14.160137945871847
3210.646085060648 18.67127384818529
3211.699725012909 6.0888728136667565
3212.7534048476427 1.6757936301598872
3213.807139043284 25.1907796266176
3214.860910398494 20.463370262994776
3215.9147533163327 28.997807090231444
3216.9685981150724 2.451283143190333
3218.0225696062244 18.0936984641434
3219.076564261484 16.77246670703495
3220.130589117768 31.452080127656306
3221.184687214673 18.83193648455287
3222.2388172838623 21.933998772518237
3223.293017867331 21.53259050531433
3224.3472445734387 26.7570042563932
3225.401556496803 9.60247264409707
3226.9863450068992 24.878440912487275
3228.564721183957 51.49824198532546
3229.619224291468 46.51086734219281
3230.673759788755 25.613878121856764
3231.7284442187874 35.07954393798404
3232.782999525718 26.54351377198421
3233.8377133056465 31.529339154686536
3234.8924441748472 18.96501743498507
3235.947254197368 18.6396199259879
3237.002091614629 16.666660049702344
3238.057009141988 21.3129538523778
3239.111942268454 11.275178335226943
3240.166948147273 24.359241689039468
3241.22199446362 21.25461326670308
3242.2769712517256 15.521672242530304
3243.332238746547 29.73490561163425
3244.3874527306034 18.50592419444954
3245.4426898763345 23.76274304323607
3246.498041537828 16.79186549514349
3247.5533445571573 13.541254117182737
3248.608753261145 35.43594797295674
3249.6641947108283 36.0552286564749
3250.7196933838227 53.09490607196177
3251.775258052763 40.02865538224255
3252.8308527394656 29.118126916188057
3253.8865010681448 27.4595946437434
3254.9422013940684 26.766169280515268
3255.997953523632 36.27058292168774
3257.0536713940114 3.710821833278172
3258.109601372308 35.45920838606579
3259.165515260644 24.57218514587987
3260.221439064808 40.318485248551625
3261.2774569881417 31.16188107059193
3262.33349388094 43.63841889735309
3263.389609634064 28.39667874311415
3264.445796120557 18.202306009274416
3265.5019130816445 31.86688051760405
3266.558185035094 37.438925390576514
3267.614502234016 18.849621279241155
3268.670806842991 34.53095560436956
3269.727243078686 32.24441592059325
3270.783662080156 25.846390669190367
3271.8401744313032 31.26202374687464
3272.896693054803 40.78830486841976
3273.953321345065 26.18396954381534
3275.009927200364 28.866785592097948
3276.0666461251344 30.878665590497008
3277.6546446036123 33.10160470865407
3279.2369839184885 33.38159478701754
3280.2939025358314 34.92294273721054
3281.35080777038 40.83760511331675
3282.407827838146 30.36409646540876
3283.4648253173245 44.25783056945578
3284.521946715611 25.60271606140288
3285.579030276325 28.65447656559161
3286.636252819864 28.826572462955816
3287.6934524683206 27.146679823758284
3288.7507627341624 39.45247814139511
3289.8080746672613 38.564132174780816
3290.8652823190905 28.550783068147325
3291.9229299463523 36.66592359025134
3292.980366618063 27.97110640496512
3294.0378559076744 36.86254630869967
3295.095456253626 28.178930608291235
